locus_tag	ftype	length_bp	gene	EC_number	COG	product
DAIONJJO_00047	CDS	933				Proline-rich 28 kDa antigen
DAIONJJO_00048	gene	2877	leuS			
DAIONJJO_00048	CDS	2877	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
DAIONJJO_00049	gene	627				
DAIONJJO_00049	CDS	627				hypothetical protein
DAIONJJO_00050	gene	714				
DAIONJJO_00050	CDS	714			COG1802	putative HTH-type transcriptional regulator
DAIONJJO_00051	gene	795	rutA			
DAIONJJO_00051	CDS	795	rutA	1.14.99.46		Pyrimidine monooxygenase RutA
DAIONJJO_00052	gene	897				
DAIONJJO_00052	CDS	897		3.5.1.29		2-(acetamidomethylene)succinate hydrolase
DAIONJJO_00053	gene	1104	ino1			
DAIONJJO_00053	CDS	1104	ino1	5.5.1.4	COG1260	Inositol-3-phosphate synthase
DAIONJJO_00054	gene	543				
DAIONJJO_00054	CDS	543				hypothetical protein
DAIONJJO_00055	gene	870				
DAIONJJO_00055	CDS	870				putative protein
DAIONJJO_00056	gene	414				
DAIONJJO_00056	CDS	414				putative protein
DAIONJJO_00057	gene	2472	ponA1			
DAIONJJO_00057	CDS	2472	ponA1		COG0744	Penicillin-binding protein 1A
DAIONJJO_00058	gene	1683				
DAIONJJO_00058	CDS	1683				hypothetical protein
DAIONJJO_00059	gene	639	inhA_1			
DAIONJJO_00059	CDS	639	inhA_1	4.2.1.103		Isonitrile hydratase
DAIONJJO_00060	gene	291	rpsF			
DAIONJJO_00060	CDS	291	rpsF		COG0360	30S ribosomal protein S6
DAIONJJO_00061	gene	495	ssb			
DAIONJJO_00061	CDS	495	ssb		COG0629	Single-stranded DNA-binding protein
DAIONJJO_00062	gene	255	rpsR1_1			
DAIONJJO_00062	CDS	255	rpsR1_1		COG0238	30S ribosomal protein S18 1
DAIONJJO_00063	gene	459	rplI			
DAIONJJO_00063	CDS	459	rplI		COG0359	50S ribosomal protein L9
DAIONJJO_00064	gene	522				
DAIONJJO_00064	CDS	522				hypothetical protein
DAIONJJO_00065	gene	2625	dnaB			
DAIONJJO_00065	CDS	2625	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
DAIONJJO_00066	gene	693				
DAIONJJO_00066	CDS	693				hypothetical protein
DAIONJJO_00067	gene	1059				
DAIONJJO_00067	CDS	1059				hypothetical protein
DAIONJJO_00068	gene	654				
DAIONJJO_00068	CDS	654				hypothetical protein
DAIONJJO_00069	gene	924	cenA			
DAIONJJO_00069	CDS	924	cenA	3.2.1.4	COG5297	Endoglucanase A
DAIONJJO_00070	gene	1440	yvdP			
DAIONJJO_00070	CDS	1440	yvdP	1.21.-.-	COG0277	putative FAD-linked oxidoreductase YvdP
DAIONJJO_00071	gene	156				
DAIONJJO_00071	CDS	156				hypothetical protein
DAIONJJO_00072	gene	2940				
DAIONJJO_00072	CDS	2940				hypothetical protein
DAIONJJO_00073	gene	240				
DAIONJJO_00073	CDS	240				hypothetical protein
DAIONJJO_00074	gene	402	vapC9_1			
DAIONJJO_00074	CDS	402	vapC9_1	3.1.-.-	COG4113	Ribonuclease VapC9
DAIONJJO_00075	gene	2238	icd2			
DAIONJJO_00075	CDS	2238	icd2	1.1.1.42		Isocitrate dehydrogenase [NADP] 2
DAIONJJO_00076	gene	570				
DAIONJJO_00076	CDS	570				hypothetical protein
DAIONJJO_00077	gene	912				
DAIONJJO_00077	CDS	912				hypothetical protein
DAIONJJO_00078	gene	1386	sdaA			
DAIONJJO_00078	CDS	1386	sdaA	4.3.1.17	COG1760	L-serine dehydratase
DAIONJJO_00079	gene	1278	glyA2			
DAIONJJO_00079	CDS	1278	glyA2	2.1.2.1	COG0112	Serine hydroxymethyltransferase 2
DAIONJJO_00080	gene	91				
DAIONJJO_00080	misc_RNA	91				Glycine
DAIONJJO_00081	gene	699				
DAIONJJO_00081	CDS	699				hypothetical protein
DAIONJJO_00082	gene	99				
DAIONJJO_00082	misc_RNA	99				Intron_gpII
DAIONJJO_00083	gene	1050				
DAIONJJO_00083	CDS	1050			COG0577	putative ABC transporter permease
DAIONJJO_00084	gene	993				
DAIONJJO_00084	CDS	993			COG0664	putative ABC transporter ATP-binding protein
DAIONJJO_00085	gene	1236	hutI_1			
DAIONJJO_00085	CDS	1236	hutI_1	3.5.2.7		Imidazolonepropionase
DAIONJJO_00086	gene	1173	metC			
DAIONJJO_00086	CDS	1173	metC	4.4.1.13	COG1168	Cystathionine beta-lyase
DAIONJJO_00087	gene	390				
DAIONJJO_00087	CDS	390				hypothetical protein
DAIONJJO_00088	gene	831	oleB			
DAIONJJO_00088	CDS	831	oleB	4.1.1.114	COG0596	Cis-3-alkyl-4-alkyloxetan-2-one decarboxylase
DAIONJJO_00089	gene	606	tetC			
DAIONJJO_00089	CDS	606	tetC			Transposon Tn10 TetC protein
DAIONJJO_00090	gene	594				
DAIONJJO_00090	CDS	594				hypothetical protein
DAIONJJO_00091	gene	207				
DAIONJJO_00091	CDS	207				hypothetical protein
DAIONJJO_00092	gene	822				
DAIONJJO_00092	CDS	822				Dormancy associated translation inhibitor
DAIONJJO_00093	gene	354				
DAIONJJO_00093	CDS	354				putative protein
DAIONJJO_00094	gene	345				
DAIONJJO_00094	CDS	345			COG0640	putative HTH-type transcriptional regulator
DAIONJJO_00095	gene	480	hycG			
DAIONJJO_00095	CDS	480	hycG		COG3260	Formate hydrogenlyase subunit 7
DAIONJJO_00096	gene	1923	hyfB			
DAIONJJO_00096	CDS	1923	hyfB	1.-.-.-	COG0651	Hydrogenase-4 component B
DAIONJJO_00097	gene	951	hycD			
DAIONJJO_00097	CDS	951	hycD		COG0650	Formate hydrogenlyase subunit 4
DAIONJJO_00098	gene	663				
DAIONJJO_00098	CDS	663				hypothetical protein
DAIONJJO_00099	gene	1467	ndhB			
DAIONJJO_00099	CDS	1467	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
DAIONJJO_00100	gene	1476	hycE			
DAIONJJO_00100	CDS	1476	hycE		COG3261	Formate hydrogenlyase subunit 5
DAIONJJO_00101	gene	480				
DAIONJJO_00101	CDS	480				putative protein
DAIONJJO_00102	gene	594	COQ3_1			
DAIONJJO_00102	CDS	594	COQ3_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
DAIONJJO_00103	gene	771				
DAIONJJO_00103	CDS	771			COG3305	putative protein
DAIONJJO_00104	gene	195				
DAIONJJO_00104	CDS	195				hypothetical protein
DAIONJJO_00105	gene	768	mtnN_1			
DAIONJJO_00105	CDS	768	mtnN_1	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
DAIONJJO_00106	gene	2286	ctpA			
DAIONJJO_00106	CDS	2286	ctpA	7.2.2.8	COG2217	Copper-exporting P-type ATPase
DAIONJJO_00107	gene	711				
DAIONJJO_00107	CDS	711			COG5660	putative protein
DAIONJJO_00108	gene	960				
DAIONJJO_00108	CDS	960				putative protein
DAIONJJO_00109	gene	1392				
DAIONJJO_00109	CDS	1392				hypothetical protein
DAIONJJO_00110	gene	870				
DAIONJJO_00110	CDS	870		1.-.-.-	COG2175	Putative dioxygenase
DAIONJJO_00111	gene	552				
DAIONJJO_00111	CDS	552				putative protein
DAIONJJO_00112	gene	1599				
DAIONJJO_00112	CDS	1599		6.2.1.-	COG0318	Putative fatty-acid--CoA ligase FadD10
DAIONJJO_00113	gene	249				
DAIONJJO_00113	CDS	249				putative protein
DAIONJJO_00114	gene	7539	dltA			
DAIONJJO_00114	CDS	7539	dltA	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
DAIONJJO_00115	gene	1923				
DAIONJJO_00115	CDS	1923			COG3336	putative protein
DAIONJJO_00116	gene	2259	ctpB			
DAIONJJO_00116	CDS	2259	ctpB	3.6.3.-	COG2217	Cation-transporting P-type ATPase B
DAIONJJO_00117	gene	1515				
DAIONJJO_00117	CDS	1515				hypothetical protein
DAIONJJO_00118	gene	285				
DAIONJJO_00118	CDS	285				hypothetical protein
DAIONJJO_00119	gene	1197				
DAIONJJO_00119	CDS	1197			COG0523	putative protein
DAIONJJO_00120	gene	4878	ctpI_1			
DAIONJJO_00120	CDS	4878	ctpI_1	3.6.3.-	COG0474	putative cation-transporting ATPase I
DAIONJJO_00121	gene	243				
DAIONJJO_00121	CDS	243				hypothetical protein
DAIONJJO_00122	gene	1491				
DAIONJJO_00122	CDS	1491				hypothetical protein
DAIONJJO_00123	gene	750	glpG			
DAIONJJO_00123	CDS	750	glpG	3.4.21.105		Rhomboid protease GlpG
DAIONJJO_00124	gene	2058				
DAIONJJO_00124	CDS	2058				hypothetical protein
DAIONJJO_00125	gene	957	rmd			
DAIONJJO_00125	CDS	957	rmd	1.1.1.281		GDP-6-deoxy-D-mannose reductase
DAIONJJO_00126	gene	624	gmhA			
DAIONJJO_00126	CDS	624	gmhA	5.3.1.28	COG0279	Phosphoheptose isomerase
DAIONJJO_00127	gene	573	hisB_1			
DAIONJJO_00127	CDS	573	hisB_1	3.1.3.15		Histidine biosynthesis bifunctional protein HisB
DAIONJJO_00128	gene	1068	hddA			
DAIONJJO_00128	CDS	1068	hddA	2.7.1.168		D-glycero-alpha-D-manno-heptose 7-phosphate kinase
DAIONJJO_00129	gene	189				
DAIONJJO_00129	CDS	189				hypothetical protein
DAIONJJO_00130	gene	756	ldtA			
DAIONJJO_00130	CDS	756	ldtA	2.3.2.-	COG1376	L,D-transpeptidase 1
DAIONJJO_00131	gene	945	oxyR			
DAIONJJO_00131	CDS	945	oxyR			putative hydrogen peroxide-inducible genes activator
DAIONJJO_00132	gene	1749	oxc			
DAIONJJO_00132	CDS	1749	oxc	4.1.1.8	COG0028	Oxalyl-CoA decarboxylase
DAIONJJO_00133	gene	1629	sauT			
DAIONJJO_00133	CDS	1629	sauT	6.2.1.-	COG0318	putative sulfoacetate--CoA ligase
DAIONJJO_00134	gene	2145				
DAIONJJO_00134	CDS	2145			COG0480	Elongation factor G-like protein
DAIONJJO_00135	gene	435				
DAIONJJO_00135	CDS	435				hypothetical protein
DAIONJJO_00136	gene	183				
DAIONJJO_00136	CDS	183				hypothetical protein
DAIONJJO_00137	gene	369				
DAIONJJO_00137	CDS	369				hypothetical protein
DAIONJJO_00138	gene	1644				
DAIONJJO_00138	CDS	1644				hypothetical protein
DAIONJJO_00139	gene	1068				
DAIONJJO_00139	CDS	1068				hypothetical protein
DAIONJJO_00140	gene	1806	treS			
DAIONJJO_00140	CDS	1806	treS	3.2.1.1	COG0366	Trehalose synthase/amylase TreS
DAIONJJO_00141	gene	1368	mak			
DAIONJJO_00141	CDS	1368	mak	2.7.1.175		Maltokinase
DAIONJJO_00142	gene	780				
DAIONJJO_00142	CDS	780				hypothetical protein
DAIONJJO_00143	gene	1023	fbpC			
DAIONJJO_00143	CDS	1023	fbpC	2.3.1.122	COG0627	Diacylglycerol acyltransferase/mycolyltransferase Ag85C
DAIONJJO_00144	gene	456				
DAIONJJO_00144	CDS	456		4.2.1.17	COG2030	putative enoyl-CoA hydratase 1
DAIONJJO_00145	gene	1344	bbsG			
DAIONJJO_00145	CDS	1344	bbsG	1.3.8.3		(R)-benzylsuccinyl-CoA dehydrogenase
DAIONJJO_00146	gene	1083	fgd2			
DAIONJJO_00146	CDS	1083	fgd2	1.1.98.-	COG2141	F420-dependent hydroxymycolic acid dehydrogenase
DAIONJJO_00147	gene	606				
DAIONJJO_00147	CDS	606				hypothetical protein
DAIONJJO_00148	gene	903				
DAIONJJO_00148	CDS	903		3.3.2.10		Soluble epoxide hydrolase
DAIONJJO_00149	gene	606				
DAIONJJO_00149	CDS	606				hypothetical protein
DAIONJJO_00150	gene	1326				
DAIONJJO_00150	CDS	1326		1.14.-.-	COG2124	Putative cytochrome P450 138
DAIONJJO_00151	gene	549	msrA			
DAIONJJO_00151	CDS	549	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
DAIONJJO_00152	gene	504				
DAIONJJO_00152	CDS	504				hypothetical protein
DAIONJJO_00153	gene	1023	auaH			
DAIONJJO_00153	CDS	1023	auaH	1.1.1.394		Aurachin B dehydrogenase
DAIONJJO_00154	gene	381				
DAIONJJO_00154	CDS	381				hypothetical protein
DAIONJJO_00155	gene	411				
DAIONJJO_00155	CDS	411				hypothetical protein
DAIONJJO_00156	gene	927				
DAIONJJO_00156	CDS	927				hypothetical protein
DAIONJJO_00157	gene	1479	clcB			
DAIONJJO_00157	CDS	1479	clcB			Voltage-gated ClC-type chloride channel ClcB
DAIONJJO_00158	gene	489				
DAIONJJO_00158	CDS	489				hypothetical protein
DAIONJJO_00159	gene	360				
DAIONJJO_00159	CDS	360				hypothetical protein
DAIONJJO_00160	gene	954				
DAIONJJO_00160	CDS	954		2.1.1.-	COG3315	Putative S-adenosyl-L-methionine-dependent methyltransferase
DAIONJJO_00161	gene	933				
DAIONJJO_00161	CDS	933		2.1.1.-	COG3315	Putative S-adenosyl-L-methionine-dependent methyltransferase
DAIONJJO_00162	gene	1521	aldH1			
DAIONJJO_00162	CDS	1521	aldH1	1.2.1.-	COG1012	4,4'-diaponeurosporen-aldehyde dehydrogenase
DAIONJJO_00163	gene	861				
DAIONJJO_00163	CDS	861		1.1.1.-	COG1028	Putative short-chain type dehydrogenase/reductase
DAIONJJO_00164	gene	969				
DAIONJJO_00164	CDS	969		1.3.1.103		2-haloacrylate reductase
DAIONJJO_00165	gene	288				
DAIONJJO_00165	CDS	288				hypothetical protein
DAIONJJO_00166	gene	1767				
DAIONJJO_00166	CDS	1767				hypothetical protein
DAIONJJO_00167	gene	1473				
DAIONJJO_00167	CDS	1473				hypothetical protein
DAIONJJO_00168	gene	225				
DAIONJJO_00168	CDS	225				putative PE-PGRS family protein PE_PGRS24
DAIONJJO_00169	gene	831				
DAIONJJO_00169	CDS	831				hypothetical protein
DAIONJJO_00170	gene	1212	caiA_1			
DAIONJJO_00170	CDS	1212	caiA_1	1.3.8.13		Crotonobetainyl-CoA reductase
DAIONJJO_00171	gene	1101	pntAA			
DAIONJJO_00171	CDS	1101	pntAA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha part 1
DAIONJJO_00172	gene	333				
DAIONJJO_00172	CDS	333				hypothetical protein
DAIONJJO_00173	gene	1428	pntB			
DAIONJJO_00173	CDS	1428	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
DAIONJJO_00174	gene	126				
DAIONJJO_00174	CDS	126				hypothetical protein
DAIONJJO_00175	gene	645	kstR2_1			
DAIONJJO_00175	CDS	645	kstR2_1			HTH-type transcriptional repressor KstR2
DAIONJJO_00176	gene	1401	PE3_1			
DAIONJJO_00176	CDS	1401	PE3_1			PE family protein PE3
DAIONJJO_00177	gene	1509	PE3_2			
DAIONJJO_00177	CDS	1509	PE3_2			PE family protein PE3
DAIONJJO_00178	gene	1350				
DAIONJJO_00178	CDS	1350		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
DAIONJJO_00179	gene	1119	adhB_1			
DAIONJJO_00179	CDS	1119	adhB_1	1.1.1.1	COG1062	Alcohol dehydrogenase B
DAIONJJO_00180	gene	456				
DAIONJJO_00180	CDS	456				hypothetical protein
DAIONJJO_00181	gene	441				
DAIONJJO_00181	CDS	441				hypothetical protein
DAIONJJO_00182	gene	816				
DAIONJJO_00182	CDS	816				hypothetical protein
DAIONJJO_00183	gene	1665				
DAIONJJO_00183	CDS	1665		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
DAIONJJO_00184	gene	798				
DAIONJJO_00184	CDS	798				hypothetical protein
DAIONJJO_00185	gene	870				
DAIONJJO_00185	CDS	870				hypothetical protein
DAIONJJO_00186	gene	1365				
DAIONJJO_00186	CDS	1365				hypothetical protein
DAIONJJO_00187	gene	1041				
DAIONJJO_00187	CDS	1041				hypothetical protein
DAIONJJO_00188	gene	1518				
DAIONJJO_00188	CDS	1518				hypothetical protein
DAIONJJO_00189	gene	1593				
DAIONJJO_00189	CDS	1593				hypothetical protein
DAIONJJO_00190	gene	1173	lprN_1			
DAIONJJO_00190	CDS	1173	lprN_1			Lipoprotein LprN
DAIONJJO_00191	gene	1548				
DAIONJJO_00191	CDS	1548				hypothetical protein
DAIONJJO_00192	gene	708				
DAIONJJO_00192	CDS	708				hypothetical protein
DAIONJJO_00193	gene	969				
DAIONJJO_00193	CDS	969				hypothetical protein
DAIONJJO_00194	gene	555				
DAIONJJO_00194	CDS	555				hypothetical protein
DAIONJJO_00195	gene	735				
DAIONJJO_00195	CDS	735				hypothetical protein
DAIONJJO_00196	gene	1110				
DAIONJJO_00196	CDS	1110				hypothetical protein
DAIONJJO_00197	gene	690				
DAIONJJO_00197	CDS	690				hypothetical protein
DAIONJJO_00198	gene	708				
DAIONJJO_00198	CDS	708				hypothetical protein
DAIONJJO_00199	gene	735				
DAIONJJO_00199	CDS	735		1.13.11.24	COG1741	Putative quercetin 2,3-dioxygenase
DAIONJJO_00200	gene	999	sigG			
DAIONJJO_00200	CDS	999	sigG		COG1595	ECF RNA polymerase sigma factor SigG
DAIONJJO_00201	gene	897				
DAIONJJO_00201	CDS	897		3.1.1.23	COG2267	Monoacylglycerol lipase
DAIONJJO_00202	gene	750				
DAIONJJO_00202	CDS	750				hypothetical protein
DAIONJJO_00203	gene	510				
DAIONJJO_00203	CDS	510				hypothetical protein
DAIONJJO_00204	gene	2076	bglB			
DAIONJJO_00204	CDS	2076	bglB	3.2.1.21	COG1472	Thermostable beta-glucosidase B
DAIONJJO_00205	gene	147	mymT			
DAIONJJO_00205	CDS	147	mymT			Metallothionein
DAIONJJO_00206	gene	657				
DAIONJJO_00206	CDS	657		2.1.1.6	COG4122	Catechol O-methyltransferase
DAIONJJO_00207	gene	432				
DAIONJJO_00207	CDS	432				hypothetical protein
DAIONJJO_00208	gene	1728	ilvD			
DAIONJJO_00208	CDS	1728	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
DAIONJJO_00209	gene	291	ricR			
DAIONJJO_00209	CDS	291	ricR		COG1937	Copper-sensing transcriptional repressor RicR
DAIONJJO_00210	gene	1242				
DAIONJJO_00210	CDS	1242			COG2814	Chloramphenicol efflux pump
DAIONJJO_00211	gene	1059				
DAIONJJO_00211	CDS	1059		2.3.2.-	COG1376	L,D-transpeptidase 4
DAIONJJO_00212	gene	1827				
DAIONJJO_00212	CDS	1827				hypothetical protein
DAIONJJO_00213	gene	120				
DAIONJJO_00213	CDS	120				hypothetical protein
DAIONJJO_00214	gene	3585				
DAIONJJO_00214	CDS	3585		3.6.3.-	COG1132	Multidrug efflux ATP-binding/permease protein
DAIONJJO_00215	gene	768				
DAIONJJO_00215	CDS	768				hypothetical protein
DAIONJJO_00216	gene	585				
DAIONJJO_00216	CDS	585			COG1309	putative HTH-type transcriptional regulator
DAIONJJO_00217	gene	2247	napA			
DAIONJJO_00217	CDS	2247	napA	1.9.6.1		Periplasmic nitrate reductase
DAIONJJO_00218	gene	1410	pepO			
DAIONJJO_00218	CDS	1410	pepO	3.4.24.-	COG3590	Neutral endopeptidase
DAIONJJO_00219	gene	1152				
DAIONJJO_00219	CDS	1152				hypothetical protein
DAIONJJO_00220	gene	690				
DAIONJJO_00220	CDS	690				hypothetical protein
DAIONJJO_00221	gene	504				
DAIONJJO_00221	CDS	504				hypothetical protein
DAIONJJO_00222	gene	2898				
DAIONJJO_00222	CDS	2898			COG2409	Heme uptake protein MmpL11
DAIONJJO_00223	gene	411				
DAIONJJO_00223	CDS	411				Heme-binding protein
DAIONJJO_00224	gene	1284				
DAIONJJO_00224	CDS	1284				hypothetical protein
DAIONJJO_00225	gene	1104				
DAIONJJO_00225	CDS	1104			COG0628	Putative transport protein
DAIONJJO_00226	gene	2835	mmpL3_1			
DAIONJJO_00226	CDS	2835	mmpL3_1		COG2409	Trehalose monomycolate exporter MmpL3
DAIONJJO_00227	gene	735				
DAIONJJO_00227	CDS	735				hypothetical protein
DAIONJJO_00228	gene	594	trmB			
DAIONJJO_00228	CDS	594	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
DAIONJJO_00229	gene	1086				
DAIONJJO_00229	CDS	1086				hypothetical protein
DAIONJJO_00230	gene	1143				
DAIONJJO_00230	CDS	1143				hypothetical protein
DAIONJJO_00231	gene	342				
DAIONJJO_00231	CDS	342				hypothetical protein
DAIONJJO_00232	gene	1821	pckG			
DAIONJJO_00232	CDS	1821	pckG	4.1.1.32	COG1274	Phosphoenolpyruvate carboxykinase [GTP]
DAIONJJO_00233	gene	972	nadR			
DAIONJJO_00233	CDS	972	nadR		COG1056	Trifunctional NAD biosynthesis/regulator protein NadR
DAIONJJO_00234	gene	1317				
DAIONJJO_00234	CDS	1317				hypothetical protein
DAIONJJO_00235	gene	1518				
DAIONJJO_00235	CDS	1518		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
DAIONJJO_00236	gene	1167	mmgC_1			
DAIONJJO_00236	CDS	1167	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
DAIONJJO_00237	gene	1014	mch			
DAIONJJO_00237	CDS	1014	mch	4.2.1.148	COG2030	Beta-methylmalyl-CoA dehydratase
DAIONJJO_00238	gene	909	aes_1			
DAIONJJO_00238	CDS	909	aes_1	3.1.1.-		Acetyl esterase
DAIONJJO_00239	gene	1329				
DAIONJJO_00239	CDS	1329				hypothetical protein
DAIONJJO_00240	gene	549				
DAIONJJO_00240	CDS	549				hypothetical protein
DAIONJJO_00241	gene	1212				
DAIONJJO_00241	CDS	1212				hypothetical protein
DAIONJJO_00242	gene	1410				
DAIONJJO_00242	CDS	1410		2.3.1.20		Putative diacyglycerol O-acyltransferase
DAIONJJO_00243	gene	789	caiD_1			
DAIONJJO_00243	CDS	789	caiD_1	4.2.1.149		Carnitinyl-CoA dehydratase
DAIONJJO_00244	gene	1464	geoB			
DAIONJJO_00244	CDS	1464	geoB	1.2.1.86		Geranial dehydrogenase
DAIONJJO_00245	gene	765				
DAIONJJO_00245	CDS	765		2.1.1.-		putative methyltransferase
DAIONJJO_00246	gene	1155	mshA_1			
DAIONJJO_00246	CDS	1155	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
DAIONJJO_00247	gene	1731				
DAIONJJO_00247	CDS	1731				hypothetical protein
DAIONJJO_00248	gene	1281	porA			
DAIONJJO_00248	CDS	1281	porA			Porin PorA
DAIONJJO_00249	gene	1299				
DAIONJJO_00249	CDS	1299				hypothetical protein
DAIONJJO_00250	gene	414				
DAIONJJO_00250	CDS	414		3.1.-.-	COG1487	Ribonuclease VapC51
DAIONJJO_00251	gene	195				
DAIONJJO_00251	CDS	195				Putative antitoxin VapB51
