locus_tag	ftype	length_bp	gene	EC_number	COG	product
KCNFFHNL_00094	CDS	1923	hyfB	1.-.-.-	COG0651	Hydrogenase-4 component B
KCNFFHNL_00095	gene	951	hycD			
KCNFFHNL_00095	CDS	951	hycD		COG0650	Formate hydrogenlyase subunit 4
KCNFFHNL_00096	gene	663				
KCNFFHNL_00096	CDS	663				hypothetical protein
KCNFFHNL_00097	gene	1467	ndhB			
KCNFFHNL_00097	CDS	1467	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
KCNFFHNL_00098	gene	1476	hycE			
KCNFFHNL_00098	CDS	1476	hycE		COG3261	Formate hydrogenlyase subunit 5
KCNFFHNL_00099	gene	480				
KCNFFHNL_00099	CDS	480				putative protein
KCNFFHNL_00100	gene	594	COQ3_1			
KCNFFHNL_00100	CDS	594	COQ3_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
KCNFFHNL_00101	gene	771				
KCNFFHNL_00101	CDS	771			COG3305	putative protein
KCNFFHNL_00102	gene	195				
KCNFFHNL_00102	CDS	195				hypothetical protein
KCNFFHNL_00103	gene	768	mtnN_1			
KCNFFHNL_00103	CDS	768	mtnN_1	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
KCNFFHNL_00104	gene	2286	ctpA			
KCNFFHNL_00104	CDS	2286	ctpA	7.2.2.8	COG2217	Copper-exporting P-type ATPase
KCNFFHNL_00105	gene	711				
KCNFFHNL_00105	CDS	711			COG5660	putative protein
KCNFFHNL_00106	gene	960				
KCNFFHNL_00106	CDS	960				putative protein
KCNFFHNL_00107	gene	366				
KCNFFHNL_00107	CDS	366				putative protein
KCNFFHNL_00108	gene	1392				
KCNFFHNL_00108	CDS	1392				hypothetical protein
KCNFFHNL_00109	gene	870				
KCNFFHNL_00109	CDS	870		1.-.-.-	COG2175	Putative dioxygenase
KCNFFHNL_00110	gene	552				
KCNFFHNL_00110	CDS	552				putative protein
KCNFFHNL_00111	gene	1599				
KCNFFHNL_00111	CDS	1599		6.2.1.-	COG0318	Putative fatty-acid--CoA ligase FadD10
KCNFFHNL_00112	gene	249				
KCNFFHNL_00112	CDS	249				putative protein
KCNFFHNL_00113	gene	7539	dltA			
KCNFFHNL_00113	CDS	7539	dltA	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
KCNFFHNL_00114	gene	1923				
KCNFFHNL_00114	CDS	1923			COG3336	putative protein
KCNFFHNL_00115	gene	2259	ctpB			
KCNFFHNL_00115	CDS	2259	ctpB	3.6.3.-	COG2217	Cation-transporting P-type ATPase B
KCNFFHNL_00116	gene	1515				
KCNFFHNL_00116	CDS	1515				hypothetical protein
KCNFFHNL_00117	gene	285				
KCNFFHNL_00117	CDS	285				hypothetical protein
KCNFFHNL_00118	gene	1197				
KCNFFHNL_00118	CDS	1197			COG0523	putative protein
KCNFFHNL_00119	gene	4878	ctpI_1			
KCNFFHNL_00119	CDS	4878	ctpI_1	3.6.3.-	COG0474	putative cation-transporting ATPase I
KCNFFHNL_00120	gene	243				
KCNFFHNL_00120	CDS	243				hypothetical protein
KCNFFHNL_00121	gene	1482				
KCNFFHNL_00121	CDS	1482				hypothetical protein
KCNFFHNL_00122	gene	750	glpG			
KCNFFHNL_00122	CDS	750	glpG	3.4.21.105		Rhomboid protease GlpG
KCNFFHNL_00123	gene	2058				
KCNFFHNL_00123	CDS	2058				hypothetical protein
KCNFFHNL_00124	gene	957	rmd			
KCNFFHNL_00124	CDS	957	rmd	1.1.1.281		GDP-6-deoxy-D-mannose reductase
KCNFFHNL_00125	gene	624	gmhA			
KCNFFHNL_00125	CDS	624	gmhA	5.3.1.28	COG0279	Phosphoheptose isomerase
KCNFFHNL_00126	gene	654	hisB_1			
KCNFFHNL_00126	CDS	654	hisB_1	3.1.3.15		Histidine biosynthesis bifunctional protein HisB
KCNFFHNL_00127	gene	1068	hddA			
KCNFFHNL_00127	CDS	1068	hddA	2.7.1.168		D-glycero-alpha-D-manno-heptose 7-phosphate kinase
KCNFFHNL_00128	gene	189				
KCNFFHNL_00128	CDS	189				hypothetical protein
KCNFFHNL_00129	gene	756	ldtA			
KCNFFHNL_00129	CDS	756	ldtA	2.3.2.-	COG1376	L,D-transpeptidase 1
KCNFFHNL_00130	gene	945	oxyR			
KCNFFHNL_00130	CDS	945	oxyR			putative hydrogen peroxide-inducible genes activator
KCNFFHNL_00131	gene	1749	oxc			
KCNFFHNL_00131	CDS	1749	oxc	4.1.1.8	COG0028	Oxalyl-CoA decarboxylase
KCNFFHNL_00132	gene	1629	sauT			
KCNFFHNL_00132	CDS	1629	sauT	6.2.1.-	COG0318	putative sulfoacetate--CoA ligase
KCNFFHNL_00133	gene	2145				
KCNFFHNL_00133	CDS	2145			COG0480	Elongation factor G-like protein
KCNFFHNL_00134	gene	435				
KCNFFHNL_00134	CDS	435				hypothetical protein
KCNFFHNL_00135	gene	183				
KCNFFHNL_00135	CDS	183				hypothetical protein
KCNFFHNL_00136	gene	369				
KCNFFHNL_00136	CDS	369				hypothetical protein
KCNFFHNL_00137	gene	1644				
KCNFFHNL_00137	CDS	1644				hypothetical protein
KCNFFHNL_00138	gene	1068				
KCNFFHNL_00138	CDS	1068				hypothetical protein
KCNFFHNL_00139	gene	1806	treS			
KCNFFHNL_00139	CDS	1806	treS	3.2.1.1	COG0366	Trehalose synthase/amylase TreS
KCNFFHNL_00140	gene	1368	mak			
KCNFFHNL_00140	CDS	1368	mak	2.7.1.175		Maltokinase
KCNFFHNL_00141	gene	780				
KCNFFHNL_00141	CDS	780				hypothetical protein
KCNFFHNL_00142	gene	1023	fbpC			
KCNFFHNL_00142	CDS	1023	fbpC	2.3.1.122	COG0627	Diacylglycerol acyltransferase/mycolyltransferase Ag85C
KCNFFHNL_00143	gene	456				
KCNFFHNL_00143	CDS	456		4.2.1.17	COG2030	putative enoyl-CoA hydratase 1
KCNFFHNL_00144	gene	1344	bbsG			
KCNFFHNL_00144	CDS	1344	bbsG	1.3.8.3		(R)-benzylsuccinyl-CoA dehydrogenase
KCNFFHNL_00145	gene	1083	fgd2			
KCNFFHNL_00145	CDS	1083	fgd2	1.1.98.-	COG2141	F420-dependent hydroxymycolic acid dehydrogenase
KCNFFHNL_00146	gene	606				
KCNFFHNL_00146	CDS	606				hypothetical protein
KCNFFHNL_00147	gene	903				
KCNFFHNL_00147	CDS	903		3.3.2.10		Soluble epoxide hydrolase
KCNFFHNL_00148	gene	606				
KCNFFHNL_00148	CDS	606				hypothetical protein
KCNFFHNL_00149	gene	1326				
KCNFFHNL_00149	CDS	1326		1.14.-.-	COG2124	Putative cytochrome P450 138
KCNFFHNL_00150	gene	549	msrA			
KCNFFHNL_00150	CDS	549	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
KCNFFHNL_00151	gene	504				
KCNFFHNL_00151	CDS	504				hypothetical protein
KCNFFHNL_00152	gene	1023	auaH			
KCNFFHNL_00152	CDS	1023	auaH	1.1.1.394		Aurachin B dehydrogenase
KCNFFHNL_00153	gene	381				
KCNFFHNL_00153	CDS	381				hypothetical protein
KCNFFHNL_00154	gene	411				
KCNFFHNL_00154	CDS	411				hypothetical protein
KCNFFHNL_00155	gene	927				
KCNFFHNL_00155	CDS	927				hypothetical protein
KCNFFHNL_00156	gene	1479	clcB			
KCNFFHNL_00156	CDS	1479	clcB			Voltage-gated ClC-type chloride channel ClcB
KCNFFHNL_00157	gene	843				
KCNFFHNL_00157	CDS	843				hypothetical protein
KCNFFHNL_00158	gene	954				
KCNFFHNL_00158	CDS	954		2.1.1.-	COG3315	Putative S-adenosyl-L-methionine-dependent methyltransferase
KCNFFHNL_00159	gene	933				
KCNFFHNL_00159	CDS	933		2.1.1.-	COG3315	Putative S-adenosyl-L-methionine-dependent methyltransferase
KCNFFHNL_00160	gene	1521	aldH1			
KCNFFHNL_00160	CDS	1521	aldH1	1.2.1.-	COG1012	4,4'-diaponeurosporen-aldehyde dehydrogenase
KCNFFHNL_00161	gene	861				
KCNFFHNL_00161	CDS	861		1.1.1.-	COG1028	Putative short-chain type dehydrogenase/reductase
KCNFFHNL_00162	gene	969				
KCNFFHNL_00162	CDS	969		1.3.1.103		2-haloacrylate reductase
KCNFFHNL_00163	gene	288				
KCNFFHNL_00163	CDS	288				hypothetical protein
KCNFFHNL_00164	gene	1767				
KCNFFHNL_00164	CDS	1767				hypothetical protein
KCNFFHNL_00165	gene	1473				
KCNFFHNL_00165	CDS	1473				hypothetical protein
KCNFFHNL_00166	gene	225				
KCNFFHNL_00166	CDS	225				putative PE-PGRS family protein PE_PGRS24
KCNFFHNL_00167	gene	831				
KCNFFHNL_00167	CDS	831				hypothetical protein
KCNFFHNL_00168	gene	1212	caiA_1			
KCNFFHNL_00168	CDS	1212	caiA_1	1.3.8.13		Crotonobetainyl-CoA reductase
KCNFFHNL_00169	gene	1101	pntAA			
KCNFFHNL_00169	CDS	1101	pntAA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha part 1
KCNFFHNL_00170	gene	333				
KCNFFHNL_00170	CDS	333				hypothetical protein
KCNFFHNL_00171	gene	1428	pntB			
KCNFFHNL_00171	CDS	1428	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
KCNFFHNL_00172	gene	126				
KCNFFHNL_00172	CDS	126				hypothetical protein
KCNFFHNL_00173	gene	645	kstR2_1			
KCNFFHNL_00173	CDS	645	kstR2_1			HTH-type transcriptional repressor KstR2
KCNFFHNL_00174	gene	1407	PE3_1			
KCNFFHNL_00174	CDS	1407	PE3_1			PE family protein PE3
KCNFFHNL_00175	gene	1509	PE3_2			
KCNFFHNL_00175	CDS	1509	PE3_2			PE family protein PE3
KCNFFHNL_00176	gene	1008				
KCNFFHNL_00176	CDS	1008				hypothetical protein
KCNFFHNL_00177	gene	384				
KCNFFHNL_00177	CDS	384				hypothetical protein
KCNFFHNL_00178	gene	1119	adhB_1			
KCNFFHNL_00178	CDS	1119	adhB_1	1.1.1.1	COG1062	Alcohol dehydrogenase B
KCNFFHNL_00179	gene	456				
KCNFFHNL_00179	CDS	456				hypothetical protein
KCNFFHNL_00180	gene	441				
KCNFFHNL_00180	CDS	441				hypothetical protein
KCNFFHNL_00181	gene	816				
KCNFFHNL_00181	CDS	816				hypothetical protein
KCNFFHNL_00182	gene	1665				
KCNFFHNL_00182	CDS	1665		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
KCNFFHNL_00183	gene	798				
KCNFFHNL_00183	CDS	798				hypothetical protein
KCNFFHNL_00184	gene	870				
KCNFFHNL_00184	CDS	870				hypothetical protein
KCNFFHNL_00185	gene	1365				
KCNFFHNL_00185	CDS	1365				hypothetical protein
KCNFFHNL_00186	gene	1041				
KCNFFHNL_00186	CDS	1041				hypothetical protein
KCNFFHNL_00187	gene	1548				
KCNFFHNL_00187	CDS	1548				hypothetical protein
KCNFFHNL_00188	gene	1593				
KCNFFHNL_00188	CDS	1593				hypothetical protein
KCNFFHNL_00189	gene	1173	lprN_1			
KCNFFHNL_00189	CDS	1173	lprN_1			Lipoprotein LprN
KCNFFHNL_00190	gene	1548				
KCNFFHNL_00190	CDS	1548				hypothetical protein
KCNFFHNL_00191	gene	708				
KCNFFHNL_00191	CDS	708				hypothetical protein
KCNFFHNL_00192	gene	969				
KCNFFHNL_00192	CDS	969				hypothetical protein
KCNFFHNL_00193	gene	555				
KCNFFHNL_00193	CDS	555				hypothetical protein
KCNFFHNL_00194	gene	735				
KCNFFHNL_00194	CDS	735				hypothetical protein
KCNFFHNL_00195	gene	1110				
KCNFFHNL_00195	CDS	1110				hypothetical protein
KCNFFHNL_00196	gene	1359				
KCNFFHNL_00196	CDS	1359				hypothetical protein
KCNFFHNL_00197	gene	735				
KCNFFHNL_00197	CDS	735		1.13.11.24	COG1741	Putative quercetin 2,3-dioxygenase
KCNFFHNL_00198	gene	999	sigG			
KCNFFHNL_00198	CDS	999	sigG		COG1595	ECF RNA polymerase sigma factor SigG
KCNFFHNL_00199	gene	897				
KCNFFHNL_00199	CDS	897		3.1.1.23	COG2267	Monoacylglycerol lipase
KCNFFHNL_00200	gene	750				
KCNFFHNL_00200	CDS	750				hypothetical protein
KCNFFHNL_00201	gene	510				
KCNFFHNL_00201	CDS	510				hypothetical protein
KCNFFHNL_00202	gene	2076	bglB			
KCNFFHNL_00202	CDS	2076	bglB	3.2.1.21	COG1472	Thermostable beta-glucosidase B
KCNFFHNL_00203	gene	147	mymT			
KCNFFHNL_00203	CDS	147	mymT			Metallothionein
KCNFFHNL_00204	gene	657				
KCNFFHNL_00204	CDS	657		2.1.1.6	COG4122	Catechol O-methyltransferase
KCNFFHNL_00205	gene	432				
KCNFFHNL_00205	CDS	432				hypothetical protein
KCNFFHNL_00206	gene	1728	ilvD			
KCNFFHNL_00206	CDS	1728	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
KCNFFHNL_00207	gene	291	ricR			
KCNFFHNL_00207	CDS	291	ricR		COG1937	Copper-sensing transcriptional repressor RicR
KCNFFHNL_00208	gene	1242				
KCNFFHNL_00208	CDS	1242			COG2814	Chloramphenicol efflux pump
KCNFFHNL_00209	gene	1059				
KCNFFHNL_00209	CDS	1059		2.3.2.-	COG1376	L,D-transpeptidase 4
KCNFFHNL_00210	gene	1827				
KCNFFHNL_00210	CDS	1827				hypothetical protein
KCNFFHNL_00211	gene	120				
KCNFFHNL_00211	CDS	120				hypothetical protein
KCNFFHNL_00212	gene	3585				
KCNFFHNL_00212	CDS	3585		3.6.3.-		Multidrug efflux ATP-binding/permease protein
KCNFFHNL_00213	gene	768				
KCNFFHNL_00213	CDS	768				hypothetical protein
KCNFFHNL_00214	gene	585				
KCNFFHNL_00214	CDS	585			COG1309	putative HTH-type transcriptional regulator
KCNFFHNL_00215	gene	2250	napA			
KCNFFHNL_00215	CDS	2250	napA	1.9.6.1		Periplasmic nitrate reductase
KCNFFHNL_00216	gene	1992	pepO			
KCNFFHNL_00216	CDS	1992	pepO	3.4.24.-	COG3590	Neutral endopeptidase
KCNFFHNL_00217	gene	660				
KCNFFHNL_00217	CDS	660				hypothetical protein
KCNFFHNL_00218	gene	690				
KCNFFHNL_00218	CDS	690				hypothetical protein
KCNFFHNL_00219	gene	504				
KCNFFHNL_00219	CDS	504				hypothetical protein
KCNFFHNL_00220	gene	2898				
KCNFFHNL_00220	CDS	2898			COG2409	Heme uptake protein MmpL11
KCNFFHNL_00221	gene	411				
KCNFFHNL_00221	CDS	411				Heme-binding protein
KCNFFHNL_00222	gene	1284				
KCNFFHNL_00222	CDS	1284				hypothetical protein
KCNFFHNL_00223	gene	1104				
KCNFFHNL_00223	CDS	1104			COG0628	Putative transport protein
KCNFFHNL_00224	gene	2835	mmpL3_1			
KCNFFHNL_00224	CDS	2835	mmpL3_1		COG2409	Trehalose monomycolate exporter MmpL3
KCNFFHNL_00225	gene	735				
KCNFFHNL_00225	CDS	735				hypothetical protein
KCNFFHNL_00226	gene	594	trmB			
KCNFFHNL_00226	CDS	594	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
KCNFFHNL_00227	gene	1086				
KCNFFHNL_00227	CDS	1086				hypothetical protein
KCNFFHNL_00228	gene	1479				
KCNFFHNL_00228	CDS	1479				hypothetical protein
KCNFFHNL_00229	gene	1821	pckG			
KCNFFHNL_00229	CDS	1821	pckG	4.1.1.32	COG1274	Phosphoenolpyruvate carboxykinase [GTP]
KCNFFHNL_00230	gene	972	nadR			
KCNFFHNL_00230	CDS	972	nadR		COG1056	Trifunctional NAD biosynthesis/regulator protein NadR
KCNFFHNL_00231	gene	1317				
KCNFFHNL_00231	CDS	1317				hypothetical protein
KCNFFHNL_00232	gene	1518				
KCNFFHNL_00232	CDS	1518		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
KCNFFHNL_00233	gene	1167	mmgC_1			
KCNFFHNL_00233	CDS	1167	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
KCNFFHNL_00234	gene	1014	mch			
KCNFFHNL_00234	CDS	1014	mch	4.2.1.148	COG2030	Beta-methylmalyl-CoA dehydratase
KCNFFHNL_00235	gene	909	aes_1			
KCNFFHNL_00235	CDS	909	aes_1	3.1.1.-		Acetyl esterase
KCNFFHNL_00236	gene	1329				
KCNFFHNL_00236	CDS	1329				hypothetical protein
KCNFFHNL_00237	gene	549				
KCNFFHNL_00237	CDS	549				hypothetical protein
KCNFFHNL_00238	gene	1212				
KCNFFHNL_00238	CDS	1212				hypothetical protein
KCNFFHNL_00239	gene	774				
KCNFFHNL_00239	CDS	774		2.3.1.20		Putative diacyglycerol O-acyltransferase
KCNFFHNL_00240	gene	1158	geoB			
KCNFFHNL_00240	CDS	1158	geoB	1.2.1.86		Geranial dehydrogenase
KCNFFHNL_00241	gene	765				
KCNFFHNL_00241	CDS	765		2.1.1.-		putative methyltransferase
KCNFFHNL_00242	gene	1155	mshA_1			
KCNFFHNL_00242	CDS	1155	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
KCNFFHNL_00243	gene	1731				
