locus_tag	ftype	length_bp	gene	EC_number	COG	product
BFNOOKKE_00180	gene	441				
BFNOOKKE_00180	CDS	441				hypothetical protein
BFNOOKKE_00181	gene	795				
BFNOOKKE_00181	CDS	795				hypothetical protein
BFNOOKKE_00182	gene	1665				
BFNOOKKE_00182	CDS	1665		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
BFNOOKKE_00183	gene	798				
BFNOOKKE_00183	CDS	798				hypothetical protein
BFNOOKKE_00184	gene	870				
BFNOOKKE_00184	CDS	870				hypothetical protein
BFNOOKKE_00185	gene	1365				
BFNOOKKE_00185	CDS	1365				hypothetical protein
BFNOOKKE_00186	gene	1041				
BFNOOKKE_00186	CDS	1041				hypothetical protein
BFNOOKKE_00187	gene	1548				
BFNOOKKE_00187	CDS	1548				hypothetical protein
BFNOOKKE_00188	gene	1593				
BFNOOKKE_00188	CDS	1593				hypothetical protein
BFNOOKKE_00189	gene	1173	lprN_1			
BFNOOKKE_00189	CDS	1173	lprN_1			Lipoprotein LprN
BFNOOKKE_00190	gene	1548				
BFNOOKKE_00190	CDS	1548				hypothetical protein
BFNOOKKE_00191	gene	708				
BFNOOKKE_00191	CDS	708				hypothetical protein
BFNOOKKE_00192	gene	969				
BFNOOKKE_00192	CDS	969				hypothetical protein
BFNOOKKE_00193	gene	555				
BFNOOKKE_00193	CDS	555				hypothetical protein
BFNOOKKE_00194	gene	735				
BFNOOKKE_00194	CDS	735				hypothetical protein
BFNOOKKE_00195	gene	1110				
BFNOOKKE_00195	CDS	1110				hypothetical protein
BFNOOKKE_00196	gene	1359				
BFNOOKKE_00196	CDS	1359				hypothetical protein
BFNOOKKE_00197	gene	735				
BFNOOKKE_00197	CDS	735		1.13.11.24	COG1741	Putative quercetin 2,3-dioxygenase
BFNOOKKE_00198	gene	999	sigG			
BFNOOKKE_00198	CDS	999	sigG		COG1595	ECF RNA polymerase sigma factor SigG
BFNOOKKE_00199	gene	897				
BFNOOKKE_00199	CDS	897		3.1.1.23	COG2267	Monoacylglycerol lipase
BFNOOKKE_00200	gene	750				
BFNOOKKE_00200	CDS	750				hypothetical protein
BFNOOKKE_00201	gene	510				
BFNOOKKE_00201	CDS	510				hypothetical protein
BFNOOKKE_00202	gene	1938	bglB			
BFNOOKKE_00202	CDS	1938	bglB	3.2.1.21	COG1472	Thermostable beta-glucosidase B
BFNOOKKE_00203	gene	147	mymT			
BFNOOKKE_00203	CDS	147	mymT			Metallothionein
BFNOOKKE_00204	gene	657				
BFNOOKKE_00204	CDS	657		2.1.1.6	COG4122	Catechol O-methyltransferase
BFNOOKKE_00205	gene	432				
BFNOOKKE_00205	CDS	432				hypothetical protein
BFNOOKKE_00206	gene	1728	ilvD			
BFNOOKKE_00206	CDS	1728	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
BFNOOKKE_00207	gene	291	ricR			
BFNOOKKE_00207	CDS	291	ricR		COG1937	Copper-sensing transcriptional repressor RicR
BFNOOKKE_00208	gene	1242				
BFNOOKKE_00208	CDS	1242			COG2814	Chloramphenicol efflux pump
BFNOOKKE_00209	gene	303				
BFNOOKKE_00209	CDS	303				hypothetical protein
BFNOOKKE_00210	gene	765				
BFNOOKKE_00210	CDS	765		2.3.2.-	COG1376	L,D-transpeptidase 4
BFNOOKKE_00211	gene	1848				
BFNOOKKE_00211	CDS	1848				hypothetical protein
BFNOOKKE_00212	gene	120				
BFNOOKKE_00212	CDS	120				hypothetical protein
BFNOOKKE_00213	gene	3585				
BFNOOKKE_00213	CDS	3585		3.6.3.-	COG1132	Multidrug efflux ATP-binding/permease protein
BFNOOKKE_00214	gene	768				
BFNOOKKE_00214	CDS	768				hypothetical protein
BFNOOKKE_00215	gene	585				
BFNOOKKE_00215	CDS	585			COG1309	putative HTH-type transcriptional regulator
BFNOOKKE_00216	gene	2247	napA			
BFNOOKKE_00216	CDS	2247	napA	1.9.6.1		Periplasmic nitrate reductase
BFNOOKKE_00217	gene	1992	pepO			
BFNOOKKE_00217	CDS	1992	pepO	3.4.24.-	COG3590	Neutral endopeptidase
BFNOOKKE_00218	gene	660				
BFNOOKKE_00218	CDS	660				hypothetical protein
BFNOOKKE_00219	gene	690				
BFNOOKKE_00219	CDS	690				hypothetical protein
BFNOOKKE_00220	gene	504				
BFNOOKKE_00220	CDS	504				hypothetical protein
BFNOOKKE_00221	gene	2898				
BFNOOKKE_00221	CDS	2898			COG2409	Heme uptake protein MmpL11
BFNOOKKE_00222	gene	411				
BFNOOKKE_00222	CDS	411				Heme-binding protein
BFNOOKKE_00223	gene	1284				
BFNOOKKE_00223	CDS	1284				hypothetical protein
BFNOOKKE_00224	gene	1104				
BFNOOKKE_00224	CDS	1104			COG0628	Putative transport protein
BFNOOKKE_00225	gene	2835	mmpL3_1			
BFNOOKKE_00225	CDS	2835	mmpL3_1		COG2409	Trehalose monomycolate exporter MmpL3
BFNOOKKE_00226	gene	735				
BFNOOKKE_00226	CDS	735				hypothetical protein
BFNOOKKE_00227	gene	594	trmB			
BFNOOKKE_00227	CDS	594	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
BFNOOKKE_00228	gene	1086				
BFNOOKKE_00228	CDS	1086				hypothetical protein
BFNOOKKE_00229	gene	1479				
BFNOOKKE_00229	CDS	1479				hypothetical protein
BFNOOKKE_00230	gene	1821	pckG			
BFNOOKKE_00230	CDS	1821	pckG	4.1.1.32	COG1274	Phosphoenolpyruvate carboxykinase [GTP]
BFNOOKKE_00231	gene	972	nadR			
BFNOOKKE_00231	CDS	972	nadR		COG1056	Trifunctional NAD biosynthesis/regulator protein NadR
BFNOOKKE_00232	gene	1317				
BFNOOKKE_00232	CDS	1317				hypothetical protein
BFNOOKKE_00233	gene	1518				
BFNOOKKE_00233	CDS	1518		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
BFNOOKKE_00234	gene	1074	mcd			
BFNOOKKE_00234	CDS	1074	mcd	1.3.8.12	COG1960	(2S)-methylsuccinyl-CoA dehydrogenase
BFNOOKKE_00235	gene	1014	mch			
BFNOOKKE_00235	CDS	1014	mch	4.2.1.148	COG2030	Beta-methylmalyl-CoA dehydratase
BFNOOKKE_00236	gene	909	aes_1			
BFNOOKKE_00236	CDS	909	aes_1	3.1.1.-		Acetyl esterase
BFNOOKKE_00237	gene	1329				
BFNOOKKE_00237	CDS	1329				hypothetical protein
BFNOOKKE_00238	gene	549				
BFNOOKKE_00238	CDS	549				hypothetical protein
BFNOOKKE_00239	gene	1212				
BFNOOKKE_00239	CDS	1212				hypothetical protein
BFNOOKKE_00240	gene	1410				
BFNOOKKE_00240	CDS	1410		2.3.1.20		Putative diacyglycerol O-acyltransferase
BFNOOKKE_00241	gene	789	caiD_1			
BFNOOKKE_00241	CDS	789	caiD_1	4.2.1.149		Carnitinyl-CoA dehydratase
BFNOOKKE_00242	gene	1464	geoB			
BFNOOKKE_00242	CDS	1464	geoB	1.2.1.86		Geranial dehydrogenase
BFNOOKKE_00243	gene	765				
