locus_tag	ftype	length_bp	gene	EC_number	COG	product
AHMKLJIA_00043	gene	774				
AHMKLJIA_00043	CDS	774				putative protein
AHMKLJIA_00044	gene	1311				
AHMKLJIA_00044	CDS	1311			COG0477	putative MFS-type transporter
AHMKLJIA_00045	gene	633				
AHMKLJIA_00045	CDS	633				hypothetical protein
AHMKLJIA_00046	gene	348				
AHMKLJIA_00046	CDS	348				hypothetical protein
AHMKLJIA_00047	gene	933				
AHMKLJIA_00047	CDS	933				Proline-rich 28 kDa antigen
AHMKLJIA_00048	gene	2877	leuS			
AHMKLJIA_00048	CDS	2877	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
AHMKLJIA_00049	gene	627				
AHMKLJIA_00049	CDS	627				hypothetical protein
AHMKLJIA_00050	gene	735				
AHMKLJIA_00050	CDS	735			COG1802	putative HTH-type transcriptional regulator
AHMKLJIA_00051	gene	795	rutA			
AHMKLJIA_00051	CDS	795	rutA	1.14.99.46		Pyrimidine monooxygenase RutA
AHMKLJIA_00052	gene	897				
AHMKLJIA_00052	CDS	897		3.5.1.29		2-(acetamidomethylene)succinate hydrolase
AHMKLJIA_00053	gene	1104	ino1			
AHMKLJIA_00053	CDS	1104	ino1	5.5.1.4	COG1260	Inositol-3-phosphate synthase
AHMKLJIA_00054	gene	543				
AHMKLJIA_00054	CDS	543				hypothetical protein
AHMKLJIA_00055	gene	870				
AHMKLJIA_00055	CDS	870				putative protein
AHMKLJIA_00056	gene	414				
AHMKLJIA_00056	CDS	414				putative protein
AHMKLJIA_00057	gene	2466	ponA1			
AHMKLJIA_00057	CDS	2466	ponA1		COG0744	Penicillin-binding protein 1A
AHMKLJIA_00058	gene	1683				
AHMKLJIA_00058	CDS	1683				hypothetical protein
AHMKLJIA_00059	gene	639	inhA_1			
AHMKLJIA_00059	CDS	639	inhA_1	4.2.1.103		Isonitrile hydratase
AHMKLJIA_00060	gene	291	rpsF			
AHMKLJIA_00060	CDS	291	rpsF		COG0360	30S ribosomal protein S6
AHMKLJIA_00061	gene	495	ssb			
AHMKLJIA_00061	CDS	495	ssb		COG0629	Single-stranded DNA-binding protein
AHMKLJIA_00062	gene	255	rpsR1_1			
AHMKLJIA_00062	CDS	255	rpsR1_1		COG0238	30S ribosomal protein S18 1
AHMKLJIA_00063	gene	459	rplI			
AHMKLJIA_00063	CDS	459	rplI		COG0359	50S ribosomal protein L9
AHMKLJIA_00064	gene	522				
AHMKLJIA_00064	CDS	522				hypothetical protein
AHMKLJIA_00065	gene	2625	dnaB			
AHMKLJIA_00065	CDS	2625	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
AHMKLJIA_00066	gene	693				
AHMKLJIA_00066	CDS	693				hypothetical protein
AHMKLJIA_00067	gene	1059				
AHMKLJIA_00067	CDS	1059				hypothetical protein
AHMKLJIA_00068	gene	654				
AHMKLJIA_00068	CDS	654				hypothetical protein
AHMKLJIA_00069	gene	924	cenA			
AHMKLJIA_00069	CDS	924	cenA	3.2.1.4	COG5297	Endoglucanase A
AHMKLJIA_00070	gene	1440	yvdP			
AHMKLJIA_00070	CDS	1440	yvdP	1.21.-.-	COG0277	putative FAD-linked oxidoreductase YvdP
AHMKLJIA_00071	gene	156				
AHMKLJIA_00071	CDS	156				hypothetical protein
AHMKLJIA_00072	gene	2940				
AHMKLJIA_00072	CDS	2940				hypothetical protein
AHMKLJIA_00073	gene	240				
AHMKLJIA_00073	CDS	240				hypothetical protein
AHMKLJIA_00074	gene	402	vapC9_1			
AHMKLJIA_00074	CDS	402	vapC9_1	3.1.-.-	COG4113	Ribonuclease VapC9
AHMKLJIA_00075	gene	2238	icd2			
AHMKLJIA_00075	CDS	2238	icd2	1.1.1.42		Isocitrate dehydrogenase [NADP] 2
AHMKLJIA_00076	gene	570				
AHMKLJIA_00076	CDS	570				hypothetical protein
AHMKLJIA_00077	gene	912				
AHMKLJIA_00077	CDS	912				hypothetical protein
AHMKLJIA_00078	gene	1386	sdaA			
AHMKLJIA_00078	CDS	1386	sdaA	4.3.1.17	COG1760	L-serine dehydratase
AHMKLJIA_00079	gene	1278	glyA2			
AHMKLJIA_00079	CDS	1278	glyA2	2.1.2.1	COG0112	Serine hydroxymethyltransferase 2
AHMKLJIA_00080	gene	91				
AHMKLJIA_00080	misc_RNA	91				Glycine
AHMKLJIA_00081	gene	717				
AHMKLJIA_00081	CDS	717				hypothetical protein
AHMKLJIA_00082	gene	99				
AHMKLJIA_00082	misc_RNA	99				Intron_gpII
AHMKLJIA_00083	gene	1050				
AHMKLJIA_00083	CDS	1050			COG0577	putative ABC transporter permease
AHMKLJIA_00084	gene	993				
AHMKLJIA_00084	CDS	993			COG0664	putative ABC transporter ATP-binding protein
AHMKLJIA_00085	gene	1236	hutI_1			
AHMKLJIA_00085	CDS	1236	hutI_1	3.5.2.7		Imidazolonepropionase
AHMKLJIA_00086	gene	1173	metC			
AHMKLJIA_00086	CDS	1173	metC	4.4.1.13	COG1168	Cystathionine beta-lyase
AHMKLJIA_00087	gene	390				
AHMKLJIA_00087	CDS	390				hypothetical protein
AHMKLJIA_00088	gene	831	oleB			
AHMKLJIA_00088	CDS	831	oleB	4.1.1.114	COG0596	Cis-3-alkyl-4-alkyloxetan-2-one decarboxylase
AHMKLJIA_00089	gene	606	tetC			
AHMKLJIA_00089	CDS	606	tetC			Transposon Tn10 TetC protein
AHMKLJIA_00090	gene	594				
AHMKLJIA_00090	CDS	594				hypothetical protein
AHMKLJIA_00091	gene	207				
AHMKLJIA_00091	CDS	207				hypothetical protein
AHMKLJIA_00092	gene	822				
AHMKLJIA_00092	CDS	822				Dormancy associated translation inhibitor
AHMKLJIA_00093	gene	459				
AHMKLJIA_00093	CDS	459				putative protein
AHMKLJIA_00094	gene	345				
AHMKLJIA_00094	CDS	345			COG0640	putative HTH-type transcriptional regulator
AHMKLJIA_00095	gene	480	hycG			
AHMKLJIA_00095	CDS	480	hycG		COG3260	Formate hydrogenlyase subunit 7
AHMKLJIA_00096	gene	1923	hyfB			
AHMKLJIA_00096	CDS	1923	hyfB	1.-.-.-	COG0651	Hydrogenase-4 component B
AHMKLJIA_00097	gene	951	hycD			
AHMKLJIA_00097	CDS	951	hycD		COG0650	Formate hydrogenlyase subunit 4
AHMKLJIA_00098	gene	663				
AHMKLJIA_00098	CDS	663				hypothetical protein
AHMKLJIA_00099	gene	1467	ndhB			
AHMKLJIA_00099	CDS	1467	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
AHMKLJIA_00100	gene	1476	hycE			
AHMKLJIA_00100	CDS	1476	hycE		COG3261	Formate hydrogenlyase subunit 5
AHMKLJIA_00101	gene	480				
AHMKLJIA_00101	CDS	480				putative protein
AHMKLJIA_00102	gene	594	COQ3_1			
AHMKLJIA_00102	CDS	594	COQ3_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
AHMKLJIA_00103	gene	771				
AHMKLJIA_00103	CDS	771			COG3305	putative protein
AHMKLJIA_00104	gene	195				
AHMKLJIA_00104	CDS	195				hypothetical protein
AHMKLJIA_00105	gene	768	mtnN			
AHMKLJIA_00105	CDS	768	mtnN	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
AHMKLJIA_00106	gene	2286	ctpA			
AHMKLJIA_00106	CDS	2286	ctpA	7.2.2.8	COG2217	Copper-exporting P-type ATPase
AHMKLJIA_00107	gene	711				
AHMKLJIA_00107	CDS	711			COG5660	putative protein
AHMKLJIA_00108	gene	960				
AHMKLJIA_00108	CDS	960				putative protein
AHMKLJIA_00109	gene	366				
AHMKLJIA_00109	CDS	366				putative protein
AHMKLJIA_00110	gene	1392				
AHMKLJIA_00110	CDS	1392				hypothetical protein
AHMKLJIA_00111	gene	870				
AHMKLJIA_00111	CDS	870		1.-.-.-	COG2175	Putative dioxygenase
AHMKLJIA_00112	gene	552				
AHMKLJIA_00112	CDS	552				putative protein
AHMKLJIA_00113	gene	1599				
AHMKLJIA_00113	CDS	1599		6.2.1.-	COG0318	Putative fatty-acid--CoA ligase FadD10
AHMKLJIA_00114	gene	249				
AHMKLJIA_00114	CDS	249				putative protein
AHMKLJIA_00115	gene	7539	dltA			
AHMKLJIA_00115	CDS	7539	dltA	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
AHMKLJIA_00116	gene	1923				
AHMKLJIA_00116	CDS	1923			COG3336	putative protein
AHMKLJIA_00117	gene	2259	ctpB			
AHMKLJIA_00117	CDS	2259	ctpB	3.6.3.-	COG2217	Cation-transporting P-type ATPase B
AHMKLJIA_00118	gene	1515				
AHMKLJIA_00118	CDS	1515				hypothetical protein
AHMKLJIA_00119	gene	285				
AHMKLJIA_00119	CDS	285				hypothetical protein
AHMKLJIA_00120	gene	1197				
AHMKLJIA_00120	CDS	1197			COG0523	putative protein
AHMKLJIA_00121	gene	4878	ctpI_1			
AHMKLJIA_00121	CDS	4878	ctpI_1	3.6.3.-	COG0474	putative cation-transporting ATPase I
AHMKLJIA_00122	gene	243				
AHMKLJIA_00122	CDS	243				hypothetical protein
AHMKLJIA_00123	gene	1491				
AHMKLJIA_00123	CDS	1491				hypothetical protein
AHMKLJIA_00124	gene	750	glpG			
AHMKLJIA_00124	CDS	750	glpG	3.4.21.105		Rhomboid protease GlpG
AHMKLJIA_00125	gene	2058				
AHMKLJIA_00125	CDS	2058				hypothetical protein
AHMKLJIA_00126	gene	957	rmd			
AHMKLJIA_00126	CDS	957	rmd	1.1.1.281		GDP-6-deoxy-D-mannose reductase
AHMKLJIA_00127	gene	624	gmhA			
AHMKLJIA_00127	CDS	624	gmhA	5.3.1.28	COG0279	Phosphoheptose isomerase
AHMKLJIA_00128	gene	573	hisB_1			
AHMKLJIA_00128	CDS	573	hisB_1	3.1.3.15		Histidine biosynthesis bifunctional protein HisB
AHMKLJIA_00129	gene	1161	hddA			
AHMKLJIA_00129	CDS	1161	hddA	2.7.1.168		D-glycero-alpha-D-manno-heptose 7-phosphate kinase
AHMKLJIA_00130	gene	189				
AHMKLJIA_00130	CDS	189				hypothetical protein
AHMKLJIA_00131	gene	756	ldtA			
AHMKLJIA_00131	CDS	756	ldtA	2.3.2.-	COG1376	L,D-transpeptidase 1
AHMKLJIA_00132	gene	945	oxyR			
AHMKLJIA_00132	CDS	945	oxyR			putative hydrogen peroxide-inducible genes activator
AHMKLJIA_00133	gene	1749	oxc			
AHMKLJIA_00133	CDS	1749	oxc	4.1.1.8	COG0028	Oxalyl-CoA decarboxylase
AHMKLJIA_00134	gene	1629	sauT			
AHMKLJIA_00134	CDS	1629	sauT	6.2.1.-	COG0318	putative sulfoacetate--CoA ligase
AHMKLJIA_00135	gene	2145				
AHMKLJIA_00135	CDS	2145			COG0480	Elongation factor G-like protein
AHMKLJIA_00136	gene	435				
AHMKLJIA_00136	CDS	435				hypothetical protein
AHMKLJIA_00137	gene	183				
AHMKLJIA_00137	CDS	183				hypothetical protein
AHMKLJIA_00138	gene	369				
AHMKLJIA_00138	CDS	369				hypothetical protein
AHMKLJIA_00139	gene	1644				
AHMKLJIA_00139	CDS	1644				hypothetical protein
AHMKLJIA_00140	gene	1068				
AHMKLJIA_00140	CDS	1068				hypothetical protein
AHMKLJIA_00141	gene	1806	treS			
AHMKLJIA_00141	CDS	1806	treS	3.2.1.1	COG0366	Trehalose synthase/amylase TreS
AHMKLJIA_00142	gene	1368	mak			
AHMKLJIA_00142	CDS	1368	mak	2.7.1.175		Maltokinase
AHMKLJIA_00143	gene	780				
AHMKLJIA_00143	CDS	780				hypothetical protein
AHMKLJIA_00144	gene	1023	fbpC			
AHMKLJIA_00144	CDS	1023	fbpC	2.3.1.122	COG0627	Diacylglycerol acyltransferase/mycolyltransferase Ag85C
AHMKLJIA_00145	gene	456				
AHMKLJIA_00145	CDS	456		4.2.1.17	COG2030	putative enoyl-CoA hydratase 1
AHMKLJIA_00146	gene	1344	bbsG			
AHMKLJIA_00146	CDS	1344	bbsG	1.3.8.3		(R)-benzylsuccinyl-CoA dehydrogenase
AHMKLJIA_00147	gene	1083	fgd2			
AHMKLJIA_00147	CDS	1083	fgd2	1.1.98.-	COG2141	F420-dependent hydroxymycolic acid dehydrogenase
AHMKLJIA_00148	gene	606				
AHMKLJIA_00148	CDS	606				hypothetical protein
AHMKLJIA_00149	gene	903				
AHMKLJIA_00149	CDS	903		3.3.2.10		Soluble epoxide hydrolase
AHMKLJIA_00150	gene	606				
AHMKLJIA_00150	CDS	606				hypothetical protein
AHMKLJIA_00151	gene	1326				
AHMKLJIA_00151	CDS	1326		1.14.-.-	COG2124	Putative cytochrome P450 138
AHMKLJIA_00152	gene	549	msrA			
AHMKLJIA_00152	CDS	549	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
AHMKLJIA_00153	gene	504				
AHMKLJIA_00153	CDS	504				hypothetical protein
AHMKLJIA_00154	gene	1023	auaH			
AHMKLJIA_00154	CDS	1023	auaH	1.1.1.394		Aurachin B dehydrogenase
AHMKLJIA_00155	gene	381				
AHMKLJIA_00155	CDS	381				hypothetical protein
AHMKLJIA_00156	gene	411				
AHMKLJIA_00156	CDS	411				hypothetical protein
AHMKLJIA_00157	gene	927				
AHMKLJIA_00157	CDS	927				hypothetical protein
AHMKLJIA_00158	gene	1479	clcB			
AHMKLJIA_00158	CDS	1479	clcB			Voltage-gated ClC-type chloride channel ClcB
AHMKLJIA_00159	gene	843				
AHMKLJIA_00159	CDS	843				hypothetical protein
AHMKLJIA_00160	gene	954				
AHMKLJIA_00160	CDS	954		2.1.1.-	COG3315	Putative S-adenosyl-L-methionine-dependent methyltransferase
AHMKLJIA_00161	gene	933				
AHMKLJIA_00161	CDS	933		2.1.1.-	COG3315	Putative S-adenosyl-L-methionine-dependent methyltransferase
AHMKLJIA_00162	gene	1473	aldH1			
AHMKLJIA_00162	CDS	1473	aldH1	1.2.1.-	COG1012	4,4'-diaponeurosporen-aldehyde dehydrogenase
AHMKLJIA_00163	gene	861				
AHMKLJIA_00163	CDS	861		1.1.1.-	COG1028	Putative short-chain type dehydrogenase/reductase
AHMKLJIA_00164	gene	969				
AHMKLJIA_00164	CDS	969		1.3.1.103		2-haloacrylate reductase
AHMKLJIA_00165	gene	288				
AHMKLJIA_00165	CDS	288				hypothetical protein
AHMKLJIA_00166	gene	1767				
AHMKLJIA_00166	CDS	1767				hypothetical protein
AHMKLJIA_00167	gene	1473				
AHMKLJIA_00167	CDS	1473				hypothetical protein
AHMKLJIA_00168	gene	225				
AHMKLJIA_00168	CDS	225				putative PE-PGRS family protein PE_PGRS24
AHMKLJIA_00169	gene	831				
AHMKLJIA_00169	CDS	831				hypothetical protein
AHMKLJIA_00170	gene	1212	caiA_1			
AHMKLJIA_00170	CDS	1212	caiA_1	1.3.8.13		Crotonobetainyl-CoA reductase
AHMKLJIA_00171	gene	1101	pntAA			
AHMKLJIA_00171	CDS	1101	pntAA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha part 1
AHMKLJIA_00172	gene	333				
AHMKLJIA_00172	CDS	333				hypothetical protein
AHMKLJIA_00173	gene	1428	pntB			
AHMKLJIA_00173	CDS	1428	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
AHMKLJIA_00174	gene	126				
AHMKLJIA_00174	CDS	126				hypothetical protein
AHMKLJIA_00175	gene	645	kstR2_1			
AHMKLJIA_00175	CDS	645	kstR2_1			HTH-type transcriptional repressor KstR2
AHMKLJIA_00176	gene	1407	PE3_1			
AHMKLJIA_00176	CDS	1407	PE3_1			PE family protein PE3
AHMKLJIA_00177	gene	1509	PE3_2			
AHMKLJIA_00177	CDS	1509	PE3_2			PE family protein PE3
AHMKLJIA_00178	gene	1374				
AHMKLJIA_00178	CDS	1374		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
AHMKLJIA_00179	gene	1119	adhB_1			
AHMKLJIA_00179	CDS	1119	adhB_1	1.1.1.1	COG1062	Alcohol dehydrogenase B
AHMKLJIA_00180	gene	456				
AHMKLJIA_00180	CDS	456				hypothetical protein
AHMKLJIA_00181	gene	441				
AHMKLJIA_00181	CDS	441				hypothetical protein
AHMKLJIA_00182	gene	795				
AHMKLJIA_00182	CDS	795				hypothetical protein
AHMKLJIA_00183	gene	1665				
AHMKLJIA_00183	CDS	1665		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
AHMKLJIA_00184	gene	798				
AHMKLJIA_00184	CDS	798				hypothetical protein
AHMKLJIA_00185	gene	870				
AHMKLJIA_00185	CDS	870				hypothetical protein
AHMKLJIA_00186	gene	1365				
AHMKLJIA_00186	CDS	1365				hypothetical protein
AHMKLJIA_00187	gene	1041				
AHMKLJIA_00187	CDS	1041				hypothetical protein
AHMKLJIA_00188	gene	1548				
AHMKLJIA_00188	CDS	1548				hypothetical protein
AHMKLJIA_00189	gene	1593				
AHMKLJIA_00189	CDS	1593				hypothetical protein
AHMKLJIA_00190	gene	1173	lprN_1			
AHMKLJIA_00190	CDS	1173	lprN_1			Lipoprotein LprN
AHMKLJIA_00191	gene	1548				
AHMKLJIA_00191	CDS	1548				hypothetical protein
AHMKLJIA_00192	gene	708				
AHMKLJIA_00192	CDS	708				hypothetical protein
AHMKLJIA_00193	gene	969				
AHMKLJIA_00193	CDS	969				hypothetical protein
AHMKLJIA_00194	gene	555				
AHMKLJIA_00194	CDS	555				hypothetical protein
AHMKLJIA_00195	gene	735				
AHMKLJIA_00195	CDS	735				hypothetical protein
AHMKLJIA_00196	gene	1110				
AHMKLJIA_00196	CDS	1110				hypothetical protein
AHMKLJIA_00197	gene	1359				
AHMKLJIA_00197	CDS	1359				hypothetical protein
AHMKLJIA_00198	gene	735				
AHMKLJIA_00198	CDS	735		1.13.11.24	COG1741	Putative quercetin 2,3-dioxygenase
AHMKLJIA_00199	gene	999	sigG			
AHMKLJIA_00199	CDS	999	sigG		COG1595	ECF RNA polymerase sigma factor SigG
AHMKLJIA_00200	gene	897				
AHMKLJIA_00200	CDS	897		3.1.1.23	COG2267	Monoacylglycerol lipase
AHMKLJIA_00201	gene	750				
AHMKLJIA_00201	CDS	750				hypothetical protein
AHMKLJIA_00202	gene	510				
AHMKLJIA_00202	CDS	510				hypothetical protein
AHMKLJIA_00203	gene	1938	bglB			
AHMKLJIA_00203	CDS	1938	bglB	3.2.1.21	COG1472	Thermostable beta-glucosidase B
AHMKLJIA_00204	gene	147	mymT			
AHMKLJIA_00204	CDS	147	mymT			Metallothionein
AHMKLJIA_00205	gene	657				
AHMKLJIA_00205	CDS	657		2.1.1.6	COG4122	Catechol O-methyltransferase
AHMKLJIA_00206	gene	432				
AHMKLJIA_00206	CDS	432				hypothetical protein
AHMKLJIA_00207	gene	1728	ilvD			
AHMKLJIA_00207	CDS	1728	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
AHMKLJIA_00208	gene	291	ricR			
AHMKLJIA_00208	CDS	291	ricR		COG1937	Copper-sensing transcriptional repressor RicR
AHMKLJIA_00209	gene	1242				
AHMKLJIA_00209	CDS	1242			COG2814	Chloramphenicol efflux pump
AHMKLJIA_00210	gene	303				
AHMKLJIA_00210	CDS	303				hypothetical protein
AHMKLJIA_00211	gene	765				
AHMKLJIA_00211	CDS	765		2.3.2.-	COG1376	L,D-transpeptidase 4
AHMKLJIA_00212	gene	1827				
AHMKLJIA_00212	CDS	1827				hypothetical protein
AHMKLJIA_00213	gene	120				
AHMKLJIA_00213	CDS	120				hypothetical protein
AHMKLJIA_00214	gene	3585				
AHMKLJIA_00214	CDS	3585		3.6.3.-	COG1132	Multidrug efflux ATP-binding/permease protein
AHMKLJIA_00215	gene	768				
AHMKLJIA_00215	CDS	768				hypothetical protein
AHMKLJIA_00216	gene	585				
AHMKLJIA_00216	CDS	585			COG1309	putative HTH-type transcriptional regulator
AHMKLJIA_00217	gene	2247	napA			
AHMKLJIA_00217	CDS	2247	napA	1.9.6.1		Periplasmic nitrate reductase
AHMKLJIA_00218	gene	1992	pepO			
AHMKLJIA_00218	CDS	1992	pepO	3.4.24.-	COG3590	Neutral endopeptidase
AHMKLJIA_00219	gene	660				
AHMKLJIA_00219	CDS	660				hypothetical protein
AHMKLJIA_00220	gene	690				
AHMKLJIA_00220	CDS	690				hypothetical protein
AHMKLJIA_00221	gene	504				
AHMKLJIA_00221	CDS	504				hypothetical protein
AHMKLJIA_00222	gene	2898				
AHMKLJIA_00222	CDS	2898			COG2409	Heme uptake protein MmpL11
AHMKLJIA_00223	gene	411				
AHMKLJIA_00223	CDS	411				Heme-binding protein
AHMKLJIA_00224	gene	1284				
AHMKLJIA_00224	CDS	1284				hypothetical protein
AHMKLJIA_00225	gene	1104				
AHMKLJIA_00225	CDS	1104			COG0628	Putative transport protein
AHMKLJIA_00226	gene	2835	mmpL3_1			
AHMKLJIA_00226	CDS	2835	mmpL3_1		COG2409	Trehalose monomycolate exporter MmpL3
AHMKLJIA_00227	gene	735				
AHMKLJIA_00227	CDS	735				hypothetical protein
AHMKLJIA_00228	gene	594	trmB			
AHMKLJIA_00228	CDS	594	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
AHMKLJIA_00229	gene	1086				
AHMKLJIA_00229	CDS	1086				hypothetical protein
AHMKLJIA_00230	gene	1479				
AHMKLJIA_00230	CDS	1479				hypothetical protein
AHMKLJIA_00231	gene	1821	pckG			
AHMKLJIA_00231	CDS	1821	pckG	4.1.1.32	COG1274	Phosphoenolpyruvate carboxykinase [GTP]
AHMKLJIA_00232	gene	972	nadR			
AHMKLJIA_00232	CDS	972	nadR		COG1056	Trifunctional NAD biosynthesis/regulator protein NadR
AHMKLJIA_00233	gene	1317				
AHMKLJIA_00233	CDS	1317				hypothetical protein
AHMKLJIA_00234	gene	1518				
AHMKLJIA_00234	CDS	1518		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
AHMKLJIA_00235	gene	1074	mcd			
AHMKLJIA_00235	CDS	1074	mcd	1.3.8.12	COG1960	(2S)-methylsuccinyl-CoA dehydrogenase
AHMKLJIA_00236	gene	1014	mch			
AHMKLJIA_00236	CDS	1014	mch	4.2.1.148	COG2030	Beta-methylmalyl-CoA dehydratase
AHMKLJIA_00237	gene	909	aes_1			
AHMKLJIA_00237	CDS	909	aes_1	3.1.1.-		Acetyl esterase
AHMKLJIA_00238	gene	1329				
AHMKLJIA_00238	CDS	1329				hypothetical protein
AHMKLJIA_00239	gene	549				
AHMKLJIA_00239	CDS	549				hypothetical protein
AHMKLJIA_00240	gene	1212				
AHMKLJIA_00240	CDS	1212				hypothetical protein
AHMKLJIA_00241	gene	1410				
AHMKLJIA_00241	CDS	1410		2.3.1.20		Putative diacyglycerol O-acyltransferase
AHMKLJIA_00242	gene	789	caiD_1			
AHMKLJIA_00242	CDS	789	caiD_1	4.2.1.149		Carnitinyl-CoA dehydratase
AHMKLJIA_00243	gene	1464	geoB			
