locus_tag	ftype	length_bp	gene	EC_number	COG	product
FCKLCGCH_00035	CDS	363				putative protein
FCKLCGCH_00036	CDS	1347				hypothetical protein
FCKLCGCH_00037	CDS	318				hypothetical protein
FCKLCGCH_00038	CDS	228				putative protein
FCKLCGCH_00039	CDS	144				putative proteinA
FCKLCGCH_00040	CDS	876				hypothetical protein
FCKLCGCH_00041	CDS	330				putative protein
FCKLCGCH_00042	CDS	2316	bioF2	2.3.1.47	COG0156	Putative 8-amino-7-oxononanoate synthase 2
FCKLCGCH_00043	CDS	264	acpP			Acyl carrier protein
FCKLCGCH_00044	CDS	396			COG3631	putative protein
FCKLCGCH_00045	CDS	1689	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
FCKLCGCH_00046	CDS	774				putative protein
FCKLCGCH_00047	CDS	1311			COG0477	putative MFS-type transporter
FCKLCGCH_00048	CDS	633				hypothetical protein
FCKLCGCH_00049	CDS	348				hypothetical protein
FCKLCGCH_00050	CDS	933				Proline-rich 28 kDa antigen
FCKLCGCH_00051	CDS	2877	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
FCKLCGCH_00052	CDS	627				hypothetical protein
FCKLCGCH_00053	CDS	735			COG1802	putative HTH-type transcriptional regulator
FCKLCGCH_00054	CDS	795	rutA	1.14.99.46		Pyrimidine monooxygenase RutA
FCKLCGCH_00055	CDS	678				hypothetical protein
FCKLCGCH_00056	CDS	1104	ino1	5.5.1.4	COG1260	Inositol-3-phosphate synthase
FCKLCGCH_00057	CDS	543				hypothetical protein
FCKLCGCH_00058	CDS	870				putative protein
FCKLCGCH_00059	CDS	2877	ponA1		COG0744	Penicillin-binding protein 1A
FCKLCGCH_00060	CDS	1683				hypothetical protein
FCKLCGCH_00061	CDS	639	inhA_1	4.2.1.103		Isonitrile hydratase
FCKLCGCH_00062	CDS	291	rpsF		COG0360	30S ribosomal protein S6
FCKLCGCH_00063	CDS	495	ssb		COG0629	Single-stranded DNA-binding protein
FCKLCGCH_00064	CDS	255	rpsR1_1		COG0238	30S ribosomal protein S18 1
FCKLCGCH_00065	CDS	459	rplI		COG0359	50S ribosomal protein L9
FCKLCGCH_00066	CDS	522				hypothetical protein
FCKLCGCH_00067	CDS	2625	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
FCKLCGCH_00068	CDS	693				hypothetical protein
FCKLCGCH_00069	CDS	1059				hypothetical protein
FCKLCGCH_00070	CDS	201				hypothetical protein
FCKLCGCH_00071	CDS	213				hypothetical protein
FCKLCGCH_00072	CDS	924	cenA	3.2.1.4	COG5297	Endoglucanase A
FCKLCGCH_00073	CDS	1461	yvdP	1.21.-.-	COG0277	putative FAD-linked oxidoreductase YvdP
FCKLCGCH_00074	CDS	156				hypothetical protein
FCKLCGCH_00075	CDS	1926				hypothetical protein
FCKLCGCH_00076	CDS	1083				hypothetical protein
FCKLCGCH_00077	CDS	240				hypothetical protein
FCKLCGCH_00078	CDS	402	vapC9_1	3.1.-.-	COG4113	Ribonuclease VapC9
FCKLCGCH_00079	CDS	2238	icd2	1.1.1.42		Isocitrate dehydrogenase [NADP] 2
FCKLCGCH_00080	CDS	570				hypothetical protein
FCKLCGCH_00081	CDS	912				hypothetical protein
FCKLCGCH_00082	CDS	1386	sdaA	4.3.1.17	COG1760	L-serine dehydratase
FCKLCGCH_00083	CDS	1278	glyA2	2.1.2.1	COG0112	Serine hydroxymethyltransferase 2
FCKLCGCH_00084	CDS	1035	hutI_1	3.5.2.7		Imidazolonepropionase
FCKLCGCH_00085	CDS	1173	metC	4.4.1.13	COG1168	Cystathionine beta-lyase
FCKLCGCH_00086	CDS	390				hypothetical protein
FCKLCGCH_00087	CDS	831	oleB	4.1.1.114	COG0596	Cis-3-alkyl-4-alkyloxetan-2-one decarboxylase
FCKLCGCH_00088	CDS	606	tetC			Transposon Tn10 TetC protein
FCKLCGCH_00089	CDS	594				hypothetical protein
FCKLCGCH_00090	CDS	207				hypothetical protein
FCKLCGCH_00091	CDS	822				Dormancy associated translation inhibitor
FCKLCGCH_00092	CDS	459				putative protein
FCKLCGCH_00093	CDS	345			COG0640	putative HTH-type transcriptional regulator
FCKLCGCH_00094	CDS	480	hycG		COG3260	Formate hydrogenlyase subunit 7
FCKLCGCH_00095	CDS	1923	hyfB	1.-.-.-	COG0651	Hydrogenase-4 component B
FCKLCGCH_00096	CDS	951	hycD		COG0650	Formate hydrogenlyase subunit 4
FCKLCGCH_00097	CDS	663				hypothetical protein
FCKLCGCH_00098	CDS	1467	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
FCKLCGCH_00099	CDS	1476	hycE		COG3261	Formate hydrogenlyase subunit 5
FCKLCGCH_00100	CDS	480				putative protein
FCKLCGCH_00101	CDS	594	COQ3_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
FCKLCGCH_00102	CDS	762			COG3305	putative protein
FCKLCGCH_00103	CDS	195				hypothetical protein
FCKLCGCH_00104	CDS	768	mtnN_1	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
FCKLCGCH_00105	CDS	951	ctpA_1	7.2.2.8	COG2217	Copper-exporting P-type ATPase
FCKLCGCH_00106	CDS	1341	ctpA_2	7.2.2.8	COG2217	Copper-exporting P-type ATPase
FCKLCGCH_00107	CDS	711			COG5660	putative protein
FCKLCGCH_00108	CDS	723				putative protein
FCKLCGCH_00109	CDS	246				putative protein
FCKLCGCH_00110	CDS	1392				hypothetical protein
FCKLCGCH_00111	CDS	870		1.-.-.-	COG2175	Putative dioxygenase
FCKLCGCH_00112	CDS	552				putative protein
FCKLCGCH_00113	CDS	1599		6.2.1.-	COG0318	Putative fatty-acid--CoA ligase FadD10
FCKLCGCH_00114	CDS	249				putative protein
FCKLCGCH_00115	CDS	7539	dltA	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
FCKLCGCH_00116	CDS	1923			COG3336	putative protein
FCKLCGCH_00117	CDS	1302	ctpB_1	3.6.3.-	COG2217	Cation-transporting P-type ATPase B
FCKLCGCH_00118	CDS	957	ctpB_2	3.6.3.-	COG2217	Cation-transporting P-type ATPase B
FCKLCGCH_00119	CDS	1140				hypothetical protein
FCKLCGCH_00120	CDS	324				hypothetical protein
FCKLCGCH_00121	CDS	285				hypothetical protein
FCKLCGCH_00122	CDS	1197			COG0523	putative protein
FCKLCGCH_00123	CDS	3993	ctpI_1	3.6.3.-	COG0474	putative cation-transporting ATPase I
FCKLCGCH_00124	CDS	666				hypothetical protein
FCKLCGCH_00125	CDS	243				hypothetical protein
FCKLCGCH_00126	CDS	1491				hypothetical protein
FCKLCGCH_00127	CDS	750	glpG	3.4.21.105		Rhomboid protease GlpG
FCKLCGCH_00128	CDS	2058				hypothetical protein
FCKLCGCH_00129	CDS	957	rmd	1.1.1.281		GDP-6-deoxy-D-mannose reductase
FCKLCGCH_00130	CDS	624	gmhA	5.3.1.28	COG0279	Phosphoheptose isomerase
FCKLCGCH_00131	CDS	654	hisB_1	3.1.3.15		Histidine biosynthesis bifunctional protein HisB
FCKLCGCH_00132	CDS	1161	hddA	2.7.1.168		D-glycero-alpha-D-manno-heptose 7-phosphate kinase
FCKLCGCH_00133	CDS	189				hypothetical protein
FCKLCGCH_00134	CDS	756	ldtA	2.3.2.-	COG1376	L,D-transpeptidase 1
FCKLCGCH_00135	CDS	945	oxyR			putative hydrogen peroxide-inducible genes activator
FCKLCGCH_00136	CDS	1749	oxc	4.1.1.8	COG0028	Oxalyl-CoA decarboxylase
FCKLCGCH_00137	CDS	1629	sauT	6.2.1.-	COG0318	putative sulfoacetate--CoA ligase
FCKLCGCH_00138	CDS	2145			COG0480	Elongation factor G-like protein
FCKLCGCH_00139	CDS	435				hypothetical protein
FCKLCGCH_00140	CDS	183				hypothetical protein
FCKLCGCH_00141	CDS	369				hypothetical protein
FCKLCGCH_00142	CDS	1626				hypothetical protein
FCKLCGCH_00143	CDS	1068				hypothetical protein
FCKLCGCH_00144	CDS	1806	treS	3.2.1.1	COG0366	Trehalose synthase/amylase TreS
FCKLCGCH_00145	CDS	1368	mak	2.7.1.175		Maltokinase
FCKLCGCH_00146	CDS	780				hypothetical protein
FCKLCGCH_00147	CDS	1023	fbpC	2.3.1.122	COG0627	Diacylglycerol acyltransferase/mycolyltransferase Ag85C
FCKLCGCH_00148	CDS	456		4.2.1.17	COG2030	putative enoyl-CoA hydratase 1
FCKLCGCH_00149	CDS	1344	bbsG	1.3.8.3		(R)-benzylsuccinyl-CoA dehydrogenase
FCKLCGCH_00150	CDS	1083	fgd2	1.1.98.-	COG2141	F420-dependent hydroxymycolic acid dehydrogenase
FCKLCGCH_00151	CDS	606				hypothetical protein
FCKLCGCH_00152	CDS	393	ephB_1	3.3.2.10		Epoxide hydrolase B
FCKLCGCH_00153	CDS	513				hypothetical protein
FCKLCGCH_00154	CDS	606				hypothetical protein
FCKLCGCH_00155	CDS	1326		1.14.-.-	COG2124	Putative cytochrome P450 138
FCKLCGCH_00156	CDS	549	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
FCKLCGCH_00157	CDS	504				hypothetical protein
FCKLCGCH_00158	CDS	1023	auaH	1.1.1.394		Aurachin B dehydrogenase
FCKLCGCH_00159	CDS	366				hypothetical protein
FCKLCGCH_00160	CDS	411				hypothetical protein
FCKLCGCH_00161	CDS	927				hypothetical protein
FCKLCGCH_00162	CDS	1479	clcB			Voltage-gated ClC-type chloride channel ClcB
FCKLCGCH_00163	CDS	843				hypothetical protein
FCKLCGCH_00164	CDS	954		2.1.1.-	COG3315	Putative S-adenosyl-L-methionine-dependent methyltransferase
FCKLCGCH_00165	CDS	933		2.1.1.-	COG3315	Putative S-adenosyl-L-methionine-dependent methyltransferase
FCKLCGCH_00166	CDS	1473	aldH1	1.2.1.-	COG1012	4,4'-diaponeurosporen-aldehyde dehydrogenase
FCKLCGCH_00167	CDS	291				hypothetical protein
FCKLCGCH_00168	CDS	585		1.1.1.-	COG1028	Putative short-chain type dehydrogenase/reductase
FCKLCGCH_00169	CDS	969		1.3.1.103		2-haloacrylate reductase
FCKLCGCH_00170	CDS	288				hypothetical protein
FCKLCGCH_00171	CDS	1767				hypothetical protein
FCKLCGCH_00172	CDS	1473				hypothetical protein
FCKLCGCH_00173	CDS	225				putative PE-PGRS family protein PE_PGRS24
FCKLCGCH_00174	CDS	831				hypothetical protein
FCKLCGCH_00175	CDS	1212	caiA_1	1.3.8.13		Crotonobetainyl-CoA reductase
FCKLCGCH_00176	CDS	1101	pntAA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha part 1
FCKLCGCH_00177	CDS	333				hypothetical protein
FCKLCGCH_00178	CDS	1428	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
FCKLCGCH_00179	CDS	126				hypothetical protein
FCKLCGCH_00180	CDS	645	kstR2_1			HTH-type transcriptional repressor KstR2
FCKLCGCH_00181	CDS	1407	PE3_1			PE family protein PE3
FCKLCGCH_00182	CDS	1509	PE3_2			PE family protein PE3
FCKLCGCH_00183	CDS	801				hypothetical protein
FCKLCGCH_00184	CDS	582				hypothetical protein
FCKLCGCH_00185	CDS	1119	adhB_1	1.1.1.1	COG1062	Alcohol dehydrogenase B
FCKLCGCH_00186	CDS	456				hypothetical protein
FCKLCGCH_00187	CDS	441				hypothetical protein
FCKLCGCH_00188	CDS	816				hypothetical protein
FCKLCGCH_00189	CDS	1665		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
FCKLCGCH_00190	CDS	798				hypothetical protein
FCKLCGCH_00191	CDS	870				hypothetical protein
FCKLCGCH_00192	CDS	1365				hypothetical protein
FCKLCGCH_00193	CDS	1041				hypothetical protein
FCKLCGCH_00194	CDS	1548				hypothetical protein
FCKLCGCH_00195	CDS	1593				hypothetical protein
FCKLCGCH_00196	CDS	1173	lprN_1			Lipoprotein LprN
FCKLCGCH_00197	CDS	1548				hypothetical protein
FCKLCGCH_00198	CDS	708				hypothetical protein
FCKLCGCH_00199	CDS	969				hypothetical protein
FCKLCGCH_00200	CDS	555				hypothetical protein
FCKLCGCH_00201	CDS	735				hypothetical protein
FCKLCGCH_00202	CDS	1110				hypothetical protein
FCKLCGCH_00203	CDS	1359				hypothetical protein
FCKLCGCH_00204	CDS	735		1.13.11.24	COG1741	Putative quercetin 2,3-dioxygenase
FCKLCGCH_00205	CDS	999	sigG		COG1595	ECF RNA polymerase sigma factor SigG
FCKLCGCH_00206	CDS	897		3.1.1.23	COG2267	Monoacylglycerol lipase
FCKLCGCH_00207	CDS	750				hypothetical protein
FCKLCGCH_00208	CDS	510				hypothetical protein
FCKLCGCH_00209	CDS	2076	bglB	3.2.1.21	COG1472	Thermostable beta-glucosidase B
FCKLCGCH_00210	CDS	147	mymT			Metallothionein
FCKLCGCH_00211	CDS	657		2.1.1.6	COG4122	Catechol O-methyltransferase
FCKLCGCH_00212	CDS	432				hypothetical protein
FCKLCGCH_00213	CDS	1728	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
FCKLCGCH_00214	CDS	291	ricR		COG1937	Copper-sensing transcriptional repressor RicR
FCKLCGCH_00215	CDS	1242			COG2814	Chloramphenicol efflux pump
FCKLCGCH_00216	CDS	303				hypothetical protein
FCKLCGCH_00217	CDS	765		2.3.2.-	COG1376	L,D-transpeptidase 4
FCKLCGCH_00218	CDS	1848				hypothetical protein
FCKLCGCH_00219	CDS	120				hypothetical protein
FCKLCGCH_00220	CDS	3585		3.6.3.-	COG1132	Multidrug efflux ATP-binding/permease protein
FCKLCGCH_00221	CDS	768				hypothetical protein
FCKLCGCH_00222	CDS	585			COG1309	putative HTH-type transcriptional regulator
FCKLCGCH_00223	CDS	2247	napA	1.9.6.1		Periplasmic nitrate reductase
FCKLCGCH_00224	CDS	1992	pepO	3.4.24.-	COG3590	Neutral endopeptidase
FCKLCGCH_00225	CDS	660				hypothetical protein
FCKLCGCH_00226	CDS	690				hypothetical protein
FCKLCGCH_00227	CDS	504				hypothetical protein
FCKLCGCH_00228	CDS	2613			COG2409	Heme uptake protein MmpL11
FCKLCGCH_00229	CDS	411				Heme-binding protein
FCKLCGCH_00230	CDS	1125				hypothetical protein
FCKLCGCH_00231	CDS	1104			COG0628	Putative transport protein
FCKLCGCH_00232	CDS	2835	mmpL3_1		COG2409	Trehalose monomycolate exporter MmpL3
FCKLCGCH_00233	CDS	735				hypothetical protein
FCKLCGCH_00234	CDS	594	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
FCKLCGCH_00235	CDS	1086				hypothetical protein
FCKLCGCH_00236	CDS	1479				hypothetical protein
FCKLCGCH_00237	CDS	1821	pckG	4.1.1.32	COG1274	Phosphoenolpyruvate carboxykinase [GTP]
FCKLCGCH_00238	CDS	972	nadR		COG1056	Trifunctional NAD biosynthesis/regulator protein NadR
FCKLCGCH_00239	CDS	1317				hypothetical protein
FCKLCGCH_00240	CDS	1518		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
FCKLCGCH_00241	CDS	942	mcd	1.3.8.12	COG1960	(2S)-methylsuccinyl-CoA dehydrogenase
FCKLCGCH_00242	CDS	135				hypothetical protein
FCKLCGCH_00243	CDS	1014	mch	4.2.1.148	COG2030	Beta-methylmalyl-CoA dehydratase
FCKLCGCH_00244	CDS	909	aes_1	3.1.1.-		Acetyl esterase
FCKLCGCH_00245	CDS	1329				hypothetical protein
FCKLCGCH_00246	CDS	549				hypothetical protein
FCKLCGCH_00247	CDS	1212				hypothetical protein
FCKLCGCH_00248	CDS	1410		2.3.1.20		Putative diacyglycerol O-acyltransferase
FCKLCGCH_00249	CDS	789	caiD_1	4.2.1.149		Carnitinyl-CoA dehydratase
FCKLCGCH_00250	CDS	1464	geoB	1.2.1.86		Geranial dehydrogenase
FCKLCGCH_00251	CDS	765		2.1.1.-		putative methyltransferase
FCKLCGCH_00252	CDS	1155	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
FCKLCGCH_00253	CDS	585				hypothetical protein
FCKLCGCH_00254	CDS	501				hypothetical protein
FCKLCGCH_00255	CDS	1281	porA			Porin PorA
FCKLCGCH_00256	CDS	1164				hypothetical protein
FCKLCGCH_00257	CDS	414		3.1.-.-	COG1487	Ribonuclease VapC51
FCKLCGCH_00258	CDS	195				Putative antitoxin VapB51
FCKLCGCH_00259	CDS	981	php		COG1735	Phosphotriesterase homology protein
FCKLCGCH_00260	CDS	1707				hypothetical protein
FCKLCGCH_00261	CDS	690				hypothetical protein
FCKLCGCH_00262	CDS	945	nrdB	1.-.-.-	COG0208	R2-like ligand binding oxidase
FCKLCGCH_00263	CDS	1374	gabD1	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] 1
FCKLCGCH_00264	CDS	1449				hypothetical protein
FCKLCGCH_00265	CDS	4194	aftD	2.4.2.47		Alpha-(1->3)-arabinofuranosyltransferase
FCKLCGCH_00266	CDS	174				Putative secreted protein.1
FCKLCGCH_00267	CDS	1167	lpqI	3.2.1.52	COG1472	Beta-hexosaminidase LpqI
FCKLCGCH_00268	CDS	567				hypothetical protein
FCKLCGCH_00269	CDS	234				hypothetical protein
FCKLCGCH_00270	CDS	438		3.1.-.-	COG1848	Ribonuclease VapC24
FCKLCGCH_00271	CDS	843				hypothetical protein
FCKLCGCH_00272	CDS	1365	hcaB_1	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
FCKLCGCH_00273	CDS	1269	fadI	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadI
FCKLCGCH_00274	CDS	1836		1.3.8.1	COG1960	Butyryl-CoA dehydrogenase
FCKLCGCH_00275	CDS	489		1.5.1.37		Flavin reductase
FCKLCGCH_00276	CDS	1311				hypothetical protein
FCKLCGCH_00277	CDS	747	frdB_1	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
FCKLCGCH_00278	CDS	1941	sdhA_1	1.3.5.1	COG1053	Succinate dehydrogenase flavoprotein subunit
FCKLCGCH_00279	CDS	822				hypothetical protein
FCKLCGCH_00280	CDS	294				putative protein
FCKLCGCH_00281	CDS	480				hypothetical protein
FCKLCGCH_00282	CDS	2511	nasD	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
FCKLCGCH_00283	CDS	357	nirD	1.7.1.15	COG2146	Nitrite reductase (NADH) small subunit
FCKLCGCH_00284	CDS	525	cobU	2.7.1.156	COG2087	Bifunctional adenosylcobalamin biosynthesis protein CobU
FCKLCGCH_00285	CDS	1485	cobQ		COG1492	Cobyric acid synthase
FCKLCGCH_00286	CDS	1671	PPE2		COG5651	putative PPE family protein PPE2
FCKLCGCH_00287	CDS	456				hypothetical protein
FCKLCGCH_00288	CDS	744				hypothetical protein
FCKLCGCH_00289	CDS	1146				hypothetical protein
FCKLCGCH_00290	CDS	1410	narK_1		COG2223	Nitrate/nitrite transporter NarK
FCKLCGCH_00291	CDS	546	aac	2.3.1.-		Aminoglycoside 2'-N-acetyltransferase
FCKLCGCH_00292	CDS	903	pxpC	3.5.2.9	COG1984	5-oxoprolinase subunit C
FCKLCGCH_00293	CDS	654	pxpB	3.5.2.9	COG2049	5-oxoprolinase subunit B
FCKLCGCH_00294	CDS	993				hypothetical protein
FCKLCGCH_00295	CDS	3630				hypothetical protein
FCKLCGCH_00296	CDS	1392	narK_2		COG2223	Nitrate/nitrite transporter NarK
FCKLCGCH_00297	CDS	258				hypothetical protein
FCKLCGCH_00298	CDS	1194				hypothetical protein
FCKLCGCH_00299	CDS	1683	lcfB_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
FCKLCGCH_00300	CDS	2196		1.3.99.-		Acyl-CoA dehydrogenase FadE34
FCKLCGCH_00301	CDS	1134				hypothetical protein
FCKLCGCH_00302	CDS	450				hypothetical protein
FCKLCGCH_00303	CDS	582				hypothetical protein
FCKLCGCH_00304	CDS	735				hypothetical protein
FCKLCGCH_00305	CDS	921			COG3662	putative protein
FCKLCGCH_00306	CDS	429		3.1.-.-		Ribonuclease VapC25
FCKLCGCH_00307	CDS	2658				hypothetical protein
FCKLCGCH_00308	CDS	2709				hypothetical protein
FCKLCGCH_00309	CDS	261				hypothetical protein
FCKLCGCH_00310	CDS	1611	PPE3		COG5651	putative PPE family protein PPE3
FCKLCGCH_00311	CDS	909		2.1.1.-	COG3315	Putative S-adenosyl-L-methionine-dependent methyltransferase
FCKLCGCH_00312	CDS	1896	eccA3		COG0464	ESX-3 secretion system protein EccA3
FCKLCGCH_00313	CDS	1617	eccB3_1	3.6.-.-		ESX-3 secretion system ATPase EccB3
FCKLCGCH_00314	CDS	3993	eccC3		COG1674	ESX-3 secretion system protein EccC3
FCKLCGCH_00315	CDS	309	PE5_1			PE family immunomodulator PE5
FCKLCGCH_00316	CDS	1398	PPE4_1		COG5651	PPE family protein PPE4
FCKLCGCH_00317	CDS	99	PPE4_2		COG5651	PPE family protein PPE4
FCKLCGCH_00318	CDS	294	esxG			ESAT-6-like protein EsxG
FCKLCGCH_00319	CDS	291	esxH		COG4842	ESAT-6-like protein EsxH
FCKLCGCH_00320	CDS	888	espG3			ESX-3 secretion-associated protein EspG3
FCKLCGCH_00321	CDS	1419	eccD3			ESX-3 secretion system protein EccD3
FCKLCGCH_00322	CDS	1386	mycP3	3.4.21.-	COG1404	Mycosin-3
FCKLCGCH_00323	CDS	996	eccE3			ESX-3 secretion system protein EccE3
FCKLCGCH_00324	CDS	1212				hypothetical protein
FCKLCGCH_00325	CDS	786	tam	2.1.1.144	COG4106	putative trans-aconitate 2-methyltransferase
FCKLCGCH_00326	CDS	804	stf0	2.8.2.37	COG4424	Trehalose 2-sulfotransferase
FCKLCGCH_00327	CDS	1398		3.1.6.-		Ulvan-active sulfatase
FCKLCGCH_00328	CDS	1776	PE_PGRS5			PE-PGRS family protein PE_PGRS5
FCKLCGCH_00329	CDS	228				Antitoxin
FCKLCGCH_00330	CDS	303				Toxin
FCKLCGCH_00331	CDS	222	vapB2			Antitoxin VapB2
FCKLCGCH_00332	CDS	426	vapC2	3.1.-.-	COG1487	Ribonuclease VapC2
FCKLCGCH_00333	CDS	633				hypothetical protein
FCKLCGCH_00334	CDS	909				hypothetical protein
FCKLCGCH_00335	CDS	8943				hypothetical protein
FCKLCGCH_00336	CDS	144				hypothetical protein
FCKLCGCH_00337	CDS	672	bluB	1.13.11.79	COG0778	5,6-dimethylbenzimidazole synthase
FCKLCGCH_00338	CDS	483				hypothetical protein
FCKLCGCH_00339	CDS	717				hypothetical protein
FCKLCGCH_00340	CDS	657				hypothetical protein
FCKLCGCH_00341	CDS	492	baiE	4.2.1.106		Bile acid 7-alpha dehydratase
FCKLCGCH_00342	CDS	1230				hypothetical protein
FCKLCGCH_00343	CDS	1863	dnaK_1			Chaperone protein DnaK
FCKLCGCH_00344	CDS	387				putative protein
FCKLCGCH_00345	CDS	663				hypothetical protein
FCKLCGCH_00346	CDS	855				hypothetical protein
FCKLCGCH_00347	CDS	615				hypothetical protein
FCKLCGCH_00348	CDS	738	ugpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
FCKLCGCH_00349	tRNA	73				tRNA-Gly(ccc)
FCKLCGCH_00350	CDS	777				hypothetical protein
FCKLCGCH_00351	CDS	669	pcp	3.4.19.3	COG2039	Pyrrolidone-carboxylate peptidase
FCKLCGCH_00352	CDS	663				hypothetical protein
FCKLCGCH_00353	CDS	573	dcd	3.5.4.30	COG0717	dCTP deaminase, dUMP-forming
FCKLCGCH_00354	CDS	1332	rkpK	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
FCKLCGCH_00355	CDS	672	mshB_1	3.5.1.103		1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside deacetylase
FCKLCGCH_00356	CDS	681				hypothetical protein
FCKLCGCH_00357	CDS	690				hypothetical protein
FCKLCGCH_00358	CDS	1350		1.14.-.-	COG2124	Putative cytochrome P450 135A1
FCKLCGCH_00359	CDS	603	betI_1			HTH-type transcriptional regulator BetI
FCKLCGCH_00360	CDS	627				hypothetical protein
FCKLCGCH_00361	CDS	741				hypothetical protein
FCKLCGCH_00362	CDS	1167				hypothetical protein
FCKLCGCH_00363	CDS	786				hypothetical protein
FCKLCGCH_00364	CDS	435				hypothetical protein
FCKLCGCH_00365	CDS	867	rmlA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase
FCKLCGCH_00366	CDS	612				hypothetical protein
FCKLCGCH_00367	CDS	1443				hypothetical protein
FCKLCGCH_00368	CDS	1290	aspC_1	2.6.1.1	COG0436	putative aspartate aminotransferase
FCKLCGCH_00369	CDS	2649				hypothetical protein
FCKLCGCH_00370	CDS	2451				hypothetical protein
FCKLCGCH_00371	CDS	540				hypothetical protein
FCKLCGCH_00372	CDS	1440	iniB			Isoniazid-induced protein IniB
FCKLCGCH_00373	CDS	1923	iniA		COG0699	Isoniazid-induced protein IniA
FCKLCGCH_00374	CDS	1482	iniC		COG0699	Isoniazid-induced protein IniC
FCKLCGCH_00375	CDS	561				hypothetical protein
FCKLCGCH_00376	CDS	417				hypothetical protein
