locus_tag	ftype	length_bp	gene	EC_number	COG	product
CECOAENJ_00026	gene	1584	fhaA			
CECOAENJ_00026	CDS	1584	fhaA		COG1716	FHA domain-containing protein FhaA
CECOAENJ_00027	gene	85				
CECOAENJ_00027	tRNA	85				tRNA-Leu(cag)
CECOAENJ_00028	gene	270				
CECOAENJ_00028	CDS	270				hypothetical protein
CECOAENJ_00029	gene	969	IMPDH			
CECOAENJ_00029	CDS	969	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
CECOAENJ_00030	gene	420	whiB5			
CECOAENJ_00030	CDS	420	whiB5			Transcriptional regulator WhiB5
CECOAENJ_00031	gene	771				
CECOAENJ_00031	CDS	771			COG1396	putative HTH-type transcriptional regulator
CECOAENJ_00032	gene	846				
CECOAENJ_00032	CDS	846				hypothetical protein
CECOAENJ_00033	gene	363				
CECOAENJ_00033	CDS	363				putative protein
CECOAENJ_00034	gene	1428				
CECOAENJ_00034	CDS	1428				hypothetical protein
CECOAENJ_00035	gene	318				
CECOAENJ_00035	CDS	318				hypothetical protein
CECOAENJ_00036	gene	306				
CECOAENJ_00036	CDS	306				putative protein
CECOAENJ_00037	gene	144				
CECOAENJ_00037	CDS	144				putative proteinA
CECOAENJ_00038	gene	876				
CECOAENJ_00038	CDS	876				hypothetical protein
CECOAENJ_00039	gene	330				
CECOAENJ_00039	CDS	330				putative protein
CECOAENJ_00040	gene	2316	bioF2			
CECOAENJ_00040	CDS	2316	bioF2	2.3.1.47	COG0156	Putative 8-amino-7-oxononanoate synthase 2
CECOAENJ_00041	gene	264	acpP			
CECOAENJ_00041	CDS	264	acpP			Acyl carrier protein
CECOAENJ_00042	gene	396				
CECOAENJ_00042	CDS	396			COG3631	putative protein
CECOAENJ_00043	gene	1689	menE_1			
CECOAENJ_00043	CDS	1689	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
CECOAENJ_00044	gene	774				
CECOAENJ_00044	CDS	774				putative protein
CECOAENJ_00045	gene	1311				
CECOAENJ_00045	CDS	1311			COG0477	putative MFS-type transporter
CECOAENJ_00046	gene	633				
CECOAENJ_00046	CDS	633				hypothetical protein
CECOAENJ_00047	gene	348				
CECOAENJ_00047	CDS	348				hypothetical protein
CECOAENJ_00048	gene	933				
CECOAENJ_00048	CDS	933				Proline-rich 28 kDa antigen
CECOAENJ_00049	gene	2877	leuS			
CECOAENJ_00049	CDS	2877	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
CECOAENJ_00050	gene	627				
CECOAENJ_00050	CDS	627				hypothetical protein
CECOAENJ_00051	gene	735				
CECOAENJ_00051	CDS	735			COG1802	putative HTH-type transcriptional regulator
CECOAENJ_00052	gene	795	rutA			
CECOAENJ_00052	CDS	795	rutA	1.14.99.46		Pyrimidine monooxygenase RutA
CECOAENJ_00053	gene	897				
CECOAENJ_00053	CDS	897		3.5.1.29		2-(acetamidomethylene)succinate hydrolase
CECOAENJ_00054	gene	1104	ino1			
CECOAENJ_00054	CDS	1104	ino1	5.5.1.4	COG1260	Inositol-3-phosphate synthase
CECOAENJ_00055	gene	543				
CECOAENJ_00055	CDS	543				hypothetical protein
CECOAENJ_00056	gene	870				
CECOAENJ_00056	CDS	870				putative protein
CECOAENJ_00057	gene	414				
CECOAENJ_00057	CDS	414				putative protein
CECOAENJ_00058	gene	2463	ponA1			
CECOAENJ_00058	CDS	2463	ponA1		COG0744	Penicillin-binding protein 1A
CECOAENJ_00059	gene	1683				
CECOAENJ_00059	CDS	1683				hypothetical protein
CECOAENJ_00060	gene	639	inhA_1			
CECOAENJ_00060	CDS	639	inhA_1	4.2.1.103		Isonitrile hydratase
CECOAENJ_00061	gene	291	rpsF			
CECOAENJ_00061	CDS	291	rpsF		COG0360	30S ribosomal protein S6
CECOAENJ_00062	gene	495	ssb			
CECOAENJ_00062	CDS	495	ssb		COG0629	Single-stranded DNA-binding protein
CECOAENJ_00063	gene	255	rpsR1_1			
CECOAENJ_00063	CDS	255	rpsR1_1		COG0238	30S ribosomal protein S18 1
CECOAENJ_00064	gene	459	rplI			
CECOAENJ_00064	CDS	459	rplI		COG0359	50S ribosomal protein L9
CECOAENJ_00065	gene	522				
CECOAENJ_00065	CDS	522				hypothetical protein
CECOAENJ_00066	gene	2625	dnaB			
CECOAENJ_00066	CDS	2625	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
CECOAENJ_00067	gene	693				
CECOAENJ_00067	CDS	693				hypothetical protein
CECOAENJ_00068	gene	1059				
CECOAENJ_00068	CDS	1059				hypothetical protein
CECOAENJ_00069	gene	654				
CECOAENJ_00069	CDS	654				hypothetical protein
CECOAENJ_00070	gene	924	cenA			
CECOAENJ_00070	CDS	924	cenA	3.2.1.4	COG5297	Endoglucanase A
CECOAENJ_00071	gene	1440	yvdP			
CECOAENJ_00071	CDS	1440	yvdP	1.21.-.-	COG0277	putative FAD-linked oxidoreductase YvdP
CECOAENJ_00072	gene	156				
CECOAENJ_00072	CDS	156				hypothetical protein
CECOAENJ_00073	gene	2940				
CECOAENJ_00073	CDS	2940				hypothetical protein
CECOAENJ_00074	gene	240				
CECOAENJ_00074	CDS	240				hypothetical protein
CECOAENJ_00075	gene	402	vapC9_1			
CECOAENJ_00075	CDS	402	vapC9_1	3.1.-.-	COG4113	Ribonuclease VapC9
CECOAENJ_00076	gene	2238	icd2			
CECOAENJ_00076	CDS	2238	icd2	1.1.1.42		Isocitrate dehydrogenase [NADP] 2
CECOAENJ_00077	gene	570				
CECOAENJ_00077	CDS	570				hypothetical protein
CECOAENJ_00078	gene	912				
CECOAENJ_00078	CDS	912				hypothetical protein
CECOAENJ_00079	gene	1386	sdaA			
CECOAENJ_00079	CDS	1386	sdaA	4.3.1.17	COG1760	L-serine dehydratase
CECOAENJ_00080	gene	1278	glyA2			
CECOAENJ_00080	CDS	1278	glyA2	2.1.2.1	COG0112	Serine hydroxymethyltransferase 2
CECOAENJ_00081	gene	91				
CECOAENJ_00081	misc_RNA	91				Glycine
CECOAENJ_00082	gene	699				
CECOAENJ_00082	CDS	699				hypothetical protein
CECOAENJ_00083	gene	99				
CECOAENJ_00083	misc_RNA	99				Intron_gpII
CECOAENJ_00084	gene	1050				
CECOAENJ_00084	CDS	1050			COG0577	putative ABC transporter permease
CECOAENJ_00085	gene	993				
CECOAENJ_00085	CDS	993			COG0664	putative ABC transporter ATP-binding protein
CECOAENJ_00086	gene	1236	hutI_1			
CECOAENJ_00086	CDS	1236	hutI_1	3.5.2.7		Imidazolonepropionase
CECOAENJ_00087	gene	1173	metC			
CECOAENJ_00087	CDS	1173	metC	4.4.1.13	COG1168	Cystathionine beta-lyase
CECOAENJ_00088	gene	390				
CECOAENJ_00088	CDS	390				hypothetical protein
CECOAENJ_00089	gene	831	oleB			
CECOAENJ_00089	CDS	831	oleB	4.1.1.114	COG0596	Cis-3-alkyl-4-alkyloxetan-2-one decarboxylase
CECOAENJ_00090	gene	606	tetC			
CECOAENJ_00090	CDS	606	tetC			Transposon Tn10 TetC protein
CECOAENJ_00091	gene	594				
CECOAENJ_00091	CDS	594				hypothetical protein
CECOAENJ_00092	gene	207				
CECOAENJ_00092	CDS	207				hypothetical protein
CECOAENJ_00093	gene	822				
CECOAENJ_00093	CDS	822				Dormancy associated translation inhibitor
CECOAENJ_00094	gene	459				
CECOAENJ_00094	CDS	459				putative protein
CECOAENJ_00095	gene	345				
CECOAENJ_00095	CDS	345			COG0640	putative HTH-type transcriptional regulator
CECOAENJ_00096	gene	480	hycG			
CECOAENJ_00096	CDS	480	hycG		COG3260	Formate hydrogenlyase subunit 7
CECOAENJ_00097	gene	1923	hyfB			
CECOAENJ_00097	CDS	1923	hyfB	1.-.-.-	COG0651	Hydrogenase-4 component B
CECOAENJ_00098	gene	951	hycD			
CECOAENJ_00098	CDS	951	hycD		COG0650	Formate hydrogenlyase subunit 4
CECOAENJ_00099	gene	663				
CECOAENJ_00099	CDS	663				hypothetical protein
CECOAENJ_00100	gene	1467	ndhB			
CECOAENJ_00100	CDS	1467	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
CECOAENJ_00101	gene	1476	hycE			
CECOAENJ_00101	CDS	1476	hycE		COG3261	Formate hydrogenlyase subunit 5
CECOAENJ_00102	gene	480				
CECOAENJ_00102	CDS	480				putative protein
CECOAENJ_00103	gene	594	COQ3_1			
CECOAENJ_00103	CDS	594	COQ3_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
CECOAENJ_00104	gene	771				
CECOAENJ_00104	CDS	771			COG3305	putative protein
CECOAENJ_00105	gene	195				
CECOAENJ_00105	CDS	195				hypothetical protein
CECOAENJ_00106	gene	768	mtnN			
CECOAENJ_00106	CDS	768	mtnN	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
CECOAENJ_00107	gene	2286	ctpA			
CECOAENJ_00107	CDS	2286	ctpA	7.2.2.8	COG2217	Copper-exporting P-type ATPase
CECOAENJ_00108	gene	711				
CECOAENJ_00108	CDS	711			COG5660	putative protein
CECOAENJ_00109	gene	960				
CECOAENJ_00109	CDS	960				putative protein
CECOAENJ_00110	gene	366				
CECOAENJ_00110	CDS	366				putative protein
CECOAENJ_00111	gene	1392				
CECOAENJ_00111	CDS	1392				hypothetical protein
CECOAENJ_00112	gene	870				
CECOAENJ_00112	CDS	870		1.-.-.-	COG2175	Putative dioxygenase
CECOAENJ_00113	gene	552				
CECOAENJ_00113	CDS	552				putative protein
CECOAENJ_00114	gene	1599				
CECOAENJ_00114	CDS	1599		6.2.1.-	COG0318	Putative fatty-acid--CoA ligase FadD10
CECOAENJ_00115	gene	249				
CECOAENJ_00115	CDS	249				putative protein
CECOAENJ_00116	gene	7539	dltA			
CECOAENJ_00116	CDS	7539	dltA	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
CECOAENJ_00117	gene	1923				
CECOAENJ_00117	CDS	1923			COG3336	putative protein
CECOAENJ_00118	gene	2259	ctpB			
CECOAENJ_00118	CDS	2259	ctpB	3.6.3.-	COG2217	Cation-transporting P-type ATPase B
CECOAENJ_00119	gene	1515				
CECOAENJ_00119	CDS	1515				hypothetical protein
CECOAENJ_00120	gene	285				
CECOAENJ_00120	CDS	285				hypothetical protein
CECOAENJ_00121	gene	1197				
CECOAENJ_00121	CDS	1197			COG0523	putative protein
CECOAENJ_00122	gene	4878	ctpI_1			
CECOAENJ_00122	CDS	4878	ctpI_1	3.6.3.-	COG0474	putative cation-transporting ATPase I
CECOAENJ_00123	gene	243				
CECOAENJ_00123	CDS	243				hypothetical protein
CECOAENJ_00124	gene	1491				
CECOAENJ_00124	CDS	1491				hypothetical protein
CECOAENJ_00125	gene	750	glpG			
CECOAENJ_00125	CDS	750	glpG	3.4.21.105		Rhomboid protease GlpG
CECOAENJ_00126	gene	2058				
CECOAENJ_00126	CDS	2058				hypothetical protein
CECOAENJ_00127	gene	957	rmd			
CECOAENJ_00127	CDS	957	rmd	1.1.1.281		GDP-6-deoxy-D-mannose reductase
CECOAENJ_00128	gene	624	gmhA			
CECOAENJ_00128	CDS	624	gmhA	5.3.1.28	COG0279	Phosphoheptose isomerase
CECOAENJ_00129	gene	573	hisB_1			
CECOAENJ_00129	CDS	573	hisB_1	3.1.3.15		Histidine biosynthesis bifunctional protein HisB
CECOAENJ_00130	gene	1161	hddA			
CECOAENJ_00130	CDS	1161	hddA	2.7.1.168		D-glycero-alpha-D-manno-heptose 7-phosphate kinase
CECOAENJ_00131	gene	189				
CECOAENJ_00131	CDS	189				hypothetical protein
CECOAENJ_00132	gene	756	ldtA			
CECOAENJ_00132	CDS	756	ldtA	2.3.2.-	COG1376	L,D-transpeptidase 1
CECOAENJ_00133	gene	945	oxyR			
CECOAENJ_00133	CDS	945	oxyR			putative hydrogen peroxide-inducible genes activator
CECOAENJ_00134	gene	1749	oxc			
CECOAENJ_00134	CDS	1749	oxc	4.1.1.8	COG0028	Oxalyl-CoA decarboxylase
CECOAENJ_00135	gene	1629	sauT			
CECOAENJ_00135	CDS	1629	sauT	6.2.1.-	COG0318	putative sulfoacetate--CoA ligase
CECOAENJ_00136	gene	2145				
CECOAENJ_00136	CDS	2145			COG0480	Elongation factor G-like protein
CECOAENJ_00137	gene	435				
CECOAENJ_00137	CDS	435				hypothetical protein
CECOAENJ_00138	gene	183				
CECOAENJ_00138	CDS	183				hypothetical protein
CECOAENJ_00139	gene	369				
CECOAENJ_00139	CDS	369				hypothetical protein
CECOAENJ_00140	gene	1644				
CECOAENJ_00140	CDS	1644				hypothetical protein
CECOAENJ_00141	gene	1068				
CECOAENJ_00141	CDS	1068				hypothetical protein
CECOAENJ_00142	gene	1806	treS			
CECOAENJ_00142	CDS	1806	treS	3.2.1.1	COG0366	Trehalose synthase/amylase TreS
CECOAENJ_00143	gene	1368	mak			
CECOAENJ_00143	CDS	1368	mak	2.7.1.175		Maltokinase
CECOAENJ_00144	gene	780				
CECOAENJ_00144	CDS	780				hypothetical protein
CECOAENJ_00145	gene	1023	fbpC			
CECOAENJ_00145	CDS	1023	fbpC	2.3.1.122	COG0627	Diacylglycerol acyltransferase/mycolyltransferase Ag85C
CECOAENJ_00146	gene	456				
CECOAENJ_00146	CDS	456		4.2.1.17	COG2030	putative enoyl-CoA hydratase 1
CECOAENJ_00147	gene	1344	bbsG			
CECOAENJ_00147	CDS	1344	bbsG	1.3.8.3		(R)-benzylsuccinyl-CoA dehydrogenase
CECOAENJ_00148	gene	1083	fgd2			
CECOAENJ_00148	CDS	1083	fgd2	1.1.98.-	COG2141	F420-dependent hydroxymycolic acid dehydrogenase
CECOAENJ_00149	gene	606				
CECOAENJ_00149	CDS	606				hypothetical protein
CECOAENJ_00150	gene	903				
CECOAENJ_00150	CDS	903		3.3.2.10		Soluble epoxide hydrolase
CECOAENJ_00151	gene	606				
CECOAENJ_00151	CDS	606				hypothetical protein
CECOAENJ_00152	gene	1326				
CECOAENJ_00152	CDS	1326		1.14.-.-	COG2124	Putative cytochrome P450 138
CECOAENJ_00153	gene	549	msrA			
CECOAENJ_00153	CDS	549	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
CECOAENJ_00154	gene	504				
CECOAENJ_00154	CDS	504				hypothetical protein
CECOAENJ_00155	gene	1023	auaH			
CECOAENJ_00155	CDS	1023	auaH	1.1.1.394		Aurachin B dehydrogenase
CECOAENJ_00156	gene	381				
CECOAENJ_00156	CDS	381				hypothetical protein
CECOAENJ_00157	gene	411				
CECOAENJ_00157	CDS	411				hypothetical protein
CECOAENJ_00158	gene	927				
CECOAENJ_00158	CDS	927				hypothetical protein
CECOAENJ_00159	gene	1479	clcB			
CECOAENJ_00159	CDS	1479	clcB			Voltage-gated ClC-type chloride channel ClcB
CECOAENJ_00160	gene	843				
CECOAENJ_00160	CDS	843				hypothetical protein
CECOAENJ_00161	gene	954				
CECOAENJ_00161	CDS	954		2.1.1.-	COG3315	Putative S-adenosyl-L-methionine-dependent methyltransferase
CECOAENJ_00162	gene	933				
CECOAENJ_00162	CDS	933		2.1.1.-	COG3315	Putative S-adenosyl-L-methionine-dependent methyltransferase
CECOAENJ_00163	gene	1521	aldH1			
CECOAENJ_00163	CDS	1521	aldH1	1.2.1.-	COG1012	4,4'-diaponeurosporen-aldehyde dehydrogenase
CECOAENJ_00164	gene	861				
CECOAENJ_00164	CDS	861		1.1.1.-	COG1028	Putative short-chain type dehydrogenase/reductase
CECOAENJ_00165	gene	969				
CECOAENJ_00165	CDS	969		1.3.1.103		2-haloacrylate reductase
CECOAENJ_00166	gene	288				
CECOAENJ_00166	CDS	288				hypothetical protein
CECOAENJ_00167	gene	1767				
CECOAENJ_00167	CDS	1767				hypothetical protein
CECOAENJ_00168	gene	1473				
CECOAENJ_00168	CDS	1473				hypothetical protein
CECOAENJ_00169	gene	225				
CECOAENJ_00169	CDS	225				putative PE-PGRS family protein PE_PGRS24
CECOAENJ_00170	gene	831				
CECOAENJ_00170	CDS	831				hypothetical protein
CECOAENJ_00171	gene	1212	caiA_1			
CECOAENJ_00171	CDS	1212	caiA_1	1.3.8.13		Crotonobetainyl-CoA reductase
CECOAENJ_00172	gene	1101	pntAA			
CECOAENJ_00172	CDS	1101	pntAA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha part 1
CECOAENJ_00173	gene	333				
CECOAENJ_00173	CDS	333				hypothetical protein
CECOAENJ_00174	gene	1425	pntB			
CECOAENJ_00174	CDS	1425	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
CECOAENJ_00175	gene	126				
CECOAENJ_00175	CDS	126				hypothetical protein
CECOAENJ_00176	gene	645	kstR2_1			
CECOAENJ_00176	CDS	645	kstR2_1			HTH-type transcriptional repressor KstR2
CECOAENJ_00177	gene	1407	PE3_1			
CECOAENJ_00177	CDS	1407	PE3_1			PE family protein PE3
CECOAENJ_00178	gene	1509	PE3_2			
CECOAENJ_00178	CDS	1509	PE3_2			PE family protein PE3
CECOAENJ_00179	gene	1374				
CECOAENJ_00179	CDS	1374		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
CECOAENJ_00180	gene	1119	adhB_1			
CECOAENJ_00180	CDS	1119	adhB_1	1.1.1.1	COG1062	Alcohol dehydrogenase B
CECOAENJ_00181	gene	456				
CECOAENJ_00181	CDS	456				hypothetical protein
CECOAENJ_00182	gene	441				
CECOAENJ_00182	CDS	441				hypothetical protein
CECOAENJ_00183	gene	795				
CECOAENJ_00183	CDS	795				hypothetical protein
CECOAENJ_00184	gene	1665				
CECOAENJ_00184	CDS	1665		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
CECOAENJ_00185	gene	798				
CECOAENJ_00185	CDS	798				hypothetical protein
CECOAENJ_00186	gene	870				
CECOAENJ_00186	CDS	870				hypothetical protein
CECOAENJ_00187	gene	1365				
CECOAENJ_00187	CDS	1365				hypothetical protein
CECOAENJ_00188	gene	1041				
CECOAENJ_00188	CDS	1041				hypothetical protein
CECOAENJ_00189	gene	1548				
CECOAENJ_00189	CDS	1548				hypothetical protein
CECOAENJ_00190	gene	1593				
CECOAENJ_00190	CDS	1593				hypothetical protein
CECOAENJ_00191	gene	1173	lprN_1			
CECOAENJ_00191	CDS	1173	lprN_1			Lipoprotein LprN
CECOAENJ_00192	gene	1548				
CECOAENJ_00192	CDS	1548				hypothetical protein
CECOAENJ_00193	gene	708				
CECOAENJ_00193	CDS	708				hypothetical protein
CECOAENJ_00194	gene	969				
CECOAENJ_00194	CDS	969				hypothetical protein
CECOAENJ_00195	gene	555				
CECOAENJ_00195	CDS	555				hypothetical protein
CECOAENJ_00196	gene	735				
CECOAENJ_00196	CDS	735				hypothetical protein
CECOAENJ_00197	gene	1110				
CECOAENJ_00197	CDS	1110				hypothetical protein
CECOAENJ_00198	gene	1359				
CECOAENJ_00198	CDS	1359				hypothetical protein
CECOAENJ_00199	gene	735				
CECOAENJ_00199	CDS	735		1.13.11.24	COG1741	Putative quercetin 2,3-dioxygenase
CECOAENJ_00200	gene	999	sigG			
CECOAENJ_00200	CDS	999	sigG		COG1595	ECF RNA polymerase sigma factor SigG
CECOAENJ_00201	gene	897				
CECOAENJ_00201	CDS	897		3.1.1.23	COG2267	Monoacylglycerol lipase
CECOAENJ_00202	gene	750				
CECOAENJ_00202	CDS	750				hypothetical protein
CECOAENJ_00203	gene	510				
CECOAENJ_00203	CDS	510				hypothetical protein
CECOAENJ_00204	gene	1980	bglB			
CECOAENJ_00204	CDS	1980	bglB	3.2.1.21	COG1472	Thermostable beta-glucosidase B
CECOAENJ_00205	gene	147	mymT			
CECOAENJ_00205	CDS	147	mymT			Metallothionein
CECOAENJ_00206	gene	657				
CECOAENJ_00206	CDS	657		2.1.1.6	COG4122	Catechol O-methyltransferase
CECOAENJ_00207	gene	432				
CECOAENJ_00207	CDS	432				hypothetical protein
CECOAENJ_00208	gene	1728	ilvD			
CECOAENJ_00208	CDS	1728	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
CECOAENJ_00209	gene	291	ricR			
CECOAENJ_00209	CDS	291	ricR		COG1937	Copper-sensing transcriptional repressor RicR
CECOAENJ_00210	gene	1242				
CECOAENJ_00210	CDS	1242			COG2814	Chloramphenicol efflux pump
CECOAENJ_00211	gene	303				
CECOAENJ_00211	CDS	303				hypothetical protein
CECOAENJ_00212	gene	765				
CECOAENJ_00212	CDS	765		2.3.2.-	COG1376	L,D-transpeptidase 4
CECOAENJ_00213	gene	1848				
CECOAENJ_00213	CDS	1848				hypothetical protein
CECOAENJ_00214	gene	120				
CECOAENJ_00214	CDS	120				hypothetical protein
CECOAENJ_00215	gene	3585				
CECOAENJ_00215	CDS	3585		3.6.3.-	COG1132	Multidrug efflux ATP-binding/permease protein
CECOAENJ_00216	gene	768				
CECOAENJ_00216	CDS	768				hypothetical protein
CECOAENJ_00217	gene	585				
CECOAENJ_00217	CDS	585			COG1309	putative HTH-type transcriptional regulator
CECOAENJ_00218	gene	2247	napA			
CECOAENJ_00218	CDS	2247	napA	1.9.6.1		Periplasmic nitrate reductase
CECOAENJ_00219	gene	1992	pepO			
CECOAENJ_00219	CDS	1992	pepO	3.4.24.-	COG3590	Neutral endopeptidase
CECOAENJ_00220	gene	660				
CECOAENJ_00220	CDS	660				hypothetical protein
CECOAENJ_00221	gene	690				
CECOAENJ_00221	CDS	690				hypothetical protein
CECOAENJ_00222	gene	504				
CECOAENJ_00222	CDS	504				hypothetical protein
CECOAENJ_00223	gene	2898				
CECOAENJ_00223	CDS	2898			COG2409	Heme uptake protein MmpL11
CECOAENJ_00224	gene	411				
CECOAENJ_00224	CDS	411				Heme-binding protein
CECOAENJ_00225	gene	1284				
CECOAENJ_00225	CDS	1284				hypothetical protein
CECOAENJ_00226	gene	1104				
CECOAENJ_00226	CDS	1104			COG0628	Putative transport protein
CECOAENJ_00227	gene	2835	mmpL3_1			
CECOAENJ_00227	CDS	2835	mmpL3_1		COG2409	Trehalose monomycolate exporter MmpL3
CECOAENJ_00228	gene	735				
CECOAENJ_00228	CDS	735				hypothetical protein
CECOAENJ_00229	gene	594	trmB			
CECOAENJ_00229	CDS	594	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
CECOAENJ_00230	gene	1086				
CECOAENJ_00230	CDS	1086				hypothetical protein
CECOAENJ_00231	gene	1479				
CECOAENJ_00231	CDS	1479				hypothetical protein
CECOAENJ_00232	gene	1821	pckG			
CECOAENJ_00232	CDS	1821	pckG	4.1.1.32	COG1274	Phosphoenolpyruvate carboxykinase [GTP]
CECOAENJ_00233	gene	972	nadR			
CECOAENJ_00233	CDS	972	nadR		COG1056	Trifunctional NAD biosynthesis/regulator protein NadR
CECOAENJ_00234	gene	1317				
CECOAENJ_00234	CDS	1317				hypothetical protein
CECOAENJ_00235	gene	1518				
CECOAENJ_00235	CDS	1518		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
CECOAENJ_00236	gene	1074	mcd			
CECOAENJ_00236	CDS	1074	mcd	1.3.8.12	COG1960	(2S)-methylsuccinyl-CoA dehydrogenase
CECOAENJ_00237	gene	1014	mch			
CECOAENJ_00237	CDS	1014	mch	4.2.1.148	COG2030	Beta-methylmalyl-CoA dehydratase
CECOAENJ_00238	gene	909	aes_1			
CECOAENJ_00238	CDS	909	aes_1	3.1.1.-		Acetyl esterase
CECOAENJ_00239	gene	1329				
CECOAENJ_00239	CDS	1329				hypothetical protein
CECOAENJ_00240	gene	549				
CECOAENJ_00240	CDS	549				hypothetical protein
CECOAENJ_00241	gene	1212				
CECOAENJ_00241	CDS	1212				hypothetical protein
CECOAENJ_00242	gene	1410				
CECOAENJ_00242	CDS	1410		2.3.1.20		Putative diacyglycerol O-acyltransferase
CECOAENJ_00243	gene	789	caiD_1			
CECOAENJ_00243	CDS	789	caiD_1	4.2.1.149		Carnitinyl-CoA dehydratase
CECOAENJ_00244	gene	1464	geoB			
CECOAENJ_00244	CDS	1464	geoB	1.2.1.86		Geranial dehydrogenase
CECOAENJ_00245	gene	765				
CECOAENJ_00245	CDS	765		2.1.1.-		putative methyltransferase
CECOAENJ_00246	gene	1155	mshA_1			
CECOAENJ_00246	CDS	1155	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
CECOAENJ_00247	gene	1731				
CECOAENJ_00247	CDS	1731				hypothetical protein
CECOAENJ_00248	gene	1281	porA			
CECOAENJ_00248	CDS	1281	porA			Porin PorA
CECOAENJ_00249	gene	1299				
CECOAENJ_00249	CDS	1299				hypothetical protein
CECOAENJ_00250	gene	414				
CECOAENJ_00250	CDS	414		3.1.-.-	COG1487	Ribonuclease VapC51
CECOAENJ_00251	gene	195				
CECOAENJ_00251	CDS	195				Putative antitoxin VapB51
CECOAENJ_00252	gene	981	php			
CECOAENJ_00252	CDS	981	php		COG1735	Phosphotriesterase homology protein
