locus_tag	ftype	length_bp	gene	EC_number	COG	product
HFFFBPOA_00024	CDS	1410	rodA		COG0772	putative FtsW-like protein
HFFFBPOA_00025	gene	1536	pstP			
HFFFBPOA_00025	CDS	1536	pstP	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
HFFFBPOA_00026	gene	468	fhaB			
HFFFBPOA_00026	CDS	468	fhaB		COG1716	FHA domain-containing protein FhaB
HFFFBPOA_00027	gene	1566	fhaA			
HFFFBPOA_00027	CDS	1566	fhaA		COG1716	FHA domain-containing protein FhaA
HFFFBPOA_00028	gene	85				
HFFFBPOA_00028	tRNA	85				tRNA-Leu(cag)
HFFFBPOA_00029	gene	969	IMPDH			
HFFFBPOA_00029	CDS	969	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
HFFFBPOA_00030	gene	420	whiB5			
HFFFBPOA_00030	CDS	420	whiB5			Transcriptional regulator WhiB5
HFFFBPOA_00031	gene	771				
HFFFBPOA_00031	CDS	771			COG1396	putative HTH-type transcriptional regulator
HFFFBPOA_00032	gene	846				
HFFFBPOA_00032	CDS	846				hypothetical protein
HFFFBPOA_00033	gene	363				
HFFFBPOA_00033	CDS	363				putative protein
HFFFBPOA_00034	gene	1434				
HFFFBPOA_00034	CDS	1434				hypothetical protein
HFFFBPOA_00035	gene	318				
HFFFBPOA_00035	CDS	318				hypothetical protein
HFFFBPOA_00036	gene	306				
HFFFBPOA_00036	CDS	306				putative protein
HFFFBPOA_00037	gene	144				
HFFFBPOA_00037	CDS	144				putative proteinA
HFFFBPOA_00038	gene	918				
HFFFBPOA_00038	CDS	918				hypothetical protein
HFFFBPOA_00039	gene	330				
HFFFBPOA_00039	CDS	330				putative protein
HFFFBPOA_00040	gene	2316	bioF2			
HFFFBPOA_00040	CDS	2316	bioF2	2.3.1.47	COG0156	Putative 8-amino-7-oxononanoate synthase 2
HFFFBPOA_00041	gene	264	acpP			
HFFFBPOA_00041	CDS	264	acpP			Acyl carrier protein
HFFFBPOA_00042	gene	396				
HFFFBPOA_00042	CDS	396			COG3631	putative protein
HFFFBPOA_00043	gene	219				
HFFFBPOA_00043	CDS	219				hypothetical protein
HFFFBPOA_00044	gene	1458	menE_1			
HFFFBPOA_00044	CDS	1458	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
HFFFBPOA_00045	gene	774				
HFFFBPOA_00045	CDS	774				putative protein
HFFFBPOA_00046	gene	1311				
HFFFBPOA_00046	CDS	1311			COG0477	putative MFS-type transporter
HFFFBPOA_00047	gene	633				
HFFFBPOA_00047	CDS	633				hypothetical protein
HFFFBPOA_00048	gene	348				
HFFFBPOA_00048	CDS	348				hypothetical protein
HFFFBPOA_00049	gene	933				
HFFFBPOA_00049	CDS	933				Proline-rich 28 kDa antigen
HFFFBPOA_00050	gene	2877	leuS			
HFFFBPOA_00050	CDS	2877	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
HFFFBPOA_00051	gene	627				
HFFFBPOA_00051	CDS	627				hypothetical protein
HFFFBPOA_00052	gene	735				
HFFFBPOA_00052	CDS	735			COG1802	putative HTH-type transcriptional regulator
HFFFBPOA_00053	gene	795	rutA			
HFFFBPOA_00053	CDS	795	rutA	1.14.99.46		Pyrimidine monooxygenase RutA
HFFFBPOA_00054	gene	897				
HFFFBPOA_00054	CDS	897		3.5.1.29		2-(acetamidomethylene)succinate hydrolase
HFFFBPOA_00055	gene	1104	ino1			
HFFFBPOA_00055	CDS	1104	ino1	5.5.1.4	COG1260	Inositol-3-phosphate synthase
HFFFBPOA_00056	gene	543				
HFFFBPOA_00056	CDS	543				hypothetical protein
HFFFBPOA_00057	gene	870				
HFFFBPOA_00057	CDS	870				putative protein
HFFFBPOA_00058	gene	414				
HFFFBPOA_00058	CDS	414				putative protein
HFFFBPOA_00059	gene	2472	ponA1			
HFFFBPOA_00059	CDS	2472	ponA1		COG0744	Penicillin-binding protein 1A
HFFFBPOA_00060	gene	1683				
HFFFBPOA_00060	CDS	1683				hypothetical protein
HFFFBPOA_00061	gene	639	inhA_1			
HFFFBPOA_00061	CDS	639	inhA_1	4.2.1.103		Isonitrile hydratase
HFFFBPOA_00062	gene	291	rpsF			
HFFFBPOA_00062	CDS	291	rpsF		COG0360	30S ribosomal protein S6
HFFFBPOA_00063	gene	495	ssb			
HFFFBPOA_00063	CDS	495	ssb		COG0629	Single-stranded DNA-binding protein
HFFFBPOA_00064	gene	255	rpsR1_1			
HFFFBPOA_00064	CDS	255	rpsR1_1		COG0238	30S ribosomal protein S18 1
HFFFBPOA_00065	gene	459	rplI			
HFFFBPOA_00065	CDS	459	rplI		COG0359	50S ribosomal protein L9
HFFFBPOA_00066	gene	522				
HFFFBPOA_00066	CDS	522				hypothetical protein
HFFFBPOA_00067	gene	2625	dnaB			
HFFFBPOA_00067	CDS	2625	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
HFFFBPOA_00068	gene	693				
HFFFBPOA_00068	CDS	693				hypothetical protein
HFFFBPOA_00069	gene	1059				
HFFFBPOA_00069	CDS	1059				hypothetical protein
HFFFBPOA_00070	gene	339				
HFFFBPOA_00070	CDS	339				hypothetical protein
HFFFBPOA_00071	gene	213				
HFFFBPOA_00071	CDS	213				hypothetical protein
HFFFBPOA_00072	gene	924	cenA			
HFFFBPOA_00072	CDS	924	cenA	3.2.1.4	COG5297	Endoglucanase A
HFFFBPOA_00073	gene	1440	yvdP			
HFFFBPOA_00073	CDS	1440	yvdP	1.21.-.-	COG0277	putative FAD-linked oxidoreductase YvdP
HFFFBPOA_00074	gene	156				
HFFFBPOA_00074	CDS	156				hypothetical protein
HFFFBPOA_00075	gene	2940				
HFFFBPOA_00075	CDS	2940				hypothetical protein
HFFFBPOA_00076	gene	240				
HFFFBPOA_00076	CDS	240				hypothetical protein
HFFFBPOA_00077	gene	402	vapC9_1			
HFFFBPOA_00077	CDS	402	vapC9_1	3.1.-.-	COG4113	Ribonuclease VapC9
HFFFBPOA_00078	gene	2238	icd2			
HFFFBPOA_00078	CDS	2238	icd2	1.1.1.42		Isocitrate dehydrogenase [NADP] 2
HFFFBPOA_00079	gene	570				
HFFFBPOA_00079	CDS	570				hypothetical protein
HFFFBPOA_00080	gene	912				
HFFFBPOA_00080	CDS	912				hypothetical protein
HFFFBPOA_00081	gene	1386	sdaA			
HFFFBPOA_00081	CDS	1386	sdaA	4.3.1.17	COG1760	L-serine dehydratase
HFFFBPOA_00082	gene	1278	glyA2			
HFFFBPOA_00082	CDS	1278	glyA2	2.1.2.1	COG0112	Serine hydroxymethyltransferase 2
HFFFBPOA_00083	gene	91				
HFFFBPOA_00083	misc_RNA	91				Glycine
HFFFBPOA_00084	gene	726				
HFFFBPOA_00084	CDS	726				hypothetical protein
HFFFBPOA_00085	gene	99				
HFFFBPOA_00085	misc_RNA	99				Intron_gpII
HFFFBPOA_00086	gene	327				
HFFFBPOA_00086	CDS	327				IS3 family transposase IS987
HFFFBPOA_00087	gene	885				
HFFFBPOA_00087	CDS	885				IS3 family transposase IS987
HFFFBPOA_00088	gene	1050				
HFFFBPOA_00088	CDS	1050			COG0577	putative ABC transporter permease
HFFFBPOA_00089	gene	993				
HFFFBPOA_00089	CDS	993			COG0664	putative ABC transporter ATP-binding protein
HFFFBPOA_00090	gene	168				
HFFFBPOA_00090	CDS	168				hypothetical protein
HFFFBPOA_00091	gene	1071	hutI_1			
HFFFBPOA_00091	CDS	1071	hutI_1	3.5.2.7		Imidazolonepropionase
HFFFBPOA_00092	gene	1173	metC			
HFFFBPOA_00092	CDS	1173	metC	4.4.1.13	COG1168	Cystathionine beta-lyase
HFFFBPOA_00093	gene	390				
HFFFBPOA_00093	CDS	390				hypothetical protein
HFFFBPOA_00094	gene	831	oleB			
HFFFBPOA_00094	CDS	831	oleB	4.1.1.114	COG0596	Cis-3-alkyl-4-alkyloxetan-2-one decarboxylase
HFFFBPOA_00095	gene	606	tetC			
HFFFBPOA_00095	CDS	606	tetC			Transposon Tn10 TetC protein
HFFFBPOA_00096	gene	594				
HFFFBPOA_00096	CDS	594				hypothetical protein
HFFFBPOA_00097	gene	207				
HFFFBPOA_00097	CDS	207				hypothetical protein
HFFFBPOA_00098	gene	822				
HFFFBPOA_00098	CDS	822				Dormancy associated translation inhibitor
HFFFBPOA_00099	gene	459				
HFFFBPOA_00099	CDS	459				putative protein
HFFFBPOA_00100	gene	345				
HFFFBPOA_00100	CDS	345			COG0640	putative HTH-type transcriptional regulator
HFFFBPOA_00101	gene	333	hycG			
HFFFBPOA_00101	CDS	333	hycG		COG3260	Formate hydrogenlyase subunit 7
HFFFBPOA_00102	gene	1845	hyfB			
HFFFBPOA_00102	CDS	1845	hyfB	1.-.-.-	COG0651	Hydrogenase-4 component B
HFFFBPOA_00103	gene	951	hycD			
HFFFBPOA_00103	CDS	951	hycD		COG0650	Formate hydrogenlyase subunit 4
HFFFBPOA_00104	gene	663				
HFFFBPOA_00104	CDS	663				hypothetical protein
HFFFBPOA_00105	gene	1467	ndhB			
HFFFBPOA_00105	CDS	1467	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
HFFFBPOA_00106	gene	1476	hycE			
HFFFBPOA_00106	CDS	1476	hycE		COG3261	Formate hydrogenlyase subunit 5
HFFFBPOA_00107	gene	480				
HFFFBPOA_00107	CDS	480				putative protein
HFFFBPOA_00108	gene	594	COQ3_1			
HFFFBPOA_00108	CDS	594	COQ3_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
HFFFBPOA_00109	gene	771				
HFFFBPOA_00109	CDS	771			COG3305	putative protein
HFFFBPOA_00110	gene	195				
HFFFBPOA_00110	CDS	195				hypothetical protein
HFFFBPOA_00111	gene	768	mtnN_1			
HFFFBPOA_00111	CDS	768	mtnN_1	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
HFFFBPOA_00112	gene	954				
HFFFBPOA_00112	CDS	954				hypothetical protein
HFFFBPOA_00113	gene	1107	ctpA			
HFFFBPOA_00113	CDS	1107	ctpA	7.2.2.8	COG2217	Copper-exporting P-type ATPase
HFFFBPOA_00114	gene	711				
HFFFBPOA_00114	CDS	711			COG5660	putative protein
HFFFBPOA_00115	gene	960				
HFFFBPOA_00115	CDS	960				putative protein
HFFFBPOA_00116	gene	366				
HFFFBPOA_00116	CDS	366				putative protein
HFFFBPOA_00117	gene	1392				
HFFFBPOA_00117	CDS	1392				hypothetical protein
HFFFBPOA_00118	gene	870				
HFFFBPOA_00118	CDS	870		1.-.-.-	COG2175	Putative dioxygenase
HFFFBPOA_00119	gene	552				
HFFFBPOA_00119	CDS	552				putative protein
HFFFBPOA_00120	gene	1599				
HFFFBPOA_00120	CDS	1599		6.2.1.-	COG0318	Putative fatty-acid--CoA ligase FadD10
HFFFBPOA_00121	gene	249				
HFFFBPOA_00121	CDS	249				putative protein
HFFFBPOA_00122	gene	7539	dltA			
HFFFBPOA_00122	CDS	7539	dltA	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
HFFFBPOA_00123	gene	1923				
HFFFBPOA_00123	CDS	1923			COG3336	putative protein
HFFFBPOA_00124	gene	2259	ctpB			
HFFFBPOA_00124	CDS	2259	ctpB	3.6.3.-	COG2217	Cation-transporting P-type ATPase B
HFFFBPOA_00125	gene	1506				
HFFFBPOA_00125	CDS	1506				hypothetical protein
HFFFBPOA_00126	gene	285				
HFFFBPOA_00126	CDS	285				hypothetical protein
HFFFBPOA_00127	gene	1197				
HFFFBPOA_00127	CDS	1197			COG0523	putative protein
HFFFBPOA_00128	gene	4878	ctpI_1			
HFFFBPOA_00128	CDS	4878	ctpI_1	3.6.3.-	COG0474	putative cation-transporting ATPase I
HFFFBPOA_00129	gene	243				
HFFFBPOA_00129	CDS	243				hypothetical protein
HFFFBPOA_00130	gene	1491				
HFFFBPOA_00130	CDS	1491				hypothetical protein
HFFFBPOA_00131	gene	750	glpG			
HFFFBPOA_00131	CDS	750	glpG	3.4.21.105		Rhomboid protease GlpG
HFFFBPOA_00132	gene	2058				
HFFFBPOA_00132	CDS	2058				hypothetical protein
HFFFBPOA_00133	gene	957	rmd			
HFFFBPOA_00133	CDS	957	rmd	1.1.1.281		GDP-6-deoxy-D-mannose reductase
HFFFBPOA_00134	gene	624	gmhA			
HFFFBPOA_00134	CDS	624	gmhA	5.3.1.28	COG0279	Phosphoheptose isomerase
HFFFBPOA_00135	gene	573	hisB_1			
HFFFBPOA_00135	CDS	573	hisB_1	3.1.3.15		Histidine biosynthesis bifunctional protein HisB
HFFFBPOA_00136	gene	1068	hddA			
HFFFBPOA_00136	CDS	1068	hddA	2.7.1.168		D-glycero-alpha-D-manno-heptose 7-phosphate kinase
HFFFBPOA_00137	gene	189				
HFFFBPOA_00137	CDS	189				hypothetical protein
HFFFBPOA_00138	gene	756	ldtA			
HFFFBPOA_00138	CDS	756	ldtA	2.3.2.-	COG1376	L,D-transpeptidase 1
HFFFBPOA_00139	gene	945	oxyR			
HFFFBPOA_00139	CDS	945	oxyR			putative hydrogen peroxide-inducible genes activator
HFFFBPOA_00140	gene	1749	oxc			
HFFFBPOA_00140	CDS	1749	oxc	4.1.1.8	COG0028	Oxalyl-CoA decarboxylase
HFFFBPOA_00141	gene	1629	sauT			
HFFFBPOA_00141	CDS	1629	sauT	6.2.1.-	COG0318	putative sulfoacetate--CoA ligase
HFFFBPOA_00142	gene	2145				
HFFFBPOA_00142	CDS	2145			COG0480	Elongation factor G-like protein
HFFFBPOA_00143	gene	435				
HFFFBPOA_00143	CDS	435				hypothetical protein
HFFFBPOA_00144	gene	183				
HFFFBPOA_00144	CDS	183				hypothetical protein
HFFFBPOA_00145	gene	369				
HFFFBPOA_00145	CDS	369				hypothetical protein
HFFFBPOA_00146	gene	1056				
HFFFBPOA_00146	CDS	1056				hypothetical protein
HFFFBPOA_00147	gene	1068				
HFFFBPOA_00147	CDS	1068				hypothetical protein
HFFFBPOA_00148	gene	1806	treS			
HFFFBPOA_00148	CDS	1806	treS	3.2.1.1	COG0366	Trehalose synthase/amylase TreS
HFFFBPOA_00149	gene	1368	mak			
HFFFBPOA_00149	CDS	1368	mak	2.7.1.175		Maltokinase
HFFFBPOA_00150	gene	780				
HFFFBPOA_00150	CDS	780				hypothetical protein
HFFFBPOA_00151	gene	1023	fbpC			
HFFFBPOA_00151	CDS	1023	fbpC	2.3.1.122	COG0627	Diacylglycerol acyltransferase/mycolyltransferase Ag85C
HFFFBPOA_00152	gene	456				
HFFFBPOA_00152	CDS	456		4.2.1.17	COG2030	putative enoyl-CoA hydratase 1
HFFFBPOA_00153	gene	1344	bbsG			
HFFFBPOA_00153	CDS	1344	bbsG	1.3.8.3		(R)-benzylsuccinyl-CoA dehydrogenase
HFFFBPOA_00154	gene	1083	fgd2			
HFFFBPOA_00154	CDS	1083	fgd2	1.1.98.-	COG2141	F420-dependent hydroxymycolic acid dehydrogenase
HFFFBPOA_00155	gene	606				
HFFFBPOA_00155	CDS	606				hypothetical protein
HFFFBPOA_00156	gene	456	ephB_1			
HFFFBPOA_00156	CDS	456	ephB_1	3.3.2.10		Epoxide hydrolase B
HFFFBPOA_00157	gene	435				
HFFFBPOA_00157	CDS	435				hypothetical protein
HFFFBPOA_00158	gene	606				
HFFFBPOA_00158	CDS	606				hypothetical protein
HFFFBPOA_00159	gene	1326				
HFFFBPOA_00159	CDS	1326		1.14.-.-	COG2124	Putative cytochrome P450 138
HFFFBPOA_00160	gene	549	msrA			
HFFFBPOA_00160	CDS	549	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
HFFFBPOA_00161	gene	504				
HFFFBPOA_00161	CDS	504				hypothetical protein
HFFFBPOA_00162	gene	1023	auaH			
HFFFBPOA_00162	CDS	1023	auaH	1.1.1.394		Aurachin B dehydrogenase
HFFFBPOA_00163	gene	381				
HFFFBPOA_00163	CDS	381				hypothetical protein
HFFFBPOA_00164	gene	411				
HFFFBPOA_00164	CDS	411				hypothetical protein
HFFFBPOA_00165	gene	684				
HFFFBPOA_00165	CDS	684				hypothetical protein
HFFFBPOA_00166	gene	1479	clcB			
HFFFBPOA_00166	CDS	1479	clcB			Voltage-gated ClC-type chloride channel ClcB
HFFFBPOA_00167	gene	843				
HFFFBPOA_00167	CDS	843				hypothetical protein
HFFFBPOA_00168	gene	954				
HFFFBPOA_00168	CDS	954		2.1.1.-	COG3315	Putative S-adenosyl-L-methionine-dependent methyltransferase
HFFFBPOA_00169	gene	933				
HFFFBPOA_00169	CDS	933		2.1.1.-	COG3315	Putative S-adenosyl-L-methionine-dependent methyltransferase
HFFFBPOA_00170	gene	1521	aldH1			
HFFFBPOA_00170	CDS	1521	aldH1	1.2.1.-	COG1012	4,4'-diaponeurosporen-aldehyde dehydrogenase
HFFFBPOA_00171	gene	861				
HFFFBPOA_00171	CDS	861		1.1.1.-	COG1028	Putative short-chain type dehydrogenase/reductase
HFFFBPOA_00172	gene	969				
HFFFBPOA_00172	CDS	969		1.3.1.103		2-haloacrylate reductase
HFFFBPOA_00173	gene	288				
HFFFBPOA_00173	CDS	288				hypothetical protein
HFFFBPOA_00174	gene	1767				
HFFFBPOA_00174	CDS	1767				hypothetical protein
HFFFBPOA_00175	gene	1473				
HFFFBPOA_00175	CDS	1473				hypothetical protein
HFFFBPOA_00176	gene	225				
HFFFBPOA_00176	CDS	225				putative PE-PGRS family protein PE_PGRS24
HFFFBPOA_00177	gene	831				
HFFFBPOA_00177	CDS	831				hypothetical protein
HFFFBPOA_00178	gene	1212	caiA_1			
HFFFBPOA_00178	CDS	1212	caiA_1	1.3.8.13		Crotonobetainyl-CoA reductase
HFFFBPOA_00179	gene	1101	pntAA			
HFFFBPOA_00179	CDS	1101	pntAA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha part 1
HFFFBPOA_00180	gene	333				
HFFFBPOA_00180	CDS	333				hypothetical protein
HFFFBPOA_00181	gene	1428	pntB			
HFFFBPOA_00181	CDS	1428	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
HFFFBPOA_00182	gene	126				
HFFFBPOA_00182	CDS	126				hypothetical protein
HFFFBPOA_00183	gene	645	kstR2_1			
HFFFBPOA_00183	CDS	645	kstR2_1			HTH-type transcriptional repressor KstR2
HFFFBPOA_00184	gene	1407	PE3_1			
HFFFBPOA_00184	CDS	1407	PE3_1			PE family protein PE3
HFFFBPOA_00185	gene	1509	PE3_2			
HFFFBPOA_00185	CDS	1509	PE3_2			PE family protein PE3
HFFFBPOA_00186	gene	1374				
HFFFBPOA_00186	CDS	1374		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
HFFFBPOA_00187	gene	1119	adhB_1			
HFFFBPOA_00187	CDS	1119	adhB_1	1.1.1.1	COG1062	Alcohol dehydrogenase B
HFFFBPOA_00188	gene	456				
HFFFBPOA_00188	CDS	456				hypothetical protein
HFFFBPOA_00189	gene	441				
HFFFBPOA_00189	CDS	441				hypothetical protein
HFFFBPOA_00190	gene	816				
HFFFBPOA_00190	CDS	816				hypothetical protein
HFFFBPOA_00191	gene	1665				
HFFFBPOA_00191	CDS	1665		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
HFFFBPOA_00192	gene	798				
HFFFBPOA_00192	CDS	798				hypothetical protein
HFFFBPOA_00193	gene	870				
HFFFBPOA_00193	CDS	870				hypothetical protein
HFFFBPOA_00194	gene	1365				
HFFFBPOA_00194	CDS	1365				hypothetical protein
HFFFBPOA_00195	gene	1041				
HFFFBPOA_00195	CDS	1041				hypothetical protein
HFFFBPOA_00196	gene	1548				
HFFFBPOA_00196	CDS	1548				hypothetical protein
HFFFBPOA_00197	gene	1593				
HFFFBPOA_00197	CDS	1593				hypothetical protein
HFFFBPOA_00198	gene	1173	lprN_1			
HFFFBPOA_00198	CDS	1173	lprN_1			Lipoprotein LprN
HFFFBPOA_00199	gene	1548				
HFFFBPOA_00199	CDS	1548				hypothetical protein
HFFFBPOA_00200	gene	708				
HFFFBPOA_00200	CDS	708				hypothetical protein
HFFFBPOA_00201	gene	969				
HFFFBPOA_00201	CDS	969				hypothetical protein
HFFFBPOA_00202	gene	555				
HFFFBPOA_00202	CDS	555				hypothetical protein
HFFFBPOA_00203	gene	735				
HFFFBPOA_00203	CDS	735				hypothetical protein
HFFFBPOA_00204	gene	1110				
HFFFBPOA_00204	CDS	1110				hypothetical protein
HFFFBPOA_00205	gene	1359				
HFFFBPOA_00205	CDS	1359				hypothetical protein
HFFFBPOA_00206	gene	735				
HFFFBPOA_00206	CDS	735		1.13.11.24	COG1741	Putative quercetin 2,3-dioxygenase
HFFFBPOA_00207	gene	999	sigG			
HFFFBPOA_00207	CDS	999	sigG		COG1595	ECF RNA polymerase sigma factor SigG
HFFFBPOA_00208	gene	897				
HFFFBPOA_00208	CDS	897		3.1.1.23	COG2267	Monoacylglycerol lipase
HFFFBPOA_00209	gene	750				
HFFFBPOA_00209	CDS	750				hypothetical protein
HFFFBPOA_00210	gene	510				
HFFFBPOA_00210	CDS	510				hypothetical protein
HFFFBPOA_00211	gene	2076	bglB			
HFFFBPOA_00211	CDS	2076	bglB	3.2.1.21	COG1472	Thermostable beta-glucosidase B
HFFFBPOA_00212	gene	147	mymT			
HFFFBPOA_00212	CDS	147	mymT			Metallothionein
HFFFBPOA_00213	gene	657				
HFFFBPOA_00213	CDS	657		2.1.1.6	COG4122	Catechol O-methyltransferase
HFFFBPOA_00214	gene	432				
HFFFBPOA_00214	CDS	432				hypothetical protein
HFFFBPOA_00215	gene	1728	ilvD			
HFFFBPOA_00215	CDS	1728	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
HFFFBPOA_00216	gene	291	ricR			
HFFFBPOA_00216	CDS	291	ricR		COG1937	Copper-sensing transcriptional repressor RicR
HFFFBPOA_00217	gene	1242				
HFFFBPOA_00217	CDS	1242			COG2814	Chloramphenicol efflux pump
HFFFBPOA_00218	gene	1059				
HFFFBPOA_00218	CDS	1059		2.3.2.-	COG1376	L,D-transpeptidase 4
HFFFBPOA_00219	gene	1827				
HFFFBPOA_00219	CDS	1827				hypothetical protein
HFFFBPOA_00220	gene	120				
HFFFBPOA_00220	CDS	120				hypothetical protein
HFFFBPOA_00221	gene	3585				
HFFFBPOA_00221	CDS	3585		3.6.3.-	COG1132	Multidrug efflux ATP-binding/permease protein
HFFFBPOA_00222	gene	768				
HFFFBPOA_00222	CDS	768				hypothetical protein
HFFFBPOA_00223	gene	585				
HFFFBPOA_00223	CDS	585			COG1309	putative HTH-type transcriptional regulator
HFFFBPOA_00224	gene	2247	napA			
HFFFBPOA_00224	CDS	2247	napA	1.9.6.1		Periplasmic nitrate reductase
HFFFBPOA_00225	gene	1992	pepO			
HFFFBPOA_00225	CDS	1992	pepO	3.4.24.-	COG3590	Neutral endopeptidase
HFFFBPOA_00226	gene	660				
HFFFBPOA_00226	CDS	660				hypothetical protein
HFFFBPOA_00227	gene	690				
HFFFBPOA_00227	CDS	690				hypothetical protein
HFFFBPOA_00228	gene	504				
HFFFBPOA_00228	CDS	504				hypothetical protein
HFFFBPOA_00229	gene	2898				
HFFFBPOA_00229	CDS	2898			COG2409	Heme uptake protein MmpL11
HFFFBPOA_00230	gene	411				
HFFFBPOA_00230	CDS	411				Heme-binding protein
HFFFBPOA_00231	gene	1284				
HFFFBPOA_00231	CDS	1284				hypothetical protein
HFFFBPOA_00232	gene	1104				
HFFFBPOA_00232	CDS	1104			COG0628	Putative transport protein
HFFFBPOA_00233	gene	2835	mmpL3_1			
HFFFBPOA_00233	CDS	2835	mmpL3_1		COG2409	Trehalose monomycolate exporter MmpL3
HFFFBPOA_00234	gene	735				
HFFFBPOA_00234	CDS	735				hypothetical protein
HFFFBPOA_00235	gene	594	trmB			
HFFFBPOA_00235	CDS	594	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
HFFFBPOA_00236	gene	1086				
HFFFBPOA_00236	CDS	1086				hypothetical protein
HFFFBPOA_00237	gene	1479				
HFFFBPOA_00237	CDS	1479				hypothetical protein
HFFFBPOA_00238	gene	1821	pckG			
HFFFBPOA_00238	CDS	1821	pckG	4.1.1.32	COG1274	Phosphoenolpyruvate carboxykinase [GTP]
HFFFBPOA_00239	gene	972	nadR			
HFFFBPOA_00239	CDS	972	nadR		COG1056	Trifunctional NAD biosynthesis/regulator protein NadR
HFFFBPOA_00240	gene	1317				
HFFFBPOA_00240	CDS	1317				hypothetical protein
HFFFBPOA_00241	gene	1518				
HFFFBPOA_00241	CDS	1518		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
HFFFBPOA_00242	gene	1167	mmgC_1			
HFFFBPOA_00242	CDS	1167	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
HFFFBPOA_00243	gene	1014	mch			
HFFFBPOA_00243	CDS	1014	mch	4.2.1.148	COG2030	Beta-methylmalyl-CoA dehydratase
HFFFBPOA_00244	gene	909	aes_1			
