locus_tag	ftype	length_bp	gene	EC_number	COG	product
GENLINAP_00048	gene	606	rpsD			
GENLINAP_00048	CDS	606	rpsD		COG0522	30S ribosomal protein S4
GENLINAP_00049	gene	1044	rpoA			
GENLINAP_00049	CDS	1044	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
GENLINAP_00050	gene	543	rplQ			
GENLINAP_00050	CDS	543	rplQ		COG0203	50S ribosomal protein L17
GENLINAP_00051	gene	771	truA			
GENLINAP_00051	CDS	771	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
GENLINAP_00052	gene	1686				
GENLINAP_00052	CDS	1686				hypothetical protein
GENLINAP_00053	gene	681	cut3_1			
GENLINAP_00053	CDS	681	cut3_1	3.1.1.74		putative cutinase cut3
GENLINAP_00054	gene	789	cut3_2			
GENLINAP_00054	CDS	789	cut3_2	3.1.1.74		putative cutinase cut3
GENLINAP_00055	gene	1413	eccB3_1			
GENLINAP_00055	CDS	1413	eccB3_1	3.6.-.-		ESX-3 secretion system ATPase EccB3
GENLINAP_00056	gene	1374	mycP4			
GENLINAP_00056	CDS	1374	mycP4	3.4.21.-	COG1404	Mycosin-4
GENLINAP_00057	gene	1404	eccD1_1			
GENLINAP_00057	CDS	1404	eccD1_1			ESX-1 secretion system protein EccD1
GENLINAP_00058	gene	3711	eccC_1			
GENLINAP_00058	CDS	3711	eccC_1		COG1674	ESX secretion system protein EccC
GENLINAP_00059	gene	1215				
GENLINAP_00059	CDS	1215				hypothetical protein
GENLINAP_00060	gene	432				
GENLINAP_00060	CDS	432				hypothetical protein
GENLINAP_00061	gene	303	esxT			
GENLINAP_00061	CDS	303	esxT		COG4842	ESAT-6-like protein EsxT
GENLINAP_00062	gene	534	rplM			
GENLINAP_00062	CDS	534	rplM		COG0102	50S ribosomal protein L13
GENLINAP_00063	gene	456	rpsI			
GENLINAP_00063	CDS	456	rpsI		COG0103	30S ribosomal protein S9
GENLINAP_00064	gene	1347	glmM			
GENLINAP_00064	CDS	1347	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
GENLINAP_00065	gene	312				
GENLINAP_00065	CDS	312				hypothetical protein
GENLINAP_00066	gene	1431				
GENLINAP_00066	CDS	1431				hypothetical protein
GENLINAP_00067	gene	843				
GENLINAP_00067	CDS	843				hypothetical protein
GENLINAP_00068	gene	477				
GENLINAP_00068	CDS	477				hypothetical protein
GENLINAP_00069	gene	1875	glmS			
GENLINAP_00069	CDS	1875	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
GENLINAP_00070	gene	939				
GENLINAP_00070	CDS	939				hypothetical protein
GENLINAP_00071	gene	699				
GENLINAP_00071	CDS	699				hypothetical protein
GENLINAP_00072	gene	1422	nnr			
GENLINAP_00072	CDS	1422	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
GENLINAP_00073	gene	1383	gadA			
GENLINAP_00073	CDS	1383	gadA	4.1.1.15	COG0076	Glutamate decarboxylase
GENLINAP_00074	gene	137				
GENLINAP_00074	misc_RNA	137				group-II-D1D4-4
GENLINAP_00075	gene	846				
GENLINAP_00075	CDS	846				IS256 family transposase ISRo1
GENLINAP_00076	gene	105				
GENLINAP_00076	CDS	105				hypothetical protein
GENLINAP_00077	gene	165				
GENLINAP_00077	CDS	165				hypothetical protein
GENLINAP_00078	gene	1164				
GENLINAP_00078	CDS	1164				hypothetical protein
GENLINAP_00079	gene	537				
GENLINAP_00079	CDS	537				PPE family protein PPE57
GENLINAP_00080	gene	1227	alr			
GENLINAP_00080	CDS	1227	alr	5.1.1.1	COG0787	Alanine racemase
GENLINAP_00081	gene	507	tsaE			
GENLINAP_00081	CDS	507	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
GENLINAP_00082	gene	636				
GENLINAP_00082	CDS	636			COG1214	putative protein
GENLINAP_00083	gene	477	rimI			
GENLINAP_00083	CDS	477	rimI	2.3.1.255	COG0456	N-alpha-acetyltransferase RimI
GENLINAP_00084	gene	1035	tsaD			
GENLINAP_00084	CDS	1035	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
GENLINAP_00085	gene	303	groS			
GENLINAP_00085	CDS	303	groS		COG0234	10 kDa chaperonin
GENLINAP_00086	gene	1620	groEL1			
GENLINAP_00086	CDS	1620	groEL1		COG0459	60 kDa chaperonin 1
GENLINAP_00087	gene	309	whiB3			
GENLINAP_00087	CDS	309	whiB3			Redox- and pH-responsive transcriptional regulator WhiB3
GENLINAP_00088	gene	792				
GENLINAP_00088	CDS	792				hypothetical protein
GENLINAP_00089	gene	576	sigD			
GENLINAP_00089	CDS	576	sigD			ECF RNA polymerase sigma factor SigD
GENLINAP_00090	gene	900	rsdA			
GENLINAP_00090	CDS	900	rsdA			Anti-sigma-D factor RsdA
GENLINAP_00091	gene	411				
GENLINAP_00091	CDS	411				putative protein
GENLINAP_00092	gene	1590	guaB			
GENLINAP_00092	CDS	1590	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
GENLINAP_00093	gene	1128	guaB3			
GENLINAP_00093	CDS	1128	guaB3	1.-.-.-	COG0516	putative oxidoreductase
GENLINAP_00094	gene	1737	choD			
GENLINAP_00094	CDS	1737	choD	1.1.3.6	COG2303	Cholesterol oxidase
GENLINAP_00095	gene	180				
GENLINAP_00095	CDS	180		3.1.-.-		Ribonuclease VapC47
GENLINAP_00096	gene	219				
GENLINAP_00096	CDS	219		3.1.-.-		Ribonuclease VapC47
GENLINAP_00097	gene	177				
GENLINAP_00097	CDS	177				Antitoxin VapB47
GENLINAP_00098	gene	888				
GENLINAP_00098	CDS	888		1.14.11.-	COG2175	Alpha-ketoglutarate-dependent sulfate ester dioxygenase
GENLINAP_00099	gene	567				
GENLINAP_00099	CDS	567				HTH-type transcriptional repressor
GENLINAP_00100	gene	705				
GENLINAP_00100	CDS	705		2.1.2.-	COG0223	dTDP-4-amino-4,6-dideoxyglucose formyltransferase
GENLINAP_00101	gene	1602				
GENLINAP_00101	CDS	1602				hypothetical protein
GENLINAP_00102	gene	1053				
GENLINAP_00102	CDS	1053			COG0399	Protein
GENLINAP_00103	gene	786				
GENLINAP_00103	CDS	786				hypothetical protein
GENLINAP_00104	gene	2361				
GENLINAP_00104	CDS	2361		3.2.1.-	COG1554	putative glycosyl hydrolase
GENLINAP_00105	gene	789				
GENLINAP_00105	CDS	789			COG0637	putative protein
GENLINAP_00106	gene	921				
GENLINAP_00106	CDS	921		2.1.1.-		Putative S-adenosyl-L-methionine-dependent methyltransferase
GENLINAP_00107	gene	1080				
GENLINAP_00107	CDS	1080		2.5.1.10	COG0142	(2E,6E)-farnesyl diphosphate synthase
GENLINAP_00108	gene	909	crtB			
GENLINAP_00108	CDS	909	crtB	2.5.1.-	COG1562	Phytoene synthase
GENLINAP_00109	gene	1530	guaA			
GENLINAP_00109	CDS	1530	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
GENLINAP_00110	gene	711				
GENLINAP_00110	CDS	711				hypothetical protein
GENLINAP_00111	gene	609				
GENLINAP_00111	CDS	609				putative protein
GENLINAP_00112	gene	1581	dinB			
GENLINAP_00112	CDS	1581	dinB	2.7.7.7		DNA polymerase IV
GENLINAP_00113	gene	927	rihA			
GENLINAP_00113	CDS	927	rihA	3.2.-.-	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihA
GENLINAP_00114	gene	864	cmaA1			
GENLINAP_00114	CDS	864	cmaA1	2.1.1.79	COG2230	Cyclopropane mycolic acid synthase 1
GENLINAP_00115	gene	1953				
GENLINAP_00115	CDS	1953				hypothetical protein
GENLINAP_00116	gene	711				
GENLINAP_00116	CDS	711		5.4.2.12	COG0406	PE-PGRS family protein PE_PGRS11
GENLINAP_00117	gene	873				
GENLINAP_00117	CDS	873				hypothetical protein
GENLINAP_00118	gene	2244				
GENLINAP_00118	CDS	2244				hypothetical protein
GENLINAP_00119	gene	678				
GENLINAP_00119	CDS	678				ISNCY family transposase ISMav10
GENLINAP_00120	gene	780				
GENLINAP_00120	CDS	780				hypothetical protein
GENLINAP_00121	gene	276				
GENLINAP_00121	CDS	276			COG4118	Antitoxin VapB46
GENLINAP_00122	gene	393				
GENLINAP_00122	CDS	393		3.1.-.-		Ribonuclease VapC46
GENLINAP_00123	gene	189				
GENLINAP_00123	CDS	189				hypothetical protein
GENLINAP_00124	gene	1053				
GENLINAP_00124	CDS	1053				hypothetical protein
GENLINAP_00125	gene	990	ispH1			
GENLINAP_00125	CDS	990	ispH1	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase 1
GENLINAP_00126	gene	1839	dxs_1			
GENLINAP_00126	CDS	1839	dxs_1	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
GENLINAP_00127	gene	891				
GENLINAP_00127	CDS	891		3.1.7.9		Diterpene synthase
GENLINAP_00128	gene	1452				
GENLINAP_00128	CDS	1452		5.5.1.16		Type B diterpene cyclase
GENLINAP_00129	gene	654				
GENLINAP_00129	CDS	654		3.1.-.-	COG1011	Phosphatase
GENLINAP_00130	gene	1440	amiD_1			
GENLINAP_00130	CDS	1440	amiD_1	3.5.1.4	COG0154	Putative amidase AmiD
GENLINAP_00131	gene	876				
GENLINAP_00131	CDS	876		4.2.1.150	COG1024	Crotonyl-CoA hydratase
GENLINAP_00132	gene	105				
GENLINAP_00132	CDS	105				hypothetical protein
GENLINAP_00133	gene	1176	otsB			
GENLINAP_00133	CDS	1176	otsB	3.1.3.12	COG0637	Trehalose-phosphate phosphatase
GENLINAP_00134	gene	1341				
GENLINAP_00134	CDS	1341		2.3.1.20		Putative diacyglycerol O-acyltransferase
GENLINAP_00135	gene	3240	dnaE2			
GENLINAP_00135	CDS	3240	dnaE2	2.7.7.7	COG0587	Error-prone DNA polymerase
GENLINAP_00136	gene	150				
GENLINAP_00136	CDS	150				hypothetical protein
GENLINAP_00137	gene	411				
GENLINAP_00137	CDS	411				hypothetical protein
GENLINAP_00138	gene	645				
GENLINAP_00138	CDS	645				hypothetical protein
GENLINAP_00139	gene	1776				
GENLINAP_00139	CDS	1776				hypothetical protein
GENLINAP_00140	gene	465	trmL			
GENLINAP_00140	CDS	465	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
GENLINAP_00141	gene	2625				
GENLINAP_00141	CDS	2625				hypothetical protein
GENLINAP_00142	gene	393				
GENLINAP_00142	CDS	393			COG2018	Serine protease inhibitor
GENLINAP_00143	gene	369				
GENLINAP_00143	CDS	369				hypothetical protein
GENLINAP_00144	gene	582				
GENLINAP_00144	CDS	582				hypothetical protein
GENLINAP_00145	gene	552	mfpA			
GENLINAP_00145	CDS	552	mfpA		COG1357	Pentapeptide repeat protein MfpA
GENLINAP_00146	gene	264				
GENLINAP_00146	CDS	264		3.6.3.-	COG0842	ABC transporter ATP-binding/permease protein
GENLINAP_00147	gene	1191				
GENLINAP_00147	CDS	1191		1.16.1.-	COG0446	Metal reductase
GENLINAP_00148	gene	258	relK			
GENLINAP_00148	CDS	258	relK	3.1.-.-	COG4115	Toxin RelK
GENLINAP_00149	gene	276	relJ			
GENLINAP_00149	CDS	276	relJ		COG2161	Antitoxin RelJ
GENLINAP_00150	gene	918	folD			
GENLINAP_00150	CDS	918	folD		COG0190	Bifunctional protein FolD protein
GENLINAP_00151	gene	294				
GENLINAP_00151	CDS	294				hypothetical protein
GENLINAP_00152	gene	390	lprJ_1			
GENLINAP_00152	CDS	390	lprJ_1			Putative lipoprotein LprJ
GENLINAP_00153	gene	261				
GENLINAP_00153	CDS	261				hypothetical protein
GENLINAP_00154	gene	372				
GENLINAP_00154	CDS	372				hypothetical protein
GENLINAP_00155	gene	795				
GENLINAP_00155	CDS	795				hypothetical protein
GENLINAP_00156	gene	1470				
GENLINAP_00156	CDS	1470				PPE family protein PPE34
GENLINAP_00157	gene	6135				
GENLINAP_00157	CDS	6135				hypothetical protein
GENLINAP_00158	gene	100				
GENLINAP_00158	tRNA	100				tRNA-His(gtg)
GENLINAP_00159	gene	237				
GENLINAP_00159	CDS	237				hypothetical protein
GENLINAP_00160	gene	741				
GENLINAP_00160	CDS	741				hypothetical protein
GENLINAP_00161	gene	492				
GENLINAP_00161	CDS	492				hypothetical protein
GENLINAP_00162	gene	6249				
GENLINAP_00162	CDS	6249				hypothetical protein
GENLINAP_00163	gene	3186				
GENLINAP_00163	CDS	3186				PPE family protein PPE34
GENLINAP_00164	gene	258				
GENLINAP_00164	CDS	258				hypothetical protein
GENLINAP_00165	gene	4287				
GENLINAP_00165	CDS	4287				hypothetical protein
GENLINAP_00166	gene	4017				
GENLINAP_00166	CDS	4017				PPE family protein PPE34
GENLINAP_00167	gene	711				
GENLINAP_00167	CDS	711		2.1.1.-	COG0500	putative methyltransferase
GENLINAP_00168	gene	1140	metXA			
GENLINAP_00168	CDS	1140	metXA	2.3.1.31	COG2021	Homoserine O-acetyltransferase
GENLINAP_00169	gene	1350	metY			
GENLINAP_00169	CDS	1350	metY	2.5.1.49	COG2873	O-acetyl-L-homoserine sulfhydrylase
GENLINAP_00170	gene	213				
GENLINAP_00170	CDS	213				hypothetical protein
GENLINAP_00171	gene	120				
GENLINAP_00171	misc_RNA	120				SAM-IV
GENLINAP_00172	gene	1230	icd			
GENLINAP_00172	CDS	1230	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
GENLINAP_00173	gene	633				
GENLINAP_00173	CDS	633				hypothetical protein
GENLINAP_00174	gene	1011	trpS			
GENLINAP_00174	CDS	1011	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
GENLINAP_00175	gene	870	yhjD			
GENLINAP_00175	CDS	870	yhjD		COG1295	Inner membrane protein YhjD
GENLINAP_00176	gene	441	merR1			
GENLINAP_00176	CDS	441	merR1			Mercuric resistance operon regulatory protein
GENLINAP_00177	gene	312				
GENLINAP_00177	CDS	312				hypothetical protein
GENLINAP_00178	gene	846				
GENLINAP_00178	CDS	846				hypothetical protein
GENLINAP_00179	gene	1152	agaA			
GENLINAP_00179	CDS	1152	agaA	3.5.1.-	COG1820	N-acetylgalactosamine-6-phosphate deacetylase
GENLINAP_00180	gene	1509	galP			
GENLINAP_00180	CDS	1509	galP			Galactose-proton symporter
GENLINAP_00181	gene	1218				
GENLINAP_00181	CDS	1218				hypothetical protein
GENLINAP_00182	gene	1317				
GENLINAP_00182	CDS	1317		2.6.1.-	COG0161	putative aminotransferase
GENLINAP_00183	gene	948	sigJ			
GENLINAP_00183	CDS	948	sigJ			ECF RNA polymerase sigma factor SigJ
GENLINAP_00184	gene	1713				
GENLINAP_00184	CDS	1713				hypothetical protein
GENLINAP_00185	gene	438				
GENLINAP_00185	CDS	438				hypothetical protein
GENLINAP_00186	gene	1146	embR_1			
GENLINAP_00186	CDS	1146	embR_1		COG1716	Transcriptional regulatory protein EmbR
GENLINAP_00187	gene	1137	moaA1_1			
GENLINAP_00187	CDS	1137	moaA1_1	4.1.99.22	COG2896	GTP 3',8-cyclase 1
GENLINAP_00188	gene	375				
GENLINAP_00188	CDS	375		4.2.1.96		Putative pterin-4-alpha-carbinolamine dehydratase
GENLINAP_00189	gene	534	moaC1_1			
GENLINAP_00189	CDS	534	moaC1_1	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase 1
GENLINAP_00190	gene	666				
GENLINAP_00190	CDS	666				hypothetical protein
GENLINAP_00191	gene	615				
GENLINAP_00191	CDS	615				hypothetical protein
GENLINAP_00192	gene	243				
GENLINAP_00192	CDS	243				hypothetical protein
GENLINAP_00193	gene	429				
GENLINAP_00193	CDS	429		3.1.-.-		Ribonuclease VapC44
GENLINAP_00194	gene	792	sdhB			
GENLINAP_00194	CDS	792	sdhB	1.3.5.1	COG0479	Succinate dehydrogenase iron-sulfur subunit
GENLINAP_00195	gene	1749	sdhA_1			
GENLINAP_00195	CDS	1749	sdhA_1	1.3.5.1	COG1053	Succinate dehydrogenase flavoprotein subunit
GENLINAP_00196	gene	435				
GENLINAP_00196	CDS	435				hypothetical protein
GENLINAP_00197	gene	339	sdhC			
GENLINAP_00197	CDS	339	sdhC		COG2009	Succinate dehydrogenase 2 membrane subunit SdhC
GENLINAP_00198	gene	402	cdd			
GENLINAP_00198	CDS	402	cdd	3.5.4.5	COG0295	Cytidine deaminase
GENLINAP_00199	gene	1284	deoA			
GENLINAP_00199	CDS	1284	deoA	2.4.2.4	COG0213	Thymidine phosphorylase
GENLINAP_00200	gene	1098	add			
GENLINAP_00200	CDS	1098	add	3.5.4.4	COG1816	Adenosine deaminase
GENLINAP_00201	gene	312	mtp			
GENLINAP_00201	CDS	312	mtp			Pilin
GENLINAP_00202	gene	171				
GENLINAP_00202	CDS	171				hypothetical protein
GENLINAP_00203	gene	933				
GENLINAP_00203	CDS	933				hypothetical protein
GENLINAP_00204	gene	1263				
GENLINAP_00204	CDS	1263				hypothetical protein
GENLINAP_00205	gene	900	sapM			
GENLINAP_00205	CDS	900	sapM	3.1.3.64		Phosphatidylinositol-3-phosphatase
GENLINAP_00206	gene	717	upp			
GENLINAP_00206	CDS	717	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
GENLINAP_00207	gene	1605				
GENLINAP_00207	CDS	1605		5.4.2.8	COG1109	putative phosphomannomutase
GENLINAP_00208	gene	807	punA			
GENLINAP_00208	CDS	807	punA	2.4.2.1	COG0005	Purine nucleoside phosphorylase
GENLINAP_00209	gene	1185				
GENLINAP_00209	CDS	1185		3.5.1.47		N-acetyldiaminopimelate deacetylase
GENLINAP_00210	gene	1170	scmP			
GENLINAP_00210	CDS	1170	scmP	3.5.1.-	COG1473	N-acetylcysteine deacetylase
GENLINAP_00211	gene	600				
GENLINAP_00211	CDS	600				hypothetical protein
GENLINAP_00212	gene	1416	lpdA_1			
GENLINAP_00212	CDS	1416	lpdA_1	1.6.5.2	COG1249	NAD(P)H dehydrogenase (quinone)
GENLINAP_00213	gene	1758	glpD2			
GENLINAP_00213	CDS	1758	glpD2	1.1.5.3	COG0578	Glycerol-3-phosphate dehydrogenase 2
GENLINAP_00214	gene	666	phoU1			
GENLINAP_00214	CDS	666	phoU1		COG0704	Phosphate-specific transport system accessory protein PhoU 
GENLINAP_00215	gene	918				
GENLINAP_00215	CDS	918				hypothetical protein
GENLINAP_00216	gene	2910				
GENLINAP_00216	CDS	2910				hypothetical protein
GENLINAP_00217	gene	900				
GENLINAP_00217	CDS	900				hypothetical protein
GENLINAP_00218	gene	768	nei1_1			
GENLINAP_00218	CDS	768	nei1_1	3.2.2.-	COG0266	Endonuclease 8 1
GENLINAP_00219	gene	4542	srmB			
GENLINAP_00219	CDS	4542	srmB	3.6.4.13		ATP-dependent RNA helicase SrmB
GENLINAP_00220	gene	666				
GENLINAP_00220	CDS	666				hypothetical protein
GENLINAP_00221	gene	810				
GENLINAP_00221	CDS	810			COG1373	putative protein
GENLINAP_00222	gene	1485	gabD			
GENLINAP_00222	CDS	1485	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)]
GENLINAP_00223	gene	1248				
GENLINAP_00223	CDS	1248			COG5383	putative protein
GENLINAP_00224	gene	453				
GENLINAP_00224	CDS	453				hypothetical protein
GENLINAP_00225	gene	1269	lat			
GENLINAP_00225	CDS	1269	lat	2.6.1.36	COG0160	putative L-lysine-epsilon aminotransferase
GENLINAP_00226	gene	378				
GENLINAP_00226	CDS	378				hypothetical protein
GENLINAP_00227	gene	312				
GENLINAP_00227	CDS	312				hypothetical protein
GENLINAP_00228	gene	438	rsbW			
GENLINAP_00228	CDS	438	rsbW		COG2172	Anti-sigma-F factor RsbW
GENLINAP_00229	gene	723	sigF			
GENLINAP_00229	CDS	723	sigF		COG1191	RNA polymerase sigma factor SigF
GENLINAP_00230	gene	1803	carB_1			
GENLINAP_00230	CDS	1803	carB_1			Carbamoyl-phosphate synthase large chain
GENLINAP_00231	gene	432				
GENLINAP_00231	CDS	432			COG2166	putative SufE-like protein
GENLINAP_00232	gene	966	sseA			
GENLINAP_00232	CDS	966	sseA	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase SseA
GENLINAP_00233	gene	669				
GENLINAP_00233	CDS	669		3.6.1.9	COG0424	Nucleoside triphosphate pyrophosphatase
GENLINAP_00234	gene	429				
GENLINAP_00234	CDS	429				hypothetical protein
GENLINAP_00235	gene	1674	accD5_1			
GENLINAP_00235	CDS	1674	accD5_1	6.4.1.3	COG4799	putative propionyl-CoA carboxylase beta chain 5
GENLINAP_00236	gene	801	birA			
GENLINAP_00236	CDS	801	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
GENLINAP_00237	gene	519				
GENLINAP_00237	CDS	519				hypothetical protein
GENLINAP_00238	gene	819				
GENLINAP_00238	CDS	819				hypothetical protein
GENLINAP_00239	gene	1227	purK			
GENLINAP_00239	CDS	1227	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
GENLINAP_00240	gene	525	purE			
GENLINAP_00240	CDS	525	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
GENLINAP_00241	gene	1170				
GENLINAP_00241	CDS	1170		1.3.99.-	COG1960	putative acyl-CoA dehydrogenase fadE25
GENLINAP_00242	gene	2271				
GENLINAP_00242	CDS	2271				hypothetical protein
GENLINAP_00243	gene	1185				
GENLINAP_00243	CDS	1185		2.8.3.-	COG1804	putative fatty acyl-CoA transferase
GENLINAP_00244	gene	669				
GENLINAP_00244	CDS	669				hypothetical protein
GENLINAP_00245	gene	2157	ctpC			
GENLINAP_00245	CDS	2157	ctpC	3.6.3.-	COG2217	Manganese-exporting P-type ATPase
GENLINAP_00246	gene	282				
GENLINAP_00246	CDS	282				putative protein
GENLINAP_00247	gene	741				
GENLINAP_00247	CDS	741				hypothetical protein
GENLINAP_00248	gene	1494	lcpA_2			
GENLINAP_00248	CDS	1494	lcpA_2		COG1316	Cell wall biosynthesis protein LcpA
GENLINAP_00249	gene	915	rmlD			
GENLINAP_00249	CDS	915	rmlD	1.1.1.133	COG1091	dTDP-4-dehydrorhamnose reductase
GENLINAP_00250	gene	912	wbbL			
GENLINAP_00250	CDS	912	wbbL	2.4.1.289	COG1216	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
GENLINAP_00251	gene	1056	cugP			
GENLINAP_00251	CDS	1056	cugP	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
GENLINAP_00252	gene	1590				
GENLINAP_00252	CDS	1590		2.1.1.72		Modification methylase Eco57IB
GENLINAP_00253	gene	114				
GENLINAP_00253	CDS	114				hypothetical protein
GENLINAP_00254	gene	1347	fbiB			
GENLINAP_00254	CDS	1347	fbiB		COG0778	Bifunctional F420 biosynthesis protein FbiB
GENLINAP_00255	gene	996	fbiA			
