locus_tag	ftype	length_bp	gene	EC_number	COG	product
FCMHJNPK_00138	CDS	354			COG0480	Elongation factor G-like protein
FCMHJNPK_00139	gene	435				
FCMHJNPK_00139	CDS	435				hypothetical protein
FCMHJNPK_00140	gene	183				
FCMHJNPK_00140	CDS	183				hypothetical protein
FCMHJNPK_00141	gene	369				
FCMHJNPK_00141	CDS	369				hypothetical protein
FCMHJNPK_00142	gene	1617				
FCMHJNPK_00142	CDS	1617				hypothetical protein
FCMHJNPK_00143	gene	1068				
FCMHJNPK_00143	CDS	1068				hypothetical protein
FCMHJNPK_00144	gene	1806	treS			
FCMHJNPK_00144	CDS	1806	treS	3.2.1.1	COG0366	Trehalose synthase/amylase TreS
FCMHJNPK_00145	gene	1368	mak			
FCMHJNPK_00145	CDS	1368	mak	2.7.1.175		Maltokinase
FCMHJNPK_00146	gene	780				
FCMHJNPK_00146	CDS	780				hypothetical protein
FCMHJNPK_00147	gene	1023	fbpC			
FCMHJNPK_00147	CDS	1023	fbpC	2.3.1.122	COG0627	Diacylglycerol acyltransferase/mycolyltransferase Ag85C
FCMHJNPK_00148	gene	456				
FCMHJNPK_00148	CDS	456		4.2.1.17	COG2030	putative enoyl-CoA hydratase 1
FCMHJNPK_00149	gene	1344	bbsG			
FCMHJNPK_00149	CDS	1344	bbsG	1.3.8.3		(R)-benzylsuccinyl-CoA dehydrogenase
FCMHJNPK_00150	gene	1083	fgd2			
FCMHJNPK_00150	CDS	1083	fgd2	1.1.98.-	COG2141	F420-dependent hydroxymycolic acid dehydrogenase
FCMHJNPK_00151	gene	606				
FCMHJNPK_00151	CDS	606				hypothetical protein
FCMHJNPK_00152	gene	393	ephB_1			
FCMHJNPK_00152	CDS	393	ephB_1	3.3.2.10		Epoxide hydrolase B
FCMHJNPK_00153	gene	249				
FCMHJNPK_00153	CDS	249				hypothetical protein
FCMHJNPK_00154	gene	162				
FCMHJNPK_00154	CDS	162				hypothetical protein
FCMHJNPK_00155	gene	606				
FCMHJNPK_00155	CDS	606				hypothetical protein
FCMHJNPK_00156	gene	1326				
FCMHJNPK_00156	CDS	1326		1.14.-.-	COG2124	Putative cytochrome P450 138
FCMHJNPK_00157	gene	549	msrA			
FCMHJNPK_00157	CDS	549	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
FCMHJNPK_00158	gene	504				
FCMHJNPK_00158	CDS	504				hypothetical protein
FCMHJNPK_00159	gene	1023	auaH			
FCMHJNPK_00159	CDS	1023	auaH	1.1.1.394		Aurachin B dehydrogenase
FCMHJNPK_00160	gene	381				
FCMHJNPK_00160	CDS	381				hypothetical protein
FCMHJNPK_00161	gene	411				
FCMHJNPK_00161	CDS	411				hypothetical protein
FCMHJNPK_00162	gene	927				
FCMHJNPK_00162	CDS	927				hypothetical protein
FCMHJNPK_00163	gene	1479	clcB			
FCMHJNPK_00163	CDS	1479	clcB			Voltage-gated ClC-type chloride channel ClcB
FCMHJNPK_00164	gene	843				
FCMHJNPK_00164	CDS	843				hypothetical protein
FCMHJNPK_00165	gene	954				
FCMHJNPK_00165	CDS	954		2.1.1.-	COG3315	Putative S-adenosyl-L-methionine-dependent methyltransferase
FCMHJNPK_00166	gene	933				
FCMHJNPK_00166	CDS	933		2.1.1.-	COG3315	Putative S-adenosyl-L-methionine-dependent methyltransferase
FCMHJNPK_00167	gene	1473	aldH1			
FCMHJNPK_00167	CDS	1473	aldH1	1.2.1.-	COG1012	4,4'-diaponeurosporen-aldehyde dehydrogenase
FCMHJNPK_00168	gene	861				
FCMHJNPK_00168	CDS	861		1.1.1.-	COG1028	Putative short-chain type dehydrogenase/reductase
FCMHJNPK_00169	gene	969				
FCMHJNPK_00169	CDS	969		1.3.1.103		2-haloacrylate reductase
FCMHJNPK_00170	gene	288				
FCMHJNPK_00170	CDS	288				hypothetical protein
FCMHJNPK_00171	gene	1683				
FCMHJNPK_00171	CDS	1683				hypothetical protein
FCMHJNPK_00172	gene	1473				
FCMHJNPK_00172	CDS	1473				hypothetical protein
FCMHJNPK_00173	gene	225				
FCMHJNPK_00173	CDS	225				putative PE-PGRS family protein PE_PGRS24
FCMHJNPK_00174	gene	831				
FCMHJNPK_00174	CDS	831				hypothetical protein
FCMHJNPK_00175	gene	1212	caiA_1			
FCMHJNPK_00175	CDS	1212	caiA_1	1.3.8.13		Crotonobetainyl-CoA reductase
FCMHJNPK_00176	gene	1101	pntAA			
FCMHJNPK_00176	CDS	1101	pntAA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha part 1
FCMHJNPK_00177	gene	333				
FCMHJNPK_00177	CDS	333				hypothetical protein
FCMHJNPK_00178	gene	1428	pntB			
FCMHJNPK_00178	CDS	1428	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
FCMHJNPK_00179	gene	126				
FCMHJNPK_00179	CDS	126				hypothetical protein
FCMHJNPK_00180	gene	645	kstR2_1			
FCMHJNPK_00180	CDS	645	kstR2_1			HTH-type transcriptional repressor KstR2
FCMHJNPK_00181	gene	1407	PE3_1			
FCMHJNPK_00181	CDS	1407	PE3_1			PE family protein PE3
FCMHJNPK_00182	gene	1509	PE3_2			
FCMHJNPK_00182	CDS	1509	PE3_2			PE family protein PE3
FCMHJNPK_00183	gene	1350				
FCMHJNPK_00183	CDS	1350		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
FCMHJNPK_00184	gene	1119	adhB_1			
FCMHJNPK_00184	CDS	1119	adhB_1	1.1.1.1	COG1062	Alcohol dehydrogenase B
FCMHJNPK_00185	gene	456				
FCMHJNPK_00185	CDS	456				hypothetical protein
FCMHJNPK_00186	gene	441				
FCMHJNPK_00186	CDS	441				hypothetical protein
FCMHJNPK_00187	gene	816				
FCMHJNPK_00187	CDS	816				hypothetical protein
FCMHJNPK_00188	gene	1665				
FCMHJNPK_00188	CDS	1665		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
FCMHJNPK_00189	gene	798				
FCMHJNPK_00189	CDS	798				hypothetical protein
FCMHJNPK_00190	gene	870				
FCMHJNPK_00190	CDS	870				hypothetical protein
FCMHJNPK_00191	gene	1365				
FCMHJNPK_00191	CDS	1365				hypothetical protein
FCMHJNPK_00192	gene	1041				
FCMHJNPK_00192	CDS	1041				hypothetical protein
FCMHJNPK_00193	gene	1548				
FCMHJNPK_00193	CDS	1548				hypothetical protein
FCMHJNPK_00194	gene	1593				
FCMHJNPK_00194	CDS	1593				hypothetical protein
FCMHJNPK_00195	gene	1173	lprN_1			
FCMHJNPK_00195	CDS	1173	lprN_1			Lipoprotein LprN
FCMHJNPK_00196	gene	1548				
FCMHJNPK_00196	CDS	1548				hypothetical protein
FCMHJNPK_00197	gene	708				
FCMHJNPK_00197	CDS	708				hypothetical protein
FCMHJNPK_00198	gene	969				
FCMHJNPK_00198	CDS	969				hypothetical protein
FCMHJNPK_00199	gene	555				
FCMHJNPK_00199	CDS	555				hypothetical protein
FCMHJNPK_00200	gene	735				
FCMHJNPK_00200	CDS	735				hypothetical protein
FCMHJNPK_00201	gene	1110				
FCMHJNPK_00201	CDS	1110				hypothetical protein
FCMHJNPK_00202	gene	1359				
FCMHJNPK_00202	CDS	1359				hypothetical protein
FCMHJNPK_00203	gene	735				
FCMHJNPK_00203	CDS	735		1.13.11.24	COG1741	Putative quercetin 2,3-dioxygenase
FCMHJNPK_00204	gene	999	sigG			
FCMHJNPK_00204	CDS	999	sigG		COG1595	ECF RNA polymerase sigma factor SigG
FCMHJNPK_00205	gene	897				
FCMHJNPK_00205	CDS	897		3.1.1.23	COG2267	Monoacylglycerol lipase
FCMHJNPK_00206	gene	750				
FCMHJNPK_00206	CDS	750				hypothetical protein
FCMHJNPK_00207	gene	510				
FCMHJNPK_00207	CDS	510				hypothetical protein
FCMHJNPK_00208	gene	2076	bglB			
FCMHJNPK_00208	CDS	2076	bglB	3.2.1.21	COG1472	Thermostable beta-glucosidase B
FCMHJNPK_00209	gene	147	mymT			
FCMHJNPK_00209	CDS	147	mymT			Metallothionein
FCMHJNPK_00210	gene	657				
FCMHJNPK_00210	CDS	657		2.1.1.6	COG4122	Catechol O-methyltransferase
FCMHJNPK_00211	gene	432				
FCMHJNPK_00211	CDS	432				hypothetical protein
FCMHJNPK_00212	gene	1728	ilvD			
FCMHJNPK_00212	CDS	1728	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
FCMHJNPK_00213	gene	291	ricR			
FCMHJNPK_00213	CDS	291	ricR		COG1937	Copper-sensing transcriptional repressor RicR
FCMHJNPK_00214	gene	1242				
FCMHJNPK_00214	CDS	1242			COG2814	Chloramphenicol efflux pump
FCMHJNPK_00215	gene	1059				
FCMHJNPK_00215	CDS	1059		2.3.2.-	COG1376	L,D-transpeptidase 4
FCMHJNPK_00216	gene	1848				
FCMHJNPK_00216	CDS	1848				hypothetical protein
FCMHJNPK_00217	gene	120				
FCMHJNPK_00217	CDS	120				hypothetical protein
FCMHJNPK_00218	gene	3585				
FCMHJNPK_00218	CDS	3585		3.6.3.-		Multidrug efflux ATP-binding/permease protein
FCMHJNPK_00219	gene	768				
FCMHJNPK_00219	CDS	768				hypothetical protein
FCMHJNPK_00220	gene	585				
FCMHJNPK_00220	CDS	585			COG1309	putative HTH-type transcriptional regulator
FCMHJNPK_00221	gene	2247	napA			
FCMHJNPK_00221	CDS	2247	napA	1.9.6.1		Periplasmic nitrate reductase
FCMHJNPK_00222	gene	1992	pepO			
FCMHJNPK_00222	CDS	1992	pepO	3.4.24.-	COG3590	Neutral endopeptidase
FCMHJNPK_00223	gene	660				
FCMHJNPK_00223	CDS	660				hypothetical protein
FCMHJNPK_00224	gene	690				
FCMHJNPK_00224	CDS	690				hypothetical protein
FCMHJNPK_00225	gene	504				
FCMHJNPK_00225	CDS	504				hypothetical protein
FCMHJNPK_00226	gene	2898				
FCMHJNPK_00226	CDS	2898			COG2409	Heme uptake protein MmpL11
FCMHJNPK_00227	gene	411				
FCMHJNPK_00227	CDS	411				Heme-binding protein
FCMHJNPK_00228	gene	1284				
FCMHJNPK_00228	CDS	1284				hypothetical protein
FCMHJNPK_00229	gene	1104				
FCMHJNPK_00229	CDS	1104			COG0628	Putative transport protein
FCMHJNPK_00230	gene	2835	mmpL3_1			
FCMHJNPK_00230	CDS	2835	mmpL3_1		COG2409	Trehalose monomycolate exporter MmpL3
FCMHJNPK_00231	gene	735				
FCMHJNPK_00231	CDS	735				hypothetical protein
FCMHJNPK_00232	gene	594	trmB			
FCMHJNPK_00232	CDS	594	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
FCMHJNPK_00233	gene	1086				
FCMHJNPK_00233	CDS	1086				hypothetical protein
FCMHJNPK_00234	gene	1479				
FCMHJNPK_00234	CDS	1479				hypothetical protein
FCMHJNPK_00235	gene	1821	pckG			
FCMHJNPK_00235	CDS	1821	pckG	4.1.1.32	COG1274	Phosphoenolpyruvate carboxykinase [GTP]
FCMHJNPK_00236	gene	972	nadR			
FCMHJNPK_00236	CDS	972	nadR		COG1056	Trifunctional NAD biosynthesis/regulator protein NadR
FCMHJNPK_00237	gene	1317				
FCMHJNPK_00237	CDS	1317				hypothetical protein
FCMHJNPK_00238	gene	1518				
FCMHJNPK_00238	CDS	1518		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
FCMHJNPK_00239	gene	1167	mmgC_1			
FCMHJNPK_00239	CDS	1167	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
FCMHJNPK_00240	gene	1014	mch			
FCMHJNPK_00240	CDS	1014	mch	4.2.1.148	COG2030	Beta-methylmalyl-CoA dehydratase
FCMHJNPK_00241	gene	762	nlhH_1			
FCMHJNPK_00241	CDS	762	nlhH_1	3.1.1.1	COG0657	Carboxylesterase NlhH
FCMHJNPK_00242	gene	1329				
FCMHJNPK_00242	CDS	1329				hypothetical protein
FCMHJNPK_00243	gene	549				
FCMHJNPK_00243	CDS	549				hypothetical protein
FCMHJNPK_00244	gene	1212				
